11199,8957,8057,8849,12019,7393,11543,12413,11215,10922,7065,1369,941,1219
-156.0,-67.0,1380.0,713.0,125.0,287.0,623.0,952.0,1181.0,2858.0,4319.0,2592.0,1819.0,378.0
-302.0,77.0,467.0,1097.0,-152.0,603.0,883.0,166.0,572.0,1632.0,2099.0,2367.0,2070.0,437.0
-252.0,-124.0,914.0,-509.0,-763.0,530.0,-432.0,521.0,-1179.0,1878.0,5975.0,2182.0,1697.0,86.0
-357.0,62.0,424.0,-620.0,-104.0,800.0,1037.0,478.0,-607.0,2747.0,3067.0,1555.0,1097.0,65.0
-275.0,63.0,998.0,-62.0,758.0,29.0,138.0,938.0,-252.0,1911.0,2707.0,2038.0,1943.0,215.0
-222.0,-63.0,475.0,179.0,-600.0,249.0,-185.0,842.0,-754.0,858.0,4227.0,2303.0,2672.0,127.0
-111.0,66.0,81.0,-112.0,-363.0,759.0,1541.0,425.0,126.0,2732.0,3375.0,1707.0,1339.0,169.0
-200.0,64.0,867.0,854.0,33.0,394.0,598.0,991.0,1367.0,1264.0,1986.0,1572.0,2389.0,451.0
-475.0,1.0,362.0,361.0,711.0,1423.0,799.0,342.0,-920.0,968.0,3848.0,2575.0,1566.0,-10.0
-551.0,-132.0,1074.0,-76.0,-127.0,551.0,241.0,-61.0,-463.0,894.0,4881.0,2281.0,1146.0,0.0
-210.0,-14.0,43.0,371.0,503.0,200.0,560.0,325.0,-276.0,1026.0,2658.0,2250.0,1680.0,273.0
-486.0,-176.0,207.0,-74.0,-87.0,307.0,570.0,400.0,-291.0,1073.0,3714.0,2826.0,1162.0,-9.0
-336.0,128.0,236.0,521.0,26.0,-12.0,360.0,243.0,85.0,1171.0,2627.0,2678.0,2269.0,441.0
-340.0,39.0,155.0,-1246.0,-1196.0,21.0,355.0,356.0,-891.0,899.0,3295.0,1612.0,674.0,-22.0
-312.0,-106.0,348.0,-369.0,-336.0,434.0,1158.0,974.0,-925.0,1492.0,3478.0,2175.0,1352.0,54.0
-72.0,207.0,418.0,-44.0,-643.0,95.0,277.0,437.0,-186.0,1381.0,3548.0,2423.0,1935.0,180.0
-227.0,11.0,950.0,-31.0,270.0,497.0,257.0,381.0,-204.0,2202.0,4348.0,2431.0,1705.0,258.0
-207.0,-221.0,-171.0,-845.0,-1130.0,-99.0,43.0,89.0,53.0,565.0,591.0,526.0,573.0,-26.0
-75.0,22.0,505.0,97.0,-176.0,345.0,623.0,155.0,342.0,2106.0,2608.0,1810.0,1415.0,202.0
-503.0,129.0,322.0,-173.0,3.0,346.0,1788.0,590.0,-255.0,1353.0,2850.0,1806.0,1539.0,161.0
-162.0,112.0,615.0,296.0,-73.0,22.0,-351.0,502.0,-328.0,725.0,3203.0,3158.0,2952.0,321.0
-17.0,-50.0,661.0,330.0,0.0,418.0,1089.0,201.0,438.0,2294.0,3342.0,1961.0,1561.0,254.0
156.0,-136.0,684.0,-162.0,-1059.0,526.0,894.0,878.0,-1061.0,905.0,4932.0,2666.0,2945.0,68.0
-223.0,166.0,670.0,1252.0,532.0,614.0,662.0,719.0,212.0,1970.0,3144.0,2327.0,1949.0,257.0
-247.0,-37.0,580.0,1223.0,614.0,333.0,1322.0,90.0,904.0,1606.0,2363.0,1818.0,1813.0,305.0
-186.0,18.0,714.0,599.0,635.0,154.0,999.0,97.0,672.0,2100.0,3569.0,2402.0,2120.0,321.0
-335.0,28.0,399.0,513.0,472.0,164.0,420.0,500.0,558.0,1818.0,2888.0,2574.0,2172.0,366.0
-348.0,17.0,716.0,829.0,83.0,110.0,936.0,624.0,422.0,737.0,1808.0,2084.0,2002.0,533.0
-243.0,-11.0,351.0,412.0,238.0,409.0,141.0,269.0,-353.0,776.0,2463.0,2394.0,1878.0,316.0
-109.0,119.0,502.0,183.0,-361.0,593.0,217.0,310.0,-448.0,958.0,2384.0,2451.0,1528.0,171.0
-488.0,-195.0,-94.0,-718.0,-713.0,617.0,-22.0,318.0,-263.0,685.0,2597.0,814.0,521.0,-17.0
-239.0,19.0,334.0,440.0,122.0,352.0,372.0,227.0,123.0,1152.0,1550.0,1732.0,1540.0,394.0
-207.0,97.0,501.0,137.0,244.0,110.0,1518.0,619.0,-209.0,364.0,2271.0,3093.0,2543.0,394.0
119.0,-208.0,-200.0,-362.0,-502.0,-28.0,127.0,21.0,-156.0,-348.0,739.0,1613.0,1077.0,110.0
-247.0,136.0,506.0,790.0,317.0,292.0,812.0,564.0,1015.0,1691.0,2804.0,2263.0,1788.0,515.0
-248.0,-53.0,684.0,597.0,422.0,92.0,1974.0,678.0,193.0,1187.0,3319.0,2844.0,2011.0,368.0
-331.0,-95.0,805.0,1766.0,205.0,501.0,1273.0,1888.0,599.0,2459.0,4510.0,2433.0,1793.0,258.0
-188.0,54.0,501.0,485.0,485.0,243.0,1139.0,457.0,353.0,1459.0,2748.0,2057.0,1691.0,354.0
-103.0,14.0,111.0,285.0,73.0,8.0,15.0,411.0,-814.0,-164.0,1794.0,2481.0,2164.0,269.0
-81.0,15.0,220.0,20.0,242.0,234.0,652.0,471.0,-7.0,1953.0,4308.0,2119.0,1521.0,207.0
-289.0,32.0,555.0,713.0,890.0,582.0,559.0,347.0,-49.0,283.0,2709.0,2488.0,2812.0,351.0
-206.0,-37.0,228.0,-507.0,-1263.0,106.0,-79.0,181.0,-136.0,1345.0,894.0,432.0,459.0,-38.0
-117.0,-35.0,573.0,521.0,562.0,684.0,405.0,594.0,563.0,1990.0,3923.0,2092.0,2023.0,319.0
-249.0,24.0,1016.0,1415.0,750.0,59.0,651.0,1094.0,1543.0,1355.0,3110.0,2407.0,2413.0,576.0
-22.0,-22.0,154.0,436.0,808.0,-9.0,450.0,68.0,-207.0,370.0,1127.0,2280.0,1533.0,228.0
-286.0,47.0,517.0,532.0,435.0,57.0,556.0,361.0,616.0,2224.0,2764.0,1922.0,1416.0,330.0
-200.0,61.0,443.0,927.0,473.0,158.0,659.0,421.0,787.0,1167.0,2555.0,2366.0,1940.0,534.0
-444.0,47.0,717.0,444.0,859.0,77.0,1931.0,503.0,1135.0,883.0,1731.0,1438.0,1725.0,473.0
-308.0,-12.0,418.0,392.0,163.0,367.0,787.0,172.0,144.0,740.0,3168.0,2172.0,1873.0,189.0
-157.0,87.0,366.0,-18.0,507.0,-3.0,1269.0,1229.0,195.0,612.0,2460.0,2637.0,1983.0,377.0
-280.0,4.0,669.0,1172.0,212.0,437.0,1289.0,424.0,364.0,1109.0,1871.0,1766.0,1732.0,278.0
-276.0,4.0,828.0,862.0,126.0,251.0,1512.0,736.0,1084.0,1202.0,2454.0,1989.0,1842.0,405.0
37.30000999999991,-226.300013,-391.29999899999984,-107.0000279999999,-444.299978,419.69998599999997,746.2999859999999,221.30000399999997,-534.9000759999999,1958.8999710000005,3299.399887,1457.899994,1255.3999939999999,95.800003
116.0,-101.0,96.0,-149.0,-51.0,161.0,522.0,58.0,264.0,477.0,1689.0,1571.0,1473.0,263.0
404.0,-635.0,-284.0,-1598.0,-914.0,-186.0,12.0,297.0,-607.0,543.0,1407.0,732.0,564.0,-24.0
530.0,165.0,-322.0,-347.0,-769.0,560.0,449.0,417.0,-912.0,1811.0,5294.0,1468.0,1198.0,28.0
100.0,-336.0,-431.0,-914.0,-642.0,134.0,-31.0,527.0,-664.0,597.0,3377.0,2218.0,813.0,-17.0
-39.0,-353.0,-182.0,-1094.0,-1122.0,-68.0,-39.0,166.0,-899.0,-81.0,2240.0,1616.0,1730.0,37.0
209.0,-591.0,-484.0,-1579.0,-1511.0,141.0,314.0,175.0,-244.0,850.0,1445.0,398.0,458.0,-9.0
288.0,-245.0,-326.0,-964.0,-429.0,130.0,-277.0,343.0,-470.0,492.0,2083.0,1581.0,1488.0,113.0
446.0,98.0,-707.0,-984.0,-1232.0,-455.0,89.0,14.0,117.0,611.0,-219.0,-45.0,306.0,-16.0
320.0,-858.0,-1152.0,-1785.0,-1354.0,-144.0,118.0,70.0,-240.0,783.0,82.0,143.0,317.0,-16.0
171.0,-336.0,20.0,-370.0,-160.0,190.0,347.0,486.0,-629.0,818.0,2409.0,1391.0,1149.0,20.0
207.0,-410.0,-209.0,-696.0,-619.0,346.0,78.0,279.0,-559.0,755.0,2657.0,1033.0,879.0,-2.0
255.0,-218.0,119.0,-302.0,-122.0,117.0,230.0,35.0,-73.0,410.0,1961.0,1585.0,1469.0,224.0
366.0,-1029.0,-879.0,-2451.0,-1988.0,-415.0,89.0,66.0,-270.0,703.0,-76.0,60.0,215.0,4.0
611.0,-592.0,-738.0,-808.0,-755.0,-184.0,242.0,76.0,-295.0,299.0,1884.0,1007.0,807.0,-7.0
753.0,-711.0,-1268.0,-1837.0,-1310.0,64.0,42.0,355.0,54.0,781.0,2098.0,689.0,636.0,-27.0
648.0,-1022.0,-907.0,-2101.0,-1993.0,-236.0,268.0,192.0,50.0,740.0,-37.0,8.0,251.0,-16.0
491.0,-229.0,204.0,-681.0,-717.0,314.0,135.0,177.0,-539.0,754.0,3295.0,755.0,829.0,-10.0
352.0,-466.0,-852.0,-1692.0,-1350.0,-193.0,138.0,55.0,-173.0,721.0,2246.0,408.0,444.0,-17.0
47.0,-37.0,447.0,-265.0,-79.0,14.0,180.0,814.0,764.0,1830.0,3476.0,1896.0,2385.0,236.0
187.0,-263.0,-272.0,12.0,-392.0,-44.0,516.0,-106.0,-305.0,590.0,1122.0,1685.0,1425.0,201.0
529.0,-651.0,-858.0,-2134.0,-1821.0,-388.0,104.0,311.0,-10.0,614.0,-128.0,49.0,370.0,-25.0
150.0,-366.0,-186.0,-584.0,-468.0,74.0,296.0,210.0,143.0,1369.0,2801.0,1446.0,1375.0,198.0
52.0,-258.0,-146.0,-585.0,-570.0,44.0,114.0,84.0,-140.0,47.0,1502.0,1718.0,1246.0,155.0
38.0,-227.0,117.0,-10.0,-301.0,399.0,323.0,159.0,-382.0,643.0,1786.0,1368.0,1156.0,145.0
4.0,-61.0,302.0,-286.0,-263.0,393.0,670.0,115.0,-487.0,1075.0,2613.0,1677.0,1214.0,139.0
167.0,-64.0,97.0,-300.0,-144.0,508.0,229.0,97.0,-580.0,622.0,2249.0,1883.0,1334.0,141.0
102.0,-236.0,-69.0,-772.0,-482.0,895.0,404.0,332.0,-369.0,1882.0,4347.0,1877.0,1362.0,118.0
520.0,-667.0,-910.0,-1354.0,-1866.0,-474.0,211.0,-101.0,-50.0,519.0,-177.0,-10.0,126.0,-13.0
49.0,-114.0,62.0,82.0,-145.0,434.0,320.0,185.0,-130.0,1145.0,2091.0,1575.0,1354.0,194.0
113.0,-154.0,-135.0,-207.0,-299.0,31.0,48.0,98.0,-111.0,260.0,1006.0,1442.0,1202.0,176.0
-172.0,-21.0,55.0,126.0,252.0,329.0,416.0,61.0,454.0,1556.0,2007.0,1970.0,1535.0,315.0
-58.0,-116.0,296.0,23.0,21.0,646.0,1007.0,358.0,-3.0,2147.0,2855.0,1806.0,1344.0,278.0
231.0,-211.0,-205.0,-401.0,-275.0,-15.0,-182.0,21.0,-238.0,-123.0,944.0,1786.0,1262.0,222.0
33.0,-260.0,154.0,8.0,-374.0,161.0,459.0,282.0,40.0,1361.0,2877.0,1934.0,1362.0,245.0
321.0,-246.0,-122.0,-480.0,-169.0,145.0,191.0,79.0,145.0,399.0,2111.0,1806.0,1358.0,194.0
542.0,-592.0,-474.0,-888.0,-505.0,-191.0,150.0,330.0,-758.0,157.0,450.0,749.0,934.0,8.0
-62.0,-63.0,97.0,-294.0,-411.0,601.0,1098.0,235.0,-878.0,980.0,4335.0,2152.0,1392.0,174.0
666.0,-463.0,-493.0,-898.0,-634.0,-191.0,301.0,79.0,-236.0,-281.0,426.0,1035.0,1004.0,32.0
404.0,-301.0,-237.0,-221.0,-450.0,-77.0,41.0,-39.0,-228.0,-396.0,685.0,1686.0,1253.0,145.0
401.0,-186.0,96.0,-305.0,235.0,173.0,87.0,60.0,77.0,721.0,2339.0,1536.0,1478.0,174.0
348.0,-600.0,-1180.0,-2765.0,-2329.0,-82.0,-77.0,-190.0,-287.0,855.0,-212.0,-105.0,461.0,34.0
-11.0,-81.0,183.0,-159.0,141.0,432.0,288.0,294.0,-22.0,1396.0,3380.0,2129.0,1607.0,210.0
109.0,-130.0,-126.0,-234.0,-10.0,123.0,176.0,122.0,-178.0,1022.0,2663.0,1992.0,1512.0,267.0
-23.0,25.0,180.0,216.0,47.0,162.0,545.0,246.0,747.0,1313.0,2143.0,1581.0,1439.0,401.0
68.0,-27.0,245.0,126.0,267.0,-14.0,348.0,350.0,1484.0,1231.0,2205.0,1670.0,1387.0,325.0
-8.0,38.0,82.0,-123.0,319.0,399.0,910.0,571.0,1453.0,1553.0,2356.0,1795.0,1768.0,435.0
79.0,-45.0,169.0,107.0,133.0,157.0,559.0,245.0,299.0,734.0,1487.0,1392.0,1602.0,200.0
78.0,-232.0,-122.0,-191.0,62.0,178.0,217.0,202.0,28.0,606.0,1882.0,1696.0,1562.0,285.0
10.0,-82.0,64.0,-22.0,-33.0,124.0,365.0,282.0,276.0,841.0,2059.0,1789.0,1502.0,242.0
-547.0,256.0,1404.0,2005.0,1595.0,2863.0,7989.0,11827.0,5572.0,11172.0,10297.0,20116.0,19411.0,6397.0
-575.0,236.0,2039.0,2432.0,3126.0,3536.0,4851.0,2192.0,6209.0,10050.0,12785.0,18993.0,15244.0,4635.0
-480.0,536.0,683.0,3443.0,3959.0,3275.0,3777.0,2310.0,127.0,8796.0,15553.0,20729.0,16599.0,4429.0
-394.0,9.0,1685.0,3284.0,1874.0,-671.0,706.0,2582.0,8530.0,10370.0,16561.0,20498.0,19737.0,5906.0
-870.0,-62.0,615.0,-1667.0,430.0,1894.0,2701.0,4947.0,8759.0,12956.0,13897.0,18540.0,16887.0,4761.0
-421.0,656.0,1221.0,1983.0,643.0,2413.0,8191.0,11720.0,13818.0,10622.0,18857.0,21764.0,26420.0,7664.0
-456.0,426.0,614.0,2187.0,1263.0,3733.0,607.0,4709.0,14384.0,20604.0,16604.0,19738.0,20934.0,8339.0
-366.0,204.0,716.0,2240.0,2395.0,2717.0,7213.0,12355.0,9732.0,17705.0,13252.0,17039.0,20264.0,6475.0
-877.0,191.0,877.0,2955.0,224.0,4373.0,9321.0,14648.0,8445.0,12355.0,13264.0,17767.0,21408.0,5334.0
-564.0,471.0,925.0,1225.0,1044.0,4748.0,11300.0,15570.0,6589.0,11488.0,11782.0,16536.0,20503.0,5959.0
-311.0,582.0,1424.0,-222.0,3546.0,4667.0,9227.0,17885.0,15354.0,10710.0,11704.0,20766.0,18745.0,7814.0
-263.0,175.0,724.0,4184.0,834.0,3313.0,14365.0,6451.0,12098.0,9526.0,14656.0,22409.0,23110.0,6099.0
-137.0,320.0,1121.0,2474.0,3037.0,3260.0,6463.0,5829.0,12374.0,9084.0,16593.0,23996.0,24240.0,9914.0
-114.0,270.0,1359.0,1827.0,1858.0,2063.0,3726.0,5515.0,10277.0,19378.0,18916.0,20324.0,22021.0,9124.0
