0,6185,4365,8850,299,942,1002,344,8814,7581,10532,679
-38.0,403.0,2533.0,1495.0,3564.0,1289.0,2349.0,894.0,-2441.0,2016.0,6539.0,563.0
-41.0,581.0,2913.0,1252.0,3320.0,2152.0,2547.0,558.0,-2234.0,1143.0,3595.0,600.0
-25.0,326.0,2449.0,1183.0,1941.0,1266.0,1802.0,1017.0,-1836.0,1653.0,6215.0,885.0
-26.0,433.0,2642.0,191.0,3157.0,752.0,882.0,406.0,-1469.0,667.0,3171.0,282.0
24.0,325.0,2162.0,836.0,1855.0,1490.0,1437.0,493.0,-1628.0,1001.0,4413.0,448.0
-22.0,693.0,2401.0,80.0,2672.0,1231.0,1859.0,998.0,-2407.0,1799.0,5745.0,1170.0
-21.0,99.0,2067.0,183.0,2935.0,750.0,1242.0,644.0,-2333.0,1771.0,4735.0,369.0
5.0,297.0,2542.0,449.0,2723.0,2187.0,1971.0,669.0,-1858.0,969.0,3271.0,695.0
-36.0,287.0,2300.0,1025.0,2753.0,1852.0,2829.0,1692.0,-1138.0,2437.0,2947.0,-4.0
-9.0,600.0,3249.0,1179.0,3019.0,1484.0,1769.0,499.0,-1449.0,1867.0,4762.0,194.0
-4.0,357.0,1955.0,469.0,2055.0,1186.0,1960.0,24.0,-1826.0,1090.0,4460.0,535.0
-32.0,376.0,2472.0,1589.0,3660.0,1640.0,2164.0,774.0,-1765.0,1417.0,2610.0,174.0
-73.0,622.0,2686.0,1014.0,3460.0,1574.0,2334.0,341.0,-2051.0,1062.0,4460.0,647.0
8.0,498.0,2415.0,835.0,1719.0,840.0,1351.0,431.0,-1546.0,331.0,2356.0,282.0
27.0,291.0,2469.0,1216.0,2762.0,1904.0,3006.0,234.0,-1700.0,670.0,4111.0,401.0
-22.0,354.0,2959.0,792.0,2527.0,1007.0,2157.0,661.0,-2235.0,1577.0,4822.0,567.0
-17.0,665.0,2695.0,1186.0,2171.0,1891.0,2130.0,820.0,-2676.0,2090.0,6194.0,351.0
-21.0,436.0,2487.0,196.0,2128.0,-248.0,685.0,-225.0,-823.0,-809.0,-434.0,-23.0
-33.0,346.0,2390.0,507.0,1780.0,1070.0,1778.0,514.0,-1925.0,850.0,3992.0,374.0
-47.0,548.0,2420.0,626.0,3509.0,1147.0,2164.0,250.0,-1697.0,815.0,4481.0,347.0
-72.0,407.0,2923.0,1109.0,2724.0,2288.0,2966.0,617.0,-2296.0,1910.0,5345.0,781.0
