8953,4442,347,2570,8448,8656,8603,11940,163
-53.0,198.0,109.0,69.0,253.0,214.0,-401.0,-58.0,93.0
-17.0,311.0,174.0,625.0,496.0,80.0,-187.0,419.0,95.0
-13.0,-154.0,52.0,-1105.0,-489.0,405.0,-793.0,-1953.0,92.0
-108.0,-33.0,54.0,-491.0,-275.0,-607.0,-547.0,-1431.0,249.0
-85.0,-165.0,-15.0,-1585.0,-627.0,791.0,-136.0,-208.0,157.0
-32.0,81.0,-55.0,124.0,-474.0,629.0,-321.0,-971.0,55.0
-98.0,34.0,1.0,-1035.0,-514.0,-407.0,-725.0,-1182.0,250.0
16.0,18.0,83.0,449.0,307.0,365.0,-168.0,375.0,124.0
-38.0,-117.0,-11.0,-783.0,41.0,715.0,-771.0,-2458.0,70.0
-129.0,-208.0,140.0,-1064.0,-626.0,-218.0,-523.0,-2099.0,93.0
-69.0,-49.0,9.0,-613.0,-622.0,-367.0,-247.0,218.0,240.0
-111.0,-13.0,50.0,-1225.0,-614.0,-727.0,-1322.0,-3536.0,-14.0
-65.0,152.0,-13.0,438.0,423.0,327.0,-453.0,296.0,199.0
1.0,-318.0,-50.0,-1116.0,-913.0,-1936.0,-1592.0,-5874.0,-16.0
-46.0,-87.0,-37.0,-861.0,-1336.0,-343.0,-779.0,-2106.0,56.0
-64.0,-154.0,-90.0,-1340.0,84.0,-353.0,-1097.0,-2225.0,9.0
-16.0,44.0,-22.0,-379.0,404.0,-575.0,-610.0,-1349.0,16.0
-37.0,203.0,49.0,-1916.0,-2456.0,-1219.0,-2524.0,-6958.0,-39.0
-18.0,262.0,-15.0,-875.0,-211.0,-437.0,-526.0,-711.0,119.0
-34.0,226.0,-9.0,-1563.0,-550.0,-1369.0,-953.0,-1812.0,10.0
-128.0,83.0,83.0,-250.0,585.0,-316.0,-615.0,-427.0,-6.0
-33.0,154.0,57.0,310.0,320.0,468.0,-523.0,246.0,189.0
-111.0,84.0,95.0,-75.0,-127.0,681.0,-739.0,-1161.0,38.0
-63.0,58.0,63.0,-139.0,-108.0,-626.0,-432.0,-405.0,97.0
-16.0,-76.0,26.0,220.0,-117.0,-678.0,-237.0,355.0,158.0
-16.0,117.0,78.0,48.0,577.0,405.0,-484.0,-17.0,117.0
-67.0,26.0,47.0,237.0,527.0,-58.0,-152.0,271.0,86.0
-11.0,152.0,90.0,-257.0,273.0,274.0,103.0,301.0,141.0
-41.0,110.0,127.0,268.0,983.0,-496.0,-202.0,729.0,267.0
-99.0,-47.0,-63.0,-1266.0,180.0,-631.0,-618.0,-695.0,289.0
-65.0,-66.0,-74.0,-1754.0,-1.0,-981.0,-1420.0,-3972.0,491.0
25.0,31.0,116.0,-14.0,340.0,-67.0,65.0,530.0,247.0
9.0,-6.0,37.0,-316.0,809.0,-567.0,-399.0,-170.0,86.0
-52.0,54.0,-49.0,-420.0,779.0,-278.0,-688.0,590.0,790.0
-19.0,172.0,165.0,643.0,378.0,39.0,114.0,688.0,145.0
10.0,92.0,80.0,249.0,338.0,21.0,-402.0,491.0,191.0
-4.0,355.0,49.0,295.0,380.0,100.0,-401.0,84.0,72.0
4.0,-25.0,107.0,-614.0,319.0,-79.0,-20.0,553.0,188.0
35.0,174.0,38.0,-828.0,487.0,924.0,80.0,460.0,166.0
-71.0,82.0,-12.0,-387.0,82.0,-81.0,-505.0,726.0,371.0
-63.0,-102.0,41.0,-1019.0,745.0,216.0,-64.0,628.0,106.0
-83.0,-35.0,-14.0,-49.0,971.0,-3004.0,-2089.0,-6970.0,-67.0
36.0,-125.0,79.0,-685.0,-153.0,382.0,-279.0,242.0,235.0
59.0,365.0,105.0,18.0,452.0,924.0,-157.0,607.0,174.0
-50.0,-260.0,-45.0,-2398.0,104.0,388.0,-618.0,375.0,192.0
65.0,357.0,179.0,856.0,700.0,-398.0,-65.0,782.0,188.0
64.0,349.0,177.0,902.0,799.0,545.0,49.0,783.0,205.0
-7.0,-267.0,-9.0,-531.0,74.0,-217.0,-183.0,271.0,26.0
26.0,-104.0,-20.0,-995.0,783.0,837.0,-306.0,565.0,293.0
22.0,38.0,15.0,183.0,986.0,-285.0,-99.0,126.0,89.0
-16.0,63.0,124.0,903.0,137.0,232.0,-46.0,797.0,195.0
-28.0,111.0,49.0,149.0,402.0,171.0,-156.0,198.0,109.0
-184.10000200000005,-491.799994,-100.999998,-2914.8998660000043,-1353.6001099999999,-1506.799985,-1138.600012,-1236.3999989999998,123.50000299999999
-99.0,-244.0,-3.0,-1628.0,-275.0,-423.0,-299.0,587.0,278.0
-187.0,-489.0,-100.0,-3179.0,-2589.0,-3035.0,-2309.0,-6147.0,-179.0
-81.0,-211.0,-25.0,-2724.0,-1514.0,-481.0,-1346.0,-3641.0,-23.0
-83.0,-262.0,-84.0,-2849.0,-2625.0,-17.0,-1565.0,-4431.0,34.0
-53.0,-140.0,-102.0,-3214.0,-2073.0,559.0,-1276.0,-2990.0,273.0
-152.0,-27.0,34.0,-3013.0,-2192.0,-2857.0,-2919.0,-6058.0,23.0
-109.0,-465.0,47.0,-2684.0,-873.0,-653.0,-1082.0,-2119.0,268.0
-177.0,-148.0,-36.0,-1569.0,-887.0,-2527.0,-2889.0,-8811.0,-177.0
-164.0,-76.0,38.0,-2331.0,-2108.0,-2592.0,-2542.0,-7949.0,-179.0
-94.0,17.0,55.0,-3218.0,-1163.0,-225.0,-750.0,-977.0,262.0
-182.0,-460.0,-88.0,-2625.0,-1686.0,-2865.0,-1674.0,-1662.0,475.0
-62.0,-221.0,6.0,-2129.0,-549.0,-214.0,-1207.0,94.0,411.0
22.0,-109.0,89.0,-2255.0,-1859.0,-3032.0,-2984.0,-8636.0,-130.0
-52.0,-296.0,14.0,-1769.0,-2628.0,-1502.0,-2169.0,-3010.0,252.0
-146.0,-174.0,-9.0,-2390.0,-1022.0,-734.0,-2271.0,-6603.0,-9.0
-64.0,93.0,-37.0,-1.0,-230.0,-3254.0,-2827.0,-8799.0,-256.0
-66.0,-297.0,60.0,-3178.0,-1660.0,-2192.0,-1742.0,-3324.0,152.0
32.0,241.0,163.0,-2062.0,-988.0,-2964.0,-2877.0,-6776.0,-48.0
