7041,4961,6230,6923,1753,1241,285,567,2952
21614.0,8062.0,31276.0,50778.0,49897.0,88016.0,-2171.0,74639.0,1391.0
27816.0,11907.0,34060.0,19678.0,62969.0,76419.0,5561.0,79515.0,-9704.0
42930.0,10212.0,38712.0,36342.0,52455.0,102757.0,28545.0,86219.0,1937.0
42865.0,15460.0,51912.0,45442.0,67010.0,90480.0,46943.0,94213.0,-9627.0
52058.0,20113.0,61783.0,50593.0,73172.0,108734.0,72994.0,137564.0,-3603.0
56736.0,26022.0,79190.0,83049.0,84711.0,137760.0,54753.0,120570.0,-7217.0
38668.0,25117.0,55424.0,24451.0,52438.0,128840.0,43877.0,190997.0,-6761.0
63046.0,21775.0,78698.0,45489.0,67341.0,142343.0,82535.0,170122.0,-1565.0
41402.0,11501.0,84419.0,73717.0,73161.0,161868.0,10714.0,166825.0,-2176.0
43132.0,11582.0,52284.0,22366.0,74235.0,107949.0,82963.0,193371.0,-11657.0
44266.0,11111.0,70783.0,72916.0,62394.0,184266.0,78854.0,219219.0,6076.0
59337.0,12352.0,73668.0,35440.0,76593.0,146188.0,3620.0,128921.0,-1303.0
45721.0,9194.0,67458.0,57832.0,56524.0,135844.0,64299.0,122410.0,-3940.0
45328.0,16921.0,59665.0,52318.0,67081.0,122980.0,76493.0,125315.0,-758.0
44929.0,19091.0,74756.0,82174.0,89978.0,159068.0,13173.0,104367.0,-5634.0
33407.0,15676.0,40885.0,66795.0,78884.0,158548.0,90210.0,104205.0,-5116.0
24682.0,6629.0,44620.0,18611.0,44532.0,95284.0,55465.0,90147.0,-4034.0
20062.0,9254.0,33682.0,30025.0,46784.0,112993.0,26310.0,97030.0,-161.0
29199.0,18934.0,55626.0,26919.0,75491.0,90869.0,35153.0,87120.0,-4245.0
30228.0,18103.0,62178.0,18758.0,63008.0,88932.0,83049.0,82722.0,-4019.0
26159.0,9560.0,41582.0,21431.0,61930.0,108259.0,69897.0,104409.0,-472.0
32494.0,13732.0,58730.0,61914.0,65766.0,101322.0,63751.0,83870.0,-2254.0
19752.0,6580.0,30854.0,17046.0,44954.0,75428.0,13055.0,80850.0,-847.0
19761.0,6562.0,30844.0,17041.0,44395.0,75502.0,-2045.0,61464.0,-9538.0
19876.0,6570.0,30915.0,17030.0,44389.0,75339.0,-1028.0,64922.0,-11246.0
29025.0,9906.0,40634.0,41350.0,44588.0,79983.0,36015.0,90565.0,-9321.0
26204.0,20649.0,31702.0,31552.0,45221.0,77721.0,50979.0,77049.0,8095.0
29929.0,17949.0,46737.0,46611.0,65902.0,92380.0,48896.0,86466.0,-53.0
64827.0,14074.0,74943.0,51739.0,78975.0,147347.0,13428.0,126991.0,-6263.0
64860.0,22823.0,72559.0,43445.0,91729.0,170898.0,39800.0,127351.0,-16923.0
63973.0,17106.0,64617.0,52266.0,61969.0,125097.0,36438.0,110808.0,885.0
52921.0,23285.0,83665.0,62320.0,71707.0,166662.0,69170.0,128316.0,6188.0
63078.0,25785.0,79882.0,65323.0,79325.0,136277.0,25517.0,100065.0,3845.0
56207.0,9662.0,68302.0,68722.0,89717.0,191487.0,34427.0,87832.0,46074.0
30399.0,23914.0,63158.0,53054.0,64023.0,121633.0,14892.0,139916.0,4704.0
49224.0,17886.0,75718.0,45888.0,77597.0,103725.0,40584.0,89082.0,-14034.0
62994.0,15937.0,78407.0,26501.0,61340.0,109908.0,11861.0,63161.0,-24679.0
41342.0,21593.0,64052.0,60023.0,67943.0,108250.0,88475.0,122361.0,-1054.0
57662.0,10391.0,75872.0,58974.0,71261.0,152773.0,9022.0,108397.0,-9810.0
38162.0,11244.0,60552.0,46783.0,46584.0,101331.0,28741.0,67217.0,744.0
26394.0,6775.0,50051.0,18748.0,57006.0,76171.0,28907.0,70390.0,-6806.0
47020.0,23609.0,53701.0,47085.0,78385.0,115487.0,57917.0,71612.0,8716.0
60388.0,26331.0,84462.0,48146.0,91952.0,129375.0,70599.0,100426.0,-2012.0
64970.0,26444.0,84403.0,84701.0,92063.0,191829.0,96878.0,134722.0,1110.0
55873.0,21080.0,71885.0,53616.0,60872.0,112858.0,30279.0,85180.0,5029.0
65047.0,26452.0,84538.0,84811.0,92058.0,191657.0,98029.0,116164.0,-8992.0
65036.0,26452.0,84535.0,84805.0,92086.0,173947.0,48197.0,92673.0,-3069.0
40289.0,11404.0,50358.0,65810.0,87907.0,116998.0,896.0,72487.0,-15526.0
65046.0,26405.0,84537.0,84735.0,90677.0,191774.0,98087.0,200302.0,-1988.0
