5913,5638,5649,5455,4083,3254,2777,3159,3000,5781,1241,1115,4289,4753,2952,6357,124,6143,122
75200.0,86847.0,13285.0,23690.0,63515.0,1147.0,47962.0,133046.0,49066.0,37190.0,6011.0,-44191.0,18230.0,-16749.0,56320.0,69146.0,9794.0,30248.0,22606.0
73227.0,85907.0,15900.0,14921.0,62460.0,6854.0,49148.0,80192.0,50841.0,30281.0,-6017.0,-71531.0,9440.0,-50114.0,56305.0,55070.0,4783.0,24379.0,9450.0
74322.0,75060.0,12564.0,15961.0,63726.0,4492.0,48066.0,108136.0,36573.0,84670.0,29278.0,-46492.0,30221.0,-12813.0,62318.0,48853.0,10798.0,32600.0,25508.0
57550.0,38926.0,14230.0,20429.0,60054.0,1616.0,53617.0,55848.0,43913.0,29189.0,-5577.0,-77246.0,5064.0,-30416.0,49487.0,56854.0,2052.0,17823.0,5041.0
61548.0,47948.0,14870.0,39391.0,55307.0,58654.0,76698.0,108545.0,86351.0,48812.0,45784.0,-75476.0,14310.0,-16294.0,66204.0,51806.0,7531.0,34182.0,14940.0
43759.0,58616.0,14391.0,63570.0,53150.0,961.0,94496.0,83405.0,80373.0,47722.0,11591.0,-107205.0,7318.0,-48686.0,58345.0,53801.0,6484.0,18177.0,12425.0
75151.0,86734.0,12632.0,14920.0,63240.0,1135.0,48488.0,126160.0,31869.0,106542.0,149398.0,-43117.0,57295.0,-9507.0,55100.0,72448.0,51285.0,28724.0,104681.0
75263.0,76416.0,13548.0,15064.0,60360.0,2504.0,48663.0,132657.0,33011.0,95282.0,155847.0,-90247.0,133523.0,-4629.0,46105.0,46063.0,59254.0,27105.0,111018.0
49584.0,53887.0,12681.0,35572.0,49626.0,41045.0,71457.0,132297.0,65818.0,108721.0,126834.0,-82722.0,15452.0,-17149.0,73244.0,88018.0,3752.0,39006.0,6936.0
68048.0,43750.0,12720.0,17146.0,48207.0,6076.0,72899.0,108154.0,32252.0,51114.0,141303.0,-56901.0,128251.0,-3172.0,77259.0,55354.0,13369.0,37349.0,22801.0
74554.0,86062.0,12554.0,15066.0,64293.0,1066.0,51137.0,125665.0,32458.0,61100.0,157818.0,-61422.0,135040.0,5557.0,37112.0,40907.0,69888.0,21906.0,106831.0
58639.0,86190.0,13601.0,15813.0,58420.0,15987.0,72861.0,117233.0,40289.0,21267.0,11465.0,-94560.0,11670.0,-25662.0,62551.0,65227.0,5008.0,39561.0,8951.0
75316.0,86022.0,12672.0,14899.0,62663.0,1147.0,48376.0,104304.0,32440.0,80810.0,91047.0,-40461.0,28679.0,-24267.0,60141.0,46113.0,3671.0,25501.0,5693.0
26380.0,45739.0,14806.0,65267.0,59817.0,60205.0,89071.0,21486.0,84653.0,17470.0,17804.0,-65740.0,42287.0,-19866.0,65088.0,50781.0,6108.0,23690.0,8917.0
63676.0,46475.0,13999.0,19581.0,55042.0,10021.0,95026.0,132868.0,51765.0,30908.0,-31531.0,-86497.0,10664.0,-15973.0,50622.0,71557.0,4696.0,32980.0,7603.0
36046.0,55419.0,19424.0,54708.0,47646.0,49850.0,102094.0,23198.0,52944.0,25920.0,17857.0,-63666.0,35246.0,-14423.0,54268.0,53234.0,3483.0,24980.0,7167.0
73722.0,86519.0,12991.0,14946.0,64163.0,5579.0,71424.0,127507.0,36719.0,39313.0,8066.0,-35815.0,14065.0,-13354.0,60456.0,34697.0,2755.0,29629.0,3751.0
74136.0,86499.0,12705.0,16171.0,55126.0,3043.0,54209.0,87485.0,39007.0,50834.0,-10492.0,-39268.0,8956.0,-26805.0,39509.0,35566.0,1640.0,10423.0,3076.0
39696.0,54327.0,13009.0,25115.0,42061.0,12673.0,50136.0,45868.0,38040.0,21654.0,-1594.0,-41395.0,11892.0,-600.0,30778.0,39044.0,906.0,12854.0,1220.0
45826.0,62765.0,12733.0,18653.0,31997.0,1350.0,48739.0,81677.0,39324.0,16901.0,2722.0,-48618.0,30598.0,-3275.0,40470.0,39198.0,2350.0,16969.0,4452.0
75203.0,68705.0,13744.0,14984.0,58932.0,7282.0,51016.0,100024.0,32023.0,26899.0,19436.0,-42160.0,31891.0,-9179.0,54654.0,35239.0,5300.0,21740.0,10720.0
14636.0,9446.0,22091.0,61836.0,29063.0,44890.0,119616.0,18457.0,65986.0,-2825.0,-45859.0,-86240.0,6637.0,-34777.0,73781.0,42776.0,3356.0,11337.0,5031.0
74105.0,73383.0,12467.0,15269.0,44541.0,1520.0,48147.0,82554.0,32163.0,30723.0,-3258.0,-26450.0,11333.0,-9392.0,26951.0,27294.0,2958.0,11142.0,4570.0
71773.0,47588.0,14468.0,17052.0,53125.0,24726.0,61396.0,51010.0,59273.0,13272.0,-22035.0,-52058.0,6863.0,-21154.0,50473.0,61648.0,3806.0,18967.0,9478.0
44269.0,58040.0,13466.0,18554.0,37667.0,12587.0,97002.0,33978.0,36789.0,10266.0,2800.0,-59357.0,13871.0,-13853.0,67762.0,71380.0,7284.0,33322.0,16158.0
8065.0,10795.0,31649.0,108808.0,14087.0,74028.0,150733.0,10552.0,138582.0,723.0,-13338.0,-131413.0,15185.0,-34135.0,74818.0,63598.0,9290.0,45875.0,21103.0
7416.0,5265.0,45778.0,175049.0,-3365.0,110560.0,203225.0,5456.0,112029.0,-10723.0,-45726.0,-101189.0,22544.0,-34579.0,70799.0,45756.0,26106.0,50346.0,58397.0
7628.0,5503.0,43269.0,164552.0,-3164.0,108898.0,155959.0,13740.0,120134.0,5303.0,-33811.0,-77977.0,5379.0,-39236.0,51946.0,44990.0,5152.0,25823.0,9268.0
16390.0,9260.0,40011.0,186349.0,-2788.0,81273.0,175724.0,-3393.0,124972.0,-2630.0,8945.0,-102220.0,22699.0,-14336.0,77005.0,76135.0,8423.0,22892.0,14420.0
8207.0,5422.0,39959.0,146628.0,1360.0,186294.0,211662.0,-1567.0,163055.0,-12867.0,-24288.0,-137626.0,6397.0,-62684.0,111870.0,115631.0,5699.0,26778.0,10019.0
7376.0,5300.0,40705.0,221636.0,809.0,186538.0,259685.0,-3447.0,172570.0,-12875.0,-13158.0,-115687.0,8253.0,-41753.0,103627.0,71370.0,14461.0,29594.0,27023.0
13272.0,6668.0,46749.0,73451.0,-3790.0,81075.0,195008.0,3188.0,69935.0,2811.0,5333.0,-117267.0,7177.0,-20178.0,75927.0,46869.0,10796.0,18365.0,20322.0
7336.0,16833.0,47481.0,221840.0,-3628.0,161446.0,259786.0,-3563.0,163876.0,-4894.0,-44827.0,-118000.0,5333.0,-52464.0,84262.0,94869.0,10669.0,31899.0,22473.0
8247.0,5615.0,46933.0,121781.0,-3150.0,102643.0,224832.0,-3454.0,105642.0,-11499.0,-25920.0,-132883.0,7897.0,-61157.0,112204.0,95158.0,8803.0,49180.0,15916.0
8939.0,5539.0,47249.0,71596.0,-3290.0,89490.0,237335.0,-244.0,110763.0,-12476.0,6962.0,-89403.0,22634.0,-33130.0,88294.0,70690.0,19821.0,35549.0,35078.0
8172.0,5770.0,34797.0,83615.0,-3802.0,120679.0,186070.0,-3204.0,136078.0,-11003.0,-32700.0,-101674.0,11199.0,-57171.0,69296.0,83640.0,3436.0,34192.0,5589.0
12628.0,5429.0,41194.0,119733.0,-3415.0,107821.0,228721.0,-3179.0,130315.0,-11786.0,-45632.0,-123631.0,6539.0,-56741.0,63097.0,93148.0,2160.0,38543.0,3276.0
7339.0,5287.0,38892.0,193918.0,-3805.0,111065.0,197003.0,-2432.0,120305.0,9955.0,-25731.0,-70572.0,11254.0,-47740.0,62162.0,55629.0,5598.0,18479.0,10033.0
24759.0,23622.0,18924.0,78042.0,38087.0,54169.0,141905.0,48374.0,87801.0,23331.0,7141.0,-111233.0,22251.0,-45729.0,65414.0,65164.0,1660.0,30586.0,2495.0
47663.0,13942.0,31752.0,85290.0,27624.0,33868.0,55940.0,66312.0,56596.0,-10900.0,-5040.0,-62834.0,19917.0,-9657.0,26446.0,25422.0,628.0,22525.0,-469.0
