975,10,220,214,1004,243,163,168,797,45,50,52,51,144,39,1463
1807.9999940000007,5655.089989,2547.8999909999998,4202.600020000003,5363.999989999999,2444.7000049999997,1401.5000079999993,933.1000110000002,4585.799994999999,148.20000400000038,2171.799999,6010.400002,1895.0,-1174.0,-544.0,1000.0
1431.8000030000003,4229.860010000004,2443.7700019999993,2560.2100169999994,5392.959985999998,3132.9900119999993,1840.1200119999994,-92.8999969999998,-8337.310000000005,2349.950015,-2285.499996,4475.700003,-4629.599996,1154.0,-93.0,141.0
2251.7099869999993,4461.599972999998,2162.000004000001,2850.5700029999985,4924.830007,586.1000130000001,-1338.1000109999989,-99.49999800000057,-990.3999940000001,-1677.6999919999994,734.3999979999999,871.500001,-1000.5999980000001,-811.5,216.0,580.0
2251.7099869999993,4461.599972999998,2162.000004000001,2850.5700029999985,4924.830007,586.1000130000001,-1338.1000109999989,-99.49999800000057,-990.3999940000001,-1677.6999919999994,734.3999979999999,871.500001,-1000.5999980000001,-811.5,216.0,580.0
3310.3999989999993,6675.469978000002,4378.839999999999,5307.729995,6139.510013000003,2922.500005,-5069.200004,2229.4999980000002,3395.3,5275.2,1662.4000010000004,7451.6000030000005,-3545.5,-3162.0,221.0,1820.0
563.4999960000002,3315.3000210000027,1715.9999960000005,61.69999999999948,5550.599998,1757.699996,-8839.200001,412.5,-4743.499995,-1507.0,1229.1000020000001,1660.8000029999998,-9210.199997,-5462.0,378.0,876.0
1609.5999950000005,7682.800001000004,3348.800005999999,2844.799996,5175.900001,1492.5000060000002,-106.70000799999961,2410.260008,2330.700006,2165.900001,-4005.5999980000006,-246.30000300000006,-40.90000199999986,-759.0,71.0,359.0
1539.800023000001,2286.0999810000017,3271.799987,2794.1000029999996,6362.299996999999,2154.4999900000003,-1843.4000109999997,1760.1000020000001,-688.9000050000002,984.1000030000005,-1072.699997,7708.300004000001,-2137.0,1030.0,845.0,856.0
1376.6900039999994,9562.739984999991,4470.330035000004,1761.5499970000008,4708.800002,1780.7000070000006,-634.4499979999991,-61.80000399999963,5726.130001,1416.699995,216.00000300000008,1483.4999969999997,1941.6000050000002,-356.69999699999994,118.0,1020.0
1679.9899950000001,8004.9899929999965,2893.86,5556.34999,5557.999997000002,1984.8999979999994,293.69999699999937,118.70000700000008,2219.830006,2082.8999919999997,659.2,4633.800003,-2867.699997,-1271.0,384.30000300000006,1640.0
1453.4000010000007,1616.0999549999985,2796.500001,3601.300004000002,5337.899995999999,2524.900003,2368.2999899999995,62.969996000000236,2390.8,-3017.5999979999997,6041.0,8134.099998,2200.0,-391.0,73.90000200000009,2320.0
1430.1999860000003,4851.150006000001,1733.3999819999997,-1466.109997000001,924.629991999999,-78.2000029999999,-7652.899992,-2317.3999979999985,-4747.300011000001,-654.7999990000001,5450.09999,-335.59999500000015,-2009.5000010000003,-3605.400002,-77.59999800000003,41.099998
2301.3999959999996,4402.710011000004,2176.7000150000013,1874.199998,5389.099995999999,1916.4999999999998,3168.8000019999995,-509.99999899999983,-5428.900003000001,-410.2999939999995,-600.599998,6699.800003,-2077.0,-1941.0,-1083.0,1780.0
476.70001700000057,863.2000360000022,-24.700001999999856,1019.8000079999994,847.0999899999999,-143.29999300000003,-2017.1999919999998,453.799991,-2654.000004,-1111.9999959999998,139.80000400000006,-891.500008,-340.09999800000014,-324.0,503.0,925.0
