3333,3843,6163,9842,1430,1544,2330,5936
18207.399890000008,29955.899996000004,25250.90041100001,45235.20000100001,23044.200187999995,26042.40039,25267.80005,16651.000244
18679.900131000013,31833.999765000015,22793.799789999997,23924.299790999998,8572.499766000003,9387.600159,10017.600036000002,5022.900147
18590.29997599998,31397.50017800002,15353.999941999993,16726.999692000005,9367.900285000002,6644.200073,7791.299897,8229.399994
18295.50028900002,32412.100251,29150.199928000005,46126.299741,27179.199764,17038.901001,39370.700318,41171.999633
18997.100106,32740.799825999984,25447.19926599998,52361.999775000004,50237.29964899999,54349.699219,36178.300782,30283.400391000003
18559.000225000007,32461.99973299999,41237.89934500002,53982.500155000016,19290.400124,14534.199952000003,15333.899597000001,17089.400146999997
19016.199910999996,32485.499954999977,25226.200082,50724.800138000006,26022.799648999997,16852.200041999997,27429.500151999997,31672.899803000004
18508.90018500002,30152.199815000007,19506.999701000015,29763.29994400001,18856.799633,15984.49939,13698.800048,11966.899902
18857.200003000024,34244.79994800002,31067.699332000004,53121.29999400001,25145.200083,21503.099487000007,21386.499633,18311.699798
18409.199951000002,33314.400124,35178.900572999984,67522.10015900001,44421.40010200001,17712.999510999998,33911.399322,65675.600098
18404.499980000015,31035.500144999976,23343.90087799998,34374.199506000004,25318.399631,20241.000001,26656.000489000002,36472.100096999995
18566.499975,31854.200240999984,27180.90065900002,41146.39982,38010.29932800001,36755.09912100001,32902.499511999995,50865.700682999995
18318.19992700001,33032.49994999999,28827.600416999998,59774.698570000015,40872.30042200001,37626.499024000004,28257.700562,69256.100391
16850.800001000003,24875.200359999995,13999.000166999993,32673.699692000006,26764.099730999995,28257.099488,28793.599487000003,24539.800172
19473.600092,33106.29987799998,24128.30005599999,43088.29995299997,15571.699432,8611.300048999998,15767.299377999998,10682.900146000002
17998.80022600001,25902.49976500001,15473.10025200001,18320.899853999996,7457.099967000003,10841.499971,10947.099853000002,9858.700095
18003.200082999996,30996.099706000005,25659.099057000014,36746.799719,7521.1999940000005,6090.699798,8546.900115,9277.5
18455.59979900001,32384.100041999976,30028.900361,38248.400656999984,9311.999686,6784.300003000002,8020.600174000001,8570.199997
18386.300349,31745.099565999997,23680.999955000003,30378.699619,8164.799924999998,5260.8000489999995,5510.000060999999,7037.800048000001
18126.60005599997,33502.69991900004,25892.200129999994,35909.09965099998,17502.400444,13850.199585999999,16041.800110000002,8287.900391
18130.69989700001,28485.199945999968,15794.599779000006,24306.69966999999,10467.000187000001,10427.700042,9326.100097999999,8895.800201000002
18530.799791000016,33203.60008700002,28648.600569000002,46955.699029,15726.599480000003,14512.899902,15640.599731,16576.299713
18615.50015800001,32055.20009500003,23131.700593999976,31839.199110999998,18612.799454,13880.799926,16331.699707000002,17671.099853000003
19028.700262000013,35187.99973899998,33570.499855000024,53085.999613000015,15376.300452000001,10097.499511000002,14977.300414000001,18009.499756
18851.100148000012,31680.300075000017,28503.799915000014,37348.90166300001,44431.099186,26468.100769999994,40649.498337,65817.79882899999
18986.60022300002,31271.999732999997,18761.800032999992,29611.199861999998,29425.499732,36540.399704,29249.600005000004,37156.299408
18233.800009999995,32777.99983299997,30270.799446000023,45179.89866000002,55195.499455000005,30194.000245,36498.100342,43987.000243999995
18574.500042999993,32684.000149000018,29984.900351999997,49842.50070599998,69003.799025,47855.199402,34535.700806,57405.60137900001
19153.200457000003,32540.200045000016,25459.29956900001,43625.899456000014,42004.30077499999,26417.999023000004,24515.100585999997,29308.500977
17841.800221000005,31009.300493000002,32350.800994999998,69066.69727699998,59423.099806999984,48348.100387,33677.401268,67791.501556
5805.000049000006,6658.099859000004,-2381.2999199999967,-10324.599922,-11711.399888,-2753.5004880000015,2971.900635000002,-909.1005850000038
5970.199972999997,8612.900047,-390.3000940000018,-1865.499530000004,-16348.499711,3587.699463,944.4002990000008,7556.600096999997
5501.900067999994,7940.900112,120.30030400000021,5159.199820000009,-3625.1997979999996,6483.599121000003,5652.300781999998,12847.09961
6050.8999669999985,7893.199815999999,-1064.6000399999987,2399.500744999991,-1669.6001280000005,2359.9997549999994,4215.000243999999,2954.400391
5963.500003000006,8388.900014,-1437.9001970000024,1078.2004090000003,-3709.0002730000015,5853.199952000001,7556.600219000001,8256.000245
5458.299951999998,8672.300044999994,72.19984100000323,-3668.8004730000007,-9441.999726000002,4518.500000000001,7606.100007000003,7091.700195
6091.300037000003,8602.900089,164.00018699999998,8539.600511999988,-662.1995399999983,2125.6997070000007,2853.599853999999,2831.3996579999994
5944.399966999994,8548.699839000003,677.400110999997,-1350.0000490000016,-2206.1999670000005,-149.80029300000024,2020.9998770000002,2108.899902000001
5914.399887999997,6228.399841000001,-4491.000169,4962.599794,7353.299858,7979.200241999999,8299.499954,9018.400024
6164.500003000008,9247.100077000006,-1476.1001870000005,5810.400630000002,-3941.300038,3655.1995859999984,3626.2998049999997,4557.300294
6150.699912,8175.499802000002,-4029.1999350000006,78.99999899999929,-12559.599692,-551.9002690000002,3463.0997610000004,4959.999511999999
5589.199999000004,4743.399854,-2145.799979000003,-481.10040599999644,-12781.601074,-7318.399413,-5704.799560999998,-34.39941300000282
6531.1000929999955,7999.399915999996,-2228.1001120000024,453.8999760000012,-8932.799819999998,729.3002929999998,-228.7000739999985,1773.2998049999997
5870.2000169999965,5454.300005000003,-3639.700097000003,-699.6002310000011,-1628.7002869999997,4267.200196000001,5538.999756,9649.999511000002
5975.0000669999945,7552.900044999996,-1013.7000230000011,4166.9001819999985,-2329.300080000001,673.1998300000009,289.6000979999999,1128.8000490000004
5600.399985000001,5226.599949000003,-3531.400607000001,-5467.199712999996,6055.199539000001,5204.299804000004,12035.499999999996,31152.0
5632.999932999997,8115.600193000001,-1922.2002100000032,3502.3991390000037,6020.50014,6989.400146,10991.699646000001,9364.999511999999
5707.099941000005,7095.899716000002,-1855.1000720000002,-5044.299576999997,-5946.200347,-2257.899902000003,1148.6994020000002,1089.4995110000018
5766.000120999997,6217.500249000002,-559.300095000004,2486.899342999999,-1443.899963000001,3992.5998539999987,4582.899657999998,4882.300293999999
5493.400035000003,3060.7998679999987,88.40044199999602,2920.8993569999957,-2387.7000130000015,5527.000000000002,8076.599487999999,8838.400391000001
6073.200142999996,6942.600276999998,-1826.8003039999978,-3640.8004120000055,-4144.3003229999995,1669.1992170000003,4356.999755000001,2887.1005859999987
6324.899836999994,7041.399996,-2305.3002950000005,2348.699747000002,-3382.6004799999996,-1242.6997069999998,2281.899658999999,2804.5000010000003
5598.1999579999965,6393.199918999997,-3679.699945,-576.1998729999929,-4483.799864000001,-2576.300537999998,2335.800414000001,6112.900390000001
5679.499970999991,9740.799891,589.099976000003,5632.900574999995,-5062.100295,-656.4003910000001,-263.1997080000001,3158.599609000001
5812.599998000009,7357.199885000003,-1337.7001610000013,2921.4998960000007,-1066.3998419999994,1075.6002190000013,1885.4003909999992,1071.8999029999995
5823.100002999998,6948.400067999997,-46.10001599999811,-3115.0000050000126,-10165.899871,-7081.999511999999,-669.600097999999,-3551.3994139999995
