3333,6570,3332,540,8369,12307,1430,6184,5355,8842,11257,3912,9311,3505,4118,7079,8748,1300,11302,3508,3277,4896,907,409,1947,5936,11128,4788,6583,310,4707,11971,4235,1633,771
4541.800010000001,7632.899975,2196.600017,6637.899901000001,4353.699967,20094.90008,16678.900008999994,-651.7999940000001,7339.999984000002,-17404.899958,-156.50000900000003,-602.0000479999998,-3387.099913,-20933.699733999998,-20678.800275999998,-1651.0000210000003,4144.900040000001,-3754.399982000001,6882.799666000001,-8263.400274000001,-9303.499661999998,-32.300010999999955,1190.300003,1901.1999399999997,9366.899956,13087.900198,-1.7999839999999665,-2470.3000389999997,7776.900087999999,27023.599614,305.9,-673.0000050000001,-1456.199988,18.2,124.0
4482.1999670000005,6728.600069,2098.5000779999996,5256.699938,5589.700018000001,9275.900052000003,8816.699901,-1724.000031,6774.4999480000015,-17827.799709000003,-1345.4000549999998,-4015.1000039999994,-2618.899951999999,-9909.400178,-7959.399991,-3616.5000569999997,3688.599987999999,-6421.20004,4235.099907999999,-5004.799866,-1283.7001059999998,-405.70000699999997,1410.3999900000001,2245.4000229999997,5122.900023999999,5929.300079,-352.100006,-1989.9999859999994,5077.399960999999,12153.600308,398.0999929999999,-1031.800006,-545.7000230000001,-11.099999,196.600006
5365.199955000001,8035.600047,2537.7999750000004,5519.100071999998,5018.199957,6958.099767,6664.900177999999,-683.800004,4546.799993999999,-13014.800069000003,-155.50000099999997,-1582.8999979999996,-1748.2999889999996,-9439.000097,-8894.899956,-1982.3999599999997,1004.3000269999997,-3830.299934,6223.1001019999985,-6350.300001,-4523.800071999999,118.5,1374.7999920000007,1356.399931,6080.499962999999,5575.700097999999,57.99999399999998,-1840.4999959999996,4713.100057999998,11893.39963,374.2999859999998,-606.8000020000001,-1102.100002,21.500001,219.0
5155.6999559999995,8157.900047999999,2913.8000420000003,8306.100128,6275.200008,27331.099594000007,8096.501338,-2472.900005000001,7280.999927000001,-29927.300321000013,-2038.600013,-2183.300032999999,-2459.7000460000004,-32458.69928,-15439.499931999999,-2454.1000099999997,2968.299988000001,-8029.700089000001,18369.300401,-4451.700051,-10222.400195999999,-384.90001800000016,1512.90001,1100.800012,13621.099496,19637.300025,-445.799971,-2667.3000260000003,11523.700151,47509.999986,301.6000039999999,-657.9000020000001,-1025.899989,123.799994,165.0
3673.0999749999996,11274.000200999999,2163.8000180000004,6848.5000249999985,5302.999951000001,32899.199304999995,19676.49975199999,-1435.7000209999999,10879.900003999996,-27380.800102999998,-992.0000160000001,-1142.7000200000004,-3800.0000900000005,-29131.400127000004,-21706.899419000005,-2104.399966,2811.599959999999,-5955.999984000001,12959.200405,-5695.199727,-2779.0998209999984,-502.80000300000006,1932.2999859999998,1980.3000319999996,14562.400238,17617.099983999997,-323.299998,-2628.000038,12997.699946000002,27674.50041499999,249.799998,-892.499989,-1429.700004,-71.599998,318.200012
5918.900052999999,12379.900128999996,4925.799899,14375.599705,8048.099979000001,17692.700006000006,8796.400443,-3111.0000759999994,7705.300027999999,-32313.99952199999,-2607.3999600000006,-6967.599945999999,-7564.000201000001,-20130.499998,-23641.800159,-5521.800052,3415.299977,-6400.199958000001,8976.199933,-7845.699993000001,-8273.099676,-501.80000800000005,1651.5999949999998,2323.800002,10214.500058,9615.000392999998,-572.700017,-2391.599982,7737.899960999998,28517.999576,1003.100016,-1498.900008,-1012.2000390000001,-7.199998999999998,172.899994
5514.699949999997,9056.799965,3170.099985,6665.899912,3895.9999820000003,19351.300437000005,4848.299636999996,-1841.0999669999999,4617.399903000001,-31068.299724,-1151.1000100000006,-3411.2000120000002,-2461.600051,-23418.900176000006,-17725.999950000005,-2059.7000009999997,2930.6999909999995,-5718.699992000002,20144.600507999996,-7567.600039000001,-8321.499893999999,-386.699988,1263.900002,2780.5999970000003,7824.200084000002,18172.199974,-641.499976,-2492.200002,7923.49999,33642.999222,932.099982,-681.2000160000002,-1190.299995,-9.700001,191.300003
4395.800058000001,7586.000037999999,1842.9000389999999,6007.4998749999995,4167.699928999999,9510.099845000002,13526.099637999998,-1050.800012,4764.099926999999,-18316.899931999997,-633.500023,-2632.79996,-3031.4000170000004,-14804.800212,-14877.59986,-1991.6000410000004,2820.5999859999997,-4627.700016999998,9106.799975999998,-7951.7999850000015,-5508.600010000002,-233.59999599999983,996.4000009999999,2355.2999839999998,8457.700109000001,7236.299978999999,-232.69999699999997,-2658.499975,6395.499874000001,22094.400121000006,491.90000399999997,-515.600008,-1581.499958,33.599999,172.199997
5879.600000999999,10571.899988000001,4683.599988,8339.499702000001,7135.600021,24922.000033,15549.100089000001,-2436.0000080000004,7621.899948000001,-29990.900109000006,-769.1000020000001,-6275.799903,-3778.999967000001,-21722.800465,-16993.899975999997,-3653.9000199999996,3587.899981,-5833.1000669999985,12841.500003,-7176.300145,-8165.900201,-455.19999299999984,1487.400028,1759.0999649999992,12058.200048,11684.999573000001,-661.9000120000001,-2118.8999860000004,8736.799846,33154.399187,434.899991,-1502.199963,-916.0000449999999,-31.500001,183.5
4509.799976,10448.499981,2569.499977,10333.69969,6212.300043,50883.70008299999,42233.599734999996,-1822.8999689999996,10820.000092,-36253.899842,-3075.300112,-7030.100119000002,-5319.499951999998,-21283.500189,-22524.200513000003,-1517.5000169999998,2578.3000089999996,-4056.299915000001,40492.19985999999,-5586.399940000001,-5658.300011999999,-723.599992,1361.0999949999996,1756.3000100000002,12140.99992,53015.799201,-686.5999939999999,-4789.100091000001,10886.900098000002,30309.499464000008,548.5000029999999,-1332.1999909999995,-1293.200054,166.6,255.699997
4704.500015999999,8365.999925999999,2456.199941999999,7725.800233000001,4217.5999710000015,14938.000107,12375.799130000003,-781.699998,8422.799883000002,-28927.800278999995,-572.29995,-13842.49984,-3668.700128999999,-23690.200335,-18834.500342,-1871.1000070000002,3074.500053999999,-3617.7000249999996,21153.799512,-6149.100316999999,-5052.400185000001,-274.199996,1272.1999929999997,1334.3000280000003,8750.300002999998,25253.399988999998,-362.399993,-2363.9000309999997,10070.300069,36490.100838000006,61.600010000000026,-1364.1000150000002,-930.6000110000001,181.89999799999998,226.800003
4949.400002000001,9961.199969000003,2622.499983,6968.900081999999,3453.90003,30315.800422000004,31698.498953000002,-2462.5000290000003,5281.49997,-26208.40022900001,-3962.8000429999993,-812.8999620000002,-2577.49998,-25484.600083,-18283.499556000002,-2871.299973,1473.1000159999996,-4825.300045,22887.600467999997,-5303.100246,-2534.3996339999994,-340.90000699999996,1953.1999720000001,1811.699954,10253.000110000004,38822.499961,-171.00000700000004,-3164.1999549999996,9722.799841000002,37526.599222000004,148.100003,-1142.1999709999998,-1223.000014,30.5,278.600006
5284.199956,8031.899943999998,1558.7000220000002,11760.899975,5578.600014999999,32018.399241,18420.898966999994,-2835.29998,7005.899901,-33384.699893000005,123.599991,-4897.699777999998,-2735.400045000001,-23603.100388,-30719.800299,-1524.9000239999998,2723.1999799999994,-4105.699963,19318.900477,-6138.500053,-16470.999261999998,-285.30000500000017,1762.2999860000002,1727.3999740000002,16420.899765,39636.400775,-950.8999950000001,-3105.8000030000003,17633.700405,46810.099811999986,356.19998799999996,-550.199989,-1086.100047,156.900003,301.700012
3180.600078,8018.3999650000005,1524.2000070000004,2958.600015,3381.6999180000007,17733.199869999997,11662.099950999998,-763.4000040000002,5356.199929,-19942.299954,227.7999989999999,-154.00005900000014,-1207.7999909999999,-23652.499602999997,-15176.999982,-1345.7000019999998,1831.1999259999996,-3741.100066000001,11131.999461000001,-13753.800314999999,-8316.199796,69.00000800000002,1029.6000239999998,1315.2999779999996,7792.700011999998,16510.599781,330.5000109999999,-1769.1999520000002,5184.000002000002,29568.699666999993,143.79998799999998,-575.900009,-375.300028,-77.0,209.800003
4781.900033000002,10098.700065999998,3506.6999569999994,11437.799863999999,4821.8999920000015,19234.09993899999,9340.999673,-2088.5999939999997,7820.999923,-19812.999728000006,-1295.9000530000003,-5071.099956999999,-3185.6000249999997,-18849.900139999994,-16709.9999,-1400.599988,3856.799972000001,-6004.000063999999,8071.799804999999,-6081.4000160000005,-3358.90006,-195.10000600000004,2013.4999839999998,1856.4999910000001,7498.699789999998,6997.900029000001,-524.299993,-2437.6999589999996,6293.500172000002,25135.599532,536.1000169999999,-959.699988,-805.999983,6.3,123.0
3173.2999630000004,5043.4000559999995,2300.200001,2358.7999839999998,3630.29996,7879.300336000003,7277.399985999999,-184.80001900000005,4317.199915000002,-11866.600005,558.100008,5024.599814,-934.7000040000001,-13683.799754999998,-12115.699749999998,-1499.600019,925.500015,-2997.100011,6215.8999890000005,-4408.100089,-3978.9000830000004,222.800004,842.799999,1411.5999960000001,4608.299905000001,6973.300172000001,328.599999,-2562.199981999999,2296.100023000001,14421.199838999999,-12.100002000000007,94.299986,-1190.1000310000002,16.200000000000003,136.100006
4194.399957,8569.300119,2260.199944999999,7479.200112000003,7122.6999590000005,10211.099883,10842.800092,-1786.000018,7348.300175,-17740.500073000003,-1358.500036,-5047.500099,-4663.7000290000005,-12488.900206999995,-11972.699911999998,-3231.699969,2291.5999770000003,-5929.099947999998,8132.999876,-5401.1000509999985,-3747.299892000001,-276.9000010000001,1595.0000050000003,2244.5999669999997,4277.39999,6394.099824999999,-377.599983,-2038.3000130000005,3910.800157,12564.200355999998,350.59999,-1485.6000110000002,-650.800018,-3.7,98.0
6511.900012,10447.299970999999,4057.500007,7132.200266,6695.199962,13003.200502999998,10696.200187,-2533.10003,8499.000083999998,-20913.299903999996,-1867.7000320000004,-4973.000139,-5237.000023000001,-12228.999841000003,-12968.899725000001,-3017.5000280000013,2404.299990999999,-5987.400041000002,7703.000072,-3752.0999470000006,-4159.999918,-166.79999099999992,1789.0999879999997,1611.7999760000005,5190.799964000001,6085.999882,-489.100002,-2570.499968000001,4919.3998790000005,13106.600211,929.9999930000001,-1339.7000110000004,-834.4000059999998,-22.299999,171.699997
5875.299952999999,9611.100221,3199.699981,6541.999940000001,7318.700065,8164.299969999997,9781.399825,-1602.499987,8582.899992000004,-16024.299971999997,-563.599966,-3316.7000870000006,-2386.900031,-10416.000272,-11858.499969,-2177.500044,1718.1000479999998,-6166.100074000002,6289.100052,-2339.8000389999997,-2416.3999220000005,-223.99998499999995,1631.9000170000002,2017.99997,4312.000139000001,5935.600197000001,-393.69999799999994,-2566.3999769999996,3559.7000380000018,12306.100137999996,340.20000999999996,-593.299986,-1112.099998,31.199999,176.600006
4902.500005,10125.099969,2332.599998,5820.700097000001,6819.799911000002,18187.70009,13713.900326000003,-1288.9999830000002,6649.599880999999,-18206.299983,102.19999799999992,-3376.0000020000007,-4672.800068999999,-16060.199992999998,-17802.899902,-1808.500036,3558.6001039999987,-4184.199969,7202.899738000003,-10476.800187999997,-1956.4003109999996,69.79999800000004,1718.4000099999998,2028.1999870000004,4808.600117999998,10225.100385,151.60000300000002,-2184.9999560000006,5201.899957999999,17854.899937000006,297.80000599999994,-478.70003099999997,-1312.500056,-4.9,194.199997
4363.29999,6465.600047,2455.3000380000003,5977.6,4300.599995,10788.700148000004,7936.000135999999,-1934.1999649999998,6214.199933999998,-13046.800062999997,475.09997700000014,-1542.5000630000004,-2018.6999680000001,-10333.899849,-8809.500002000002,-3254.500028,2550.4999669999993,-5780.699963999999,6268.600140000001,-3838.500014999999,-4669.100012,-119.9000099999999,974.0999999999999,1891.000003,6787.400086999998,5886.900028000002,112.79998499999999,-2612.200061999999,6169.100181999997,15387.000254000002,74.90000299999998,-903.79999,-1051.5000019999998,39.3,161.600006
6339.900025999998,8641.999855,4056.0999740000007,5793.699891,5698.799953,17950.999821000005,9286.099625,-1943.2999849999999,5686.399974000001,-22144.800122000004,-319.80000699999994,-2481.100023999999,-1971.2000469999994,-17318.599964999998,-18105.599620999998,-2161.100027,2439.599998999999,-5540.100047000001,11371.900058999998,-8309.399895999999,-10139.000179,-204.30001,1070.400008,1271.0999879999995,6344.799837000001,11607.999664000003,-309.5000180000001,-2840.999992000001,7935.200045999997,22067.699670999995,713.5000050000001,-718.3000130000001,-1123.7,38.800002,129.100006
