1880,3726,2778,2777,2288,6319
18892.0,26585.0,115840.0,62811.0,54667.0,18637.0
16174.0,23918.0,94811.0,71009.0,57090.0,17086.0
18644.0,25664.0,117300.0,64318.0,61696.0,18952.0
17804.0,26079.0,117876.0,81091.0,68736.0,23906.0
17469.0,22656.0,125077.0,85404.0,86621.0,36660.0
19166.0,23166.0,153745.0,82270.0,88675.0,43972.0
18234.0,25999.0,108164.0,65550.0,44092.0,-18340.0
17301.0,24100.0,118798.0,37393.0,24959.0,-29403.0
18264.0,25461.0,160996.0,76459.0,79964.0,31438.0
17815.0,24632.0,102798.0,62950.0,74597.0,41787.0
19519.0,24610.0,116573.0,58373.0,57760.0,31156.0
19527.0,23639.0,119420.0,95601.0,81923.0,46669.0
17474.0,23396.0,113461.0,54167.0,60859.0,22136.0
18848.0,25554.0,163383.0,97667.0,73168.0,24218.0
19496.0,23619.0,162234.0,111656.0,87633.0,29632.0
19403.0,28989.0,181377.0,92880.0,79860.0,21805.0
20103.0,24583.0,140978.0,66104.0,54606.0,11227.0
20778.0,26247.0,108480.0,49618.0,50529.0,18374.0
18145.0,26008.0,137807.0,48798.0,46237.0,14777.0
17653.0,26577.0,135401.0,57383.0,58378.0,19675.0
18482.0,23297.0,118365.0,51727.0,59929.0,15712.0
17692.0,25208.0,165731.0,59935.0,60998.0,19349.0
17123.0,23424.0,121889.0,43894.0,36887.0,13227.0
17374.0,24249.0,127719.0,75156.0,55805.0,13757.0
18002.0,24429.0,138862.0,68542.0,62822.0,23212.0
50938.0,46334.0,225518.0,135317.0,72616.0,13070.0
50962.0,48976.0,256414.0,162711.0,84465.0,8393.0
49366.0,51449.0,284624.0,132799.0,73161.0,15720.0
51401.0,49539.0,306727.0,115048.0,127591.0,40060.0
51616.0,50145.0,244739.0,198736.0,144826.0,48419.0
50412.0,52268.0,283132.0,245296.0,99120.0,37936.0
51682.0,48088.0,248718.0,100012.0,118308.0,48682.0
48844.0,48475.0,342445.0,205170.0,112454.0,39869.0
49982.0,52521.0,233870.0,167283.0,78855.0,60236.0
50303.0,50474.0,289972.0,113831.0,70795.0,32580.0
51174.0,49136.0,251361.0,122897.0,65260.0,33274.0
51823.0,51435.0,277969.0,144973.0,125840.0,51505.0
51164.0,50841.0,311300.0,111102.0,82147.0,28561.0
47808.0,42660.0,223586.0,124975.0,91585.0,37568.0
50548.0,50140.0,223678.0,53827.0,56363.0,20505.0
52127.0,50945.0,245281.0,56183.0,39981.0,10396.0
51220.0,49359.0,292353.0,111362.0,61937.0,28287.0
50584.0,47147.0,253771.0,84304.0,62934.0,29022.0
52383.0,47044.0,241019.0,85913.0,54644.0,41327.0
53557.0,50532.0,261810.0,174231.0,92011.0,37430.0
50802.0,48087.0,238342.0,146921.0,80189.0,33354.0
49514.0,48958.0,246141.0,113304.0,117213.0,35289.0
50576.0,50252.0,345227.0,132905.0,89356.0,27834.0
51484.0,50120.0,271703.0,114402.0,98091.0,35312.0
