4787,1822,1614,6737,5916,3301,1053
2639.0,9575.0,47048.0,13895.0,29813.0,33592.0,6910.0
4205.0,11821.0,57816.0,15398.0,48542.0,35900.0,4243.0
3645.0,6855.0,54335.0,8552.0,29444.0,28581.0,140.0
2450.0,10029.0,52586.0,14193.0,31587.0,25053.0,11468.0
3019.0,8235.0,57401.0,19661.0,42054.0,29113.0,15461.0
4489.0,7060.0,45490.0,4812.0,28419.0,20238.0,487.0
2303.0,17570.0,53662.0,13839.0,28632.0,16511.0,3362.0
2132.0,9294.0,45418.0,7766.0,26801.0,30834.0,798.0
1945.0,13727.0,55221.0,15887.0,42776.0,42035.0,7747.0
4591.0,13238.0,53906.0,14058.0,34866.0,31549.0,474.0
3374.0,8728.0,44024.0,11757.0,29158.0,37093.0,1584.0
4782.0,7839.0,61349.0,25279.0,36671.0,19748.0,2586.0
524.0,4668.0,51243.0,8440.0,29276.0,29615.0,1724.0
3752.0,9701.0,62850.0,20972.0,36189.0,28375.0,2244.0
2859.0,9037.0,56078.0,17429.0,36023.0,23809.0,5697.0
1988.0,11698.0,53575.0,13061.0,27148.0,23986.0,467.0
2939.0,11777.0,62602.0,18178.0,47656.0,38400.0,5864.0
4930.0,10416.0,62104.0,17412.0,30614.0,38525.0,17503.0
4897.0,6819.0,59765.0,6886.0,26521.0,6318.0,678.0
3206.0,11549.0,72222.0,16894.0,41258.0,22683.0,1070.0
2098.0,7069.0,52848.0,7493.0,8826.0,31009.0,12538.0
1939.0,8733.0,39283.0,5205.0,27473.0,19882.0,873.0
314.0,10217.0,38037.0,9829.0,17077.0,11928.0,448.0
2638.0,12352.0,46954.0,16190.0,32467.0,24991.0,6708.0
3341.0,18249.0,60554.0,17062.0,33963.0,27934.0,921.0
1603.0,5607.0,46185.0,16925.0,27062.0,20221.0,788.0
2472.0,9095.0,45747.0,12972.0,17331.0,14199.0,2764.0
3156.0,12352.0,46624.0,23597.0,23237.0,15989.0,-1003.0
1061.0,9026.0,46162.0,6212.0,21439.0,24709.0,978.0
6692.0,16748.0,52377.0,15672.0,27368.0,35244.0,503.0
2666.0,12912.0,51819.0,14476.0,58587.0,41233.0,6837.0
3865.0,12622.0,61168.0,14217.0,27484.0,19673.0,1149.0
1136.0,7476.0,47554.0,11736.0,27690.0,36442.0,1162.0
4310.0,10613.0,44369.0,17146.0,25624.0,21502.0,7266.0
4865.0,16341.0,69385.0,18441.0,38515.0,14425.0,2153.0
3363.0,7347.0,51444.0,13655.0,16369.0,11687.0,343.0
2583.0,10224.0,44213.0,20610.0,28206.0,25588.0,1272.0
1406.0,4984.0,48072.0,14407.0,23757.0,16781.0,746.0
4312.0,10283.0,71715.0,27933.0,32146.0,15804.0,5224.0
2591.0,4202.0,56911.0,10205.0,24539.0,13757.0,408.0
3772.0,8943.0,62200.0,25906.0,33933.0,17157.0,3105.0
3327.0,10691.0,43626.0,19254.0,25994.0,41529.0,7709.0
1933.0,7587.0,52647.0,10188.0,25139.0,34606.0,485.0
1525.0,5704.0,46126.0,12761.0,28093.0,38061.0,1190.0
1098.0,10132.0,46396.0,25585.0,41343.0,46964.0,20081.0
2203.0,11796.0,51369.0,9178.0,39515.0,42553.0,2887.0
5611.0,18171.0,50408.0,18733.0,47173.0,32132.0,8388.0
31872.0,55850.0,97025.0,46641.0,59016.0,67278.0,12401.0
31880.0,30989.0,59951.0,12332.0,26490.0,19145.0,1709.0
31968.0,44044.0,89307.0,35984.0,111302.0,94721.0,24535.0
31207.0,51743.0,117296.0,53701.0,110744.0,69433.0,16415.0
31439.0,50817.0,104918.0,29279.0,43485.0,20021.0,1446.0
31405.0,51044.0,95169.0,32931.0,61128.0,54189.0,1994.0
31949.0,47753.0,95586.0,30200.0,33283.0,29608.0,7627.0
31548.0,50635.0,85142.0,41778.0,87358.0,63293.0,22697.0
32689.0,49259.0,79623.0,40144.0,53839.0,41052.0,6355.0
30697.0,41880.0,88639.0,44697.0,51659.0,46446.0,2328.0
32876.0,51687.0,96228.0,42080.0,76724.0,58649.0,3841.0
31291.0,44796.0,100888.0,55207.0,77526.0,47909.0,23722.0
31492.0,45234.0,104175.0,42531.0,88481.0,59690.0,8781.0
30661.0,55690.0,106962.0,55087.0,50580.0,62938.0,7492.0
31804.0,50307.0,111199.0,55307.0,55418.0,49522.0,5979.0
31681.0,53270.0,88947.0,40130.0,73139.0,47393.0,15907.0
30833.0,50829.0,98106.0,38890.0,47337.0,27806.0,7132.0
32120.0,42734.0,90122.0,28748.0,66503.0,37740.0,7980.0
31505.0,51384.0,94460.0,51675.0,64170.0,29296.0,11451.0
31785.0,44502.0,82389.0,44500.0,40745.0,38212.0,652.0
33285.0,52550.0,98275.0,37894.0,50421.0,44302.0,4561.0
30935.0,25416.0,55816.0,12594.0,28197.0,14720.0,2867.0
31778.0,54688.0,103048.0,39454.0,71089.0,77863.0,12499.0
31553.0,48431.0,101741.0,45787.0,35104.0,40303.0,6511.0
31739.0,48721.0,96980.0,44991.0,69274.0,88980.0,23996.0
