1822,2228,6746,698,4313,5916,4620,6907,5492,6164,744,1099,5896,5871,6119,4444,6963,6945,5878
902.0,2783.0,4581.0,26342.0,5310.0,4728.0,53881.0,3451.0,19730.0,12641.0,9974.0,4670.0,9472.0,7175.0,822.0,16466.0,22664.0,783.0,16077.0
9876.0,761.0,8453.0,18455.0,15873.0,15540.0,12000.0,5072.0,22306.0,13728.0,13131.0,2056.0,32404.0,12930.0,8341.0,40114.0,24410.0,4514.0,7162.0
718.0,1363.0,8722.0,29935.0,4343.0,4794.0,21056.0,4666.0,25032.0,8199.0,21965.0,3639.0,21345.0,6585.0,-2791.0,34081.0,12707.0,401.0,21278.0
907.0,1719.0,4456.0,23578.0,3936.0,5649.0,39323.0,4219.0,9665.0,15202.0,10900.0,1410.0,12763.0,3393.0,9273.0,10803.0,16897.0,395.0,11421.0
9439.0,3524.0,10246.0,19776.0,6370.0,5483.0,28685.0,4518.0,16639.0,14907.0,-3489.0,3182.0,28514.0,2724.0,14476.0,15426.0,16450.0,1393.0,10273.0
2161.0,464.0,8267.0,23045.0,6189.0,3471.0,17105.0,3632.0,12040.0,8015.0,15275.0,2122.0,14541.0,5007.0,-3138.0,52413.0,16514.0,440.0,21046.0
843.0,2985.0,7584.0,14880.0,4027.0,2479.0,32728.0,4949.0,9597.0,16863.0,5370.0,-71.0,12238.0,4620.0,-2122.0,9319.0,9996.0,1223.0,8265.0
1236.0,680.0,8917.0,14177.0,5518.0,9897.0,32907.0,4144.0,21301.0,8823.0,251.0,-997.0,6851.0,7465.0,1860.0,13894.0,10830.0,2452.0,11357.0
905.0,1216.0,5693.0,30744.0,9064.0,7971.0,52287.0,7653.0,23671.0,19986.0,20657.0,6386.0,39791.0,11774.0,15871.0,46356.0,18543.0,1729.0,21674.0
2722.0,2409.0,8002.0,21772.0,7854.0,2699.0,15303.0,5203.0,26775.0,16182.0,-1577.0,2206.0,22433.0,7402.0,15656.0,39585.0,10109.0,679.0,22146.0
1951.0,1288.0,4525.0,20540.0,6807.0,3495.0,27262.0,3860.0,14984.0,7795.0,13249.0,3815.0,10547.0,6695.0,16122.0,38025.0,16806.0,507.0,19740.0
