3192,4787,2061,4268,4136,5111,4979,7059,1614,1200,4022,1849,401,3177,5047,4274,1827,3103,2566,5812,2517,6132,1941,6456,1334,3946,3902,6959,1559,2978,6285,3326,3875,6896,834,2313,710,2056,3006
1230.0,1391.0,-11018.0,20010.0,32.0,15441.0,-69082.0,22591.0,-3067.0,-1396.0,-3542.0,18777.0,-585.0,-21056.0,-1771.0,9285.0,1796.0,-2584.0,2525.0,-8989.0,1580.0,-6092.0,-1754.0,3611.0,15711.0,-1331.0,11311.0,-9577.0,492.0,-1053.0,7131.0,603.0,501.0,-4484.0,-1076.0,-2072.0,-319.0,2027.0,-1797.0
1212.0,9590.0,-5327.0,7897.0,9907.0,3875.0,-42628.0,10088.0,16876.0,499.0,1419.0,15725.0,-841.0,-12990.0,-1243.0,-2981.0,492.0,1280.0,1408.0,-5877.0,1101.0,-5711.0,-1975.0,2005.0,5049.0,37.0,1977.0,-10868.0,-1370.0,-1708.0,10134.0,4152.0,1090.0,-7582.0,-540.0,-5086.0,1275.0,2839.0,-2218.0
553.0,1406.0,-11463.0,19017.0,-575.0,3523.0,-49605.0,10818.0,2260.0,239.0,-4327.0,18682.0,-569.0,-14626.0,-2430.0,92.0,2662.0,-1141.0,1814.0,-8932.0,-452.0,-7442.0,-3369.0,2112.0,18654.0,994.0,2909.0,-13772.0,1384.0,-1204.0,2353.0,4413.0,1061.0,-1669.0,839.0,442.0,-134.0,2068.0,-1305.0
1317.0,1683.0,-9097.0,18764.0,-1877.0,12147.0,-58745.0,9530.0,3503.0,-517.0,-4261.0,14434.0,4.0,-16588.0,-4952.0,1230.0,2211.0,305.0,697.0,1168.0,1166.0,-2237.0,-1455.0,1242.0,18917.0,-155.0,4057.0,-11838.0,763.0,-2149.0,2499.0,4130.0,-3219.0,-1584.0,176.0,6996.0,771.0,1150.0,-633.0
1245.0,3025.0,-6934.0,16585.0,13296.0,11249.0,-60750.0,9568.0,3888.0,-947.0,-3079.0,15346.0,-758.0,-14825.0,-3630.0,238.0,2099.0,-3761.0,3331.0,2663.0,625.0,-5843.0,-2856.0,2678.0,20870.0,-80.0,6485.0,-14836.0,1641.0,-1723.0,2903.0,2990.0,66.0,-1344.0,-2679.0,10153.0,339.0,1665.0,-384.0
1339.0,617.0,-7915.0,10961.0,1829.0,1942.0,-42183.0,2168.0,6963.0,348.0,-3617.0,13131.0,195.0,-9314.0,-1918.0,384.0,1318.0,1259.0,1411.0,-11276.0,-307.0,-4202.0,-1494.0,853.0,13808.0,-26.0,1061.0,-17653.0,-681.0,-1087.0,2466.0,4854.0,711.0,-840.0,882.0,-1890.0,264.0,1756.0,-1447.0
1419.0,1221.0,-5888.0,17185.0,1467.0,13869.0,-49043.0,5073.0,13098.0,10.0,-4044.0,7294.0,1417.0,-12176.0,-1037.0,5222.0,1911.0,755.0,333.0,-491.0,1126.0,4026.0,-1417.0,248.0,9874.0,-1486.0,3020.0,-9680.0,-454.0,-884.0,3396.0,1469.0,-3896.0,-2414.0,-905.0,1018.0,994.0,1984.0,-863.0
-651.0,1728.0,-9732.0,14076.0,-1467.0,17416.0,-53342.0,4802.0,6279.0,2.0,-5091.0,12856.0,2778.0,-20962.0,-3494.0,6037.0,2994.0,443.0,63.0,3738.0,1199.0,-4029.0,-918.0,-189.0,18528.0,503.0,8877.0,-12780.0,948.0,-350.0,3925.0,4357.0,391.0,-1919.0,1141.0,-1187.0,341.0,303.0,-968.0
1098.0,1261.0,-14232.0,16497.0,1742.0,3134.0,-58734.0,12453.0,1480.0,-36.0,-5874.0,23002.0,-50.0,-19486.0,-3333.0,-1705.0,1233.0,-1668.0,3096.0,112.0,858.0,-4909.0,-5722.0,3440.0,19103.0,2205.0,6568.0,-21257.0,-1230.0,-331.0,4255.0,2604.0,1757.0,-588.0,3601.0,4070.0,950.0,2103.0,-941.0
