3633,9004,7346,1200,6858,985
104518.49999999996,12997.199999999997,101188.70000000001,-3327.6000000000026,-55822.5,49068.4
108297.0,6147.0,122778.0,-24071.0,-48066.0,31371.0
102261.0,-25958.0,20851.0,16175.0,-90290.0,81153.0
104949.0,1125.0,104152.0,-15097.0,-31803.0,34328.0
101717.0,-2896.0,62074.0,14327.0,-83580.0,73979.0
105798.0,13744.0,105578.0,906.0,-51844.0,50236.0
112097.0,13685.0,108344.0,525.0,-60465.0,67774.0
104725.0,978.0,95948.0,10654.0,-71214.0,63078.0
104073.0,7493.0,83841.0,6609.0,-68313.0,71101.0
107499.0,-3612.0,50268.0,-9125.0,-41287.0,40139.0
104980.0,10583.0,91087.0,-19061.0,-45507.0,39807.0
101696.0,-300.0,92369.0,7708.0,-63227.0,53261.0
103386.0,-13171.0,79748.0,31150.0,-98371.0,75913.0
111034.0,-3275.0,77808.0,-14735.0,-44277.0,31590.0
106852.0,-18164.0,65684.0,1004.0,-83845.0,56971.0
107644.0,7584.0,92933.0,-23163.0,-31026.0,35815.0
101968.0,6443.0,73566.0,8428.0,-59523.0,37494.0
107134.0,1577.0,62062.0,-5203.0,-47261.0,48818.0
104823.0,-1034.0,121731.0,-5491.0,-54597.0,55719.0
109218.0,15225.0,66062.0,20869.0,-85752.0,70888.0
107167.0,375.0,58371.0,13084.0,-76377.0,52261.0
107203.0,2937.0,80694.0,9118.0,-68250.0,67727.0
104723.0,-6886.0,78967.0,12244.0,-80972.0,74752.0
103907.0,251.0,80744.0,7005.0,-65817.0,62998.0
33726.0,-75575.0,30456.0,12076.0,-75331.0,62724.0
33214.0,-77557.0,-14887.0,33139.0,-92908.0,74041.0
24938.0,-76926.0,12757.0,22590.0,-74045.0,57480.0
25919.0,-65558.0,3848.0,36566.0,-91390.0,78639.0
27348.0,-73950.0,27790.0,26257.0,-60681.0,49579.0
40104.0,-80058.0,12536.0,22751.0,-95318.0,87184.0
23672.0,-92935.0,-4749.0,40915.0,-112187.0,87572.0
25077.0,-63377.0,8923.0,21943.0,-97837.0,73157.0
30230.0,-80339.0,31156.0,29974.0,-94009.0,104373.0
28505.0,-83167.0,-34476.0,22474.0,-86435.0,33647.0
37054.0,-67177.0,-17014.0,28048.0,-104382.0,87244.0
25876.0,-63131.0,21797.0,10153.0,-93828.0,63641.0
35379.0,-73814.0,-8573.0,21524.0,-95278.0,63551.0
32741.0,-53081.0,20012.0,9207.0,-74845.0,50172.0
24962.0,-67655.0,-11075.0,30737.0,-80991.0,59311.0
23830.0,-73806.0,616.0,24189.0,-95243.0,70587.0
26353.0,-85167.0,-49477.0,49875.0,-109225.0,56490.0
32716.0,-84065.0,22729.0,10307.0,-65110.0,52790.0
23512.0,-68508.0,13616.0,31650.0,-96597.0,57803.0
28102.0,-70303.0,16954.0,-7467.0,-41099.0,27458.0
-43560.0,-169189.0,-106746.0,68744.0,-124830.0,87364.0
-60611.0,-140233.0,-103102.0,102912.0,-165645.0,101423.0
-36400.0,-117791.0,-62051.0,65839.0,-113705.0,74692.0
-52826.0,-167591.0,-132114.0,63354.0,-138822.0,99429.0
-42617.0,-135678.0,-78127.0,50182.0,-115466.0,105408.0
-54255.0,-162552.0,-63035.0,54507.0,-116377.0,87766.0
-44765.0,-145719.0,-110943.0,65303.0,-129449.0,74061.0
-51852.0,-137518.0,-73587.0,56595.0,-127644.0,78591.0
-45269.0,-163571.0,-90215.0,58824.0,-113053.0,72166.0
-54985.0,-172292.0,-97755.0,51497.0,-101611.0,83801.0
-43986.0,-128568.0,-42223.0,30549.0,-109654.0,90300.0
-40942.0,-147639.0,-110725.0,65087.0,-115813.0,69573.0
-45134.0,-138842.0,-63458.0,63615.0,-91237.0,79064.0
-49726.0,-169853.0,-113094.0,79847.0,-153684.0,96475.0
-49707.0,-156933.0,-100965.0,85013.0,-141276.0,97321.0
-41840.0,-152767.0,-85386.0,82819.0,-116163.0,82250.0
-40978.0,-155989.0,-99289.0,84685.0,-141221.0,92825.0
-35987.0,-131181.0,-67622.0,50252.0,-121581.0,80645.0
-41031.0,-151780.0,-96042.0,80150.0,-111040.0,72993.0
-43963.0,-155617.0,-109359.0,91616.0,-150145.0,84852.0
-44068.0,-144734.0,-53615.0,66458.0,-146760.0,89562.0
-46864.0,-152494.0,-94284.0,90657.0,-136762.0,91331.0
-39584.0,-141742.0,-95403.0,79833.0,-123153.0,89184.0
-44619.0,-134668.0,-75899.0,83594.0,-123524.0,102080.0
-41205.0,-137699.0,-80751.0,89491.0,-121503.0,98263.0
-40077.0,-155475.0,-113029.0,78745.0,-120515.0,91666.0
-49405.0,-168075.0,-117284.0,73915.0,-137637.0,111778.0
-45601.0,-177321.0,-119637.0,73373.0,-130764.0,99597.0
