2880,11456,9831,11382,6194,11755,11258,1492,8518
30449.29999999999,35833.9,81921.09999999998,63954.79999999998,78175.9,81256.70000000003,714.7,1355.3,7238.8
34518.0,35564.0,81735.0,53690.0,84056.0,79256.0,185.0,1176.0,9798.0
45321.0,41742.0,132334.0,95369.0,120840.0,137843.0,637.0,1463.0,5701.0
31089.0,34220.0,101458.0,98564.0,79058.0,101041.0,160.0,553.0,8459.0
40233.0,47043.0,98468.0,86410.0,108281.0,90343.0,2585.0,1063.0,3775.0
37263.0,38190.0,82473.0,52242.0,78321.0,67583.0,-24.0,1144.0,6887.0
36024.0,34686.0,81528.0,66813.0,91060.0,86700.0,130.0,958.0,3556.0
32138.0,76966.0,125196.0,62184.0,84957.0,104088.0,37.0,915.0,7811.0
35849.0,41635.0,105158.0,78053.0,99387.0,133626.0,330.0,557.0,4999.0
33832.0,39099.0,102456.0,60452.0,75643.0,105025.0,47.0,897.0,7087.0
41957.0,72999.0,120598.0,59194.0,77005.0,72330.0,17.0,1950.0,5517.0
38539.0,72350.0,135412.0,91918.0,96399.0,95150.0,56.0,1106.0,3102.0
31734.0,90554.0,176986.0,101070.0,117800.0,148552.0,117.0,1494.0,3461.0
42167.0,38985.0,90360.0,60319.0,85596.0,96156.0,130.0,1621.0,13888.0
36519.0,34368.0,109351.0,72426.0,92845.0,130813.0,101.0,2212.0,6031.0
31730.0,36422.0,95748.0,67215.0,80842.0,86825.0,65.0,807.0,8064.0
31826.0,34353.0,83120.0,58931.0,82275.0,96507.0,447.0,1452.0,4635.0
33771.0,51827.0,105675.0,52082.0,77004.0,110295.0,-49.0,720.0,3920.0
32745.0,44286.0,114168.0,84119.0,84086.0,85841.0,-18.0,896.0,6123.0
31743.0,55206.0,122152.0,71568.0,119104.0,88208.0,666.0,2095.0,3758.0
41083.0,79173.0,136737.0,66033.0,91285.0,124483.0,182.0,529.0,5759.0
30199.0,39442.0,82110.0,78319.0,83156.0,137432.0,84.0,1936.0,4038.0
30204.0,33204.0,101236.0,70857.0,93942.0,126244.0,845.0,1085.0,2088.0
30459.0,34750.0,90667.0,52380.0,87179.0,97643.0,105.0,692.0,3247.0
35206.0,51502.0,95472.0,62042.0,100858.0,133341.0,112.0,1005.0,3688.0
42531.0,52260.0,98789.0,98957.0,129873.0,115241.0,178.0,477.0,3503.0
37871.0,53828.0,106925.0,64396.0,101308.0,136674.0,623.0,1073.0,3595.0
37289.0,50735.0,135804.0,97071.0,108263.0,157626.0,365.0,1934.0,2545.0
61192.0,88275.0,164691.0,87784.0,102236.0,133746.0,92.0,985.0,3964.0
39803.0,43439.0,100803.0,76448.0,127092.0,173038.0,35.0,1236.0,2783.0
55808.0,88457.0,207490.0,111419.0,120927.0,144280.0,435.0,1232.0,4426.0
38833.0,76603.0,128266.0,89516.0,111674.0,151530.0,149.0,1107.0,4890.0
44205.0,68994.0,128968.0,84343.0,137846.0,196239.0,12.0,753.0,2402.0
55816.0,65856.0,162071.0,88482.0,101413.0,135967.0,179.0,2331.0,12047.0
47270.0,86354.0,137122.0,72515.0,118539.0,149251.0,-27.0,370.0,5045.0
40018.0,55022.0,122450.0,83420.0,103454.0,144530.0,393.0,2275.0,7444.0
53386.0,67195.0,146467.0,77977.0,113528.0,141833.0,171.0,2032.0,6373.0
36382.0,85287.0,177457.0,80867.0,112193.0,143855.0,64.0,1061.0,7395.0
43679.0,88492.0,146389.0,72607.0,101403.0,111906.0,932.0,3040.0,6771.0
47914.0,48109.0,121443.0,69370.0,114155.0,173383.0,64.0,1153.0,8280.0
64513.0,82227.0,261318.0,88962.0,133582.0,169241.0,1238.0,2201.0,5678.0
31702.0,61452.0,105013.0,79909.0,81995.0,115323.0,143.0,2449.0,3997.0
30390.0,41924.0,140895.0,99235.0,99320.0,135970.0,4.0,1383.0,2472.0
31279.0,32806.0,81823.0,67790.0,80159.0,87377.0,-25.0,1575.0,4464.0
72568.0,115260.0,252469.0,145582.0,152849.0,140439.0,1164.0,1484.0,4729.0
80314.0,118585.0,309058.0,166148.0,171190.0,226280.0,536.0,1002.0,2791.0
80418.0,109376.0,256122.0,125120.0,140577.0,173855.0,794.0,2405.0,3509.0
77768.0,118243.0,307380.0,161771.0,149402.0,202471.0,261.0,1929.0,4231.0
57510.0,83014.0,188705.0,139129.0,151315.0,197348.0,0.0,2349.0,1702.0
76498.0,99923.0,172216.0,118674.0,139319.0,188292.0,1515.0,1603.0,4000.0
67620.0,83022.0,270106.0,158279.0,143318.0,191551.0,798.0,1642.0,7605.0
53102.0,96010.0,298113.0,159431.0,111480.0,169244.0,-75.0,1112.0,10731.0
80355.0,115603.0,223354.0,113609.0,146516.0,135620.0,472.0,1579.0,7469.0
53108.0,81856.0,140045.0,97764.0,142553.0,181330.0,194.0,3088.0,5422.0
50232.0,57654.0,146832.0,101043.0,126249.0,163636.0,-128.0,2545.0,4808.0
77221.0,117474.0,247521.0,130257.0,150437.0,160440.0,632.0,2085.0,6898.0
69965.0,69527.0,211243.0,114102.0,131840.0,142569.0,2676.0,3466.0,5400.0
62379.0,102852.0,262348.0,150022.0,151850.0,210314.0,1986.0,2813.0,3412.0
47886.0,105943.0,230098.0,161112.0,156024.0,174370.0,641.0,2810.0,2470.0
61820.0,86674.0,249811.0,118411.0,137284.0,172458.0,555.0,2576.0,2571.0
78559.0,118568.0,308201.0,158431.0,169999.0,168310.0,3702.0,5345.0,6261.0
56334.0,83236.0,185362.0,124016.0,127992.0,173258.0,3070.0,1215.0,3651.0
78316.0,78147.0,277551.0,124281.0,162240.0,140184.0,4226.0,2480.0,7208.0
76030.0,115721.0,301304.0,162224.0,168957.0,228103.0,2909.0,4885.0,11756.0
58799.0,92042.0,257542.0,109107.0,140209.0,182671.0,51.0,1272.0,5563.0
78128.0,104078.0,275574.0,163616.0,153687.0,183570.0,2886.0,2022.0,7989.0
71937.0,83032.0,267456.0,155258.0,141346.0,175950.0,2615.0,2205.0,5068.0
61681.0,84183.0,220389.0,144660.0,137745.0,131642.0,2078.0,1998.0,8240.0
68711.0,93128.0,300209.0,147398.0,162350.0,220895.0,467.0,1886.0,3262.0
79952.0,92100.0,300487.0,132009.0,157098.0,182341.0,-80.0,3811.0,3727.0
74864.0,109471.0,305816.0,130615.0,164629.0,215464.0,641.0,1949.0,3576.0
58616.0,76971.0,273155.0,152151.0,155657.0,206902.0,1265.0,3789.0,2364.0
