9740,10456,7665,2260,8936,317,5493,5579,11805,11228,7279,4409,5626,8584,4803,10074,8799,7231,1324,10894,8403,10186,11523,7968,12390,6992,2614,8909,4271,4518,10877,3437,3350,10474,9006,11642,5092,4228,8477,8790,703,8739,10446,9549,9048,6668
44649.299999999996,23290.799999999996,48508.200000000004,66781.5,30076.100000000013,-50105.5,52991.3,6251.7,34055.9,29233.3,63128.6,17539.600000000002,83436.4,37246.600000000006,74179.5,14987.100000000002,19005.5,7136.9,39171.100000000006,-13804.999999999995,28199.800000000003,-16129.899999999998,10161.9,33910.600000000006,66624.5,19572.8,-15431.400000000001,51363.100000000006,14735.199999999999,13214.500000000002,2431.6000000000004,6587.999999999999,12230.699999999999,-7538.700000000002,21269.100000000006,-2275.5,33093.100000000006,9933.000000000002,58984.1,3318.5,17620.2,18615.899999999998,7232.8,-1221.0999999999997,11368.300000000001,619.8
47378.0,23538.0,49229.0,81853.0,24616.0,-61173.0,61493.0,10332.0,42556.0,42784.0,93057.0,26470.0,88045.0,39701.0,83407.0,18187.0,18827.0,16079.0,49468.0,333.0,45979.0,-10200.0,15204.0,39903.0,73435.0,31279.0,-15699.0,59876.0,15035.0,22699.0,3209.0,2268.0,13321.0,-2229.0,22487.0,-7394.0,41609.0,14255.0,67299.0,4729.0,10725.0,36882.0,11654.0,-2270.0,3471.0,330.0
26741.0,15517.0,14020.0,58315.0,1170.0,-38776.0,27367.0,4045.0,13878.0,11051.0,21940.0,6338.0,32914.0,24003.0,47616.0,3824.0,7024.0,4386.0,15255.0,-46802.0,25874.0,-31846.0,5101.0,18263.0,35867.0,15500.0,-5784.0,27925.0,7321.0,3111.0,263.0,27470.0,5031.0,-4490.0,-11850.0,695.0,17322.0,6402.0,-130.0,2214.0,42269.0,8193.0,3304.0,882.0,27012.0,618.0
53035.0,20427.0,34435.0,91291.0,32523.0,-46369.0,51923.0,9360.0,31496.0,25528.0,62516.0,23684.0,81788.0,34965.0,80712.0,10856.0,7837.0,7734.0,37457.0,14833.0,43519.0,-18566.0,14184.0,22905.0,77996.0,37724.0,-8006.0,51108.0,24771.0,16537.0,576.0,2071.0,15119.0,-8477.0,40947.0,5949.0,30079.0,13890.0,45634.0,10935.0,11037.0,29971.0,9611.0,-1655.0,11431.0,976.0
54018.0,19813.0,21329.0,59099.0,23761.0,-51136.0,34349.0,4959.0,41853.0,34878.0,41587.0,19183.0,41600.0,33150.0,45046.0,13675.0,10982.0,5855.0,44320.0,-42648.0,18623.0,-25972.0,5106.0,40034.0,65403.0,15389.0,-10222.0,41631.0,11518.0,7353.0,2233.0,18799.0,10386.0,-12105.0,841.0,5745.0,25612.0,6230.0,37811.0,13979.0,25343.0,23327.0,6329.0,1812.0,13491.0,2011.0
41170.0,14045.0,46078.0,74550.0,27399.0,-61734.0,52501.0,8395.0,37590.0,40804.0,67150.0,21435.0,66652.0,36057.0,69813.0,16177.0,14277.0,10045.0,47287.0,-873.0,26034.0,-22455.0,13026.0,32433.0,65049.0,23015.0,-13738.0,56836.0,13464.0,11848.0,550.0,8049.0,12181.0,-8749.0,26430.0,-10200.0,25466.0,11843.0,46997.0,9865.0,19665.0,26427.0,7294.0,1592.0,10903.0,587.0
63504.0,29616.0,53270.0,63723.0,37322.0,-62025.0,57567.0,9132.0,57139.0,32622.0,74614.0,24080.0,95416.0,56721.0,73049.0,22793.0,19636.0,9279.0,47544.0,9912.0,28450.0,-17226.0,14837.0,35038.0,60322.0,18812.0,-20818.0,58164.0,23219.0,18133.0,3455.0,3425.0,17478.0,-9495.0,33709.0,-2774.0,27255.0,9631.0,51827.0,11487.0,24881.0,26946.0,10603.0,-1581.0,10852.0,446.0
56675.0,20818.0,34242.0,63792.0,24333.0,-54667.0,52164.0,8757.0,34317.0,26528.0,61339.0,23355.0,83718.0,48498.0,59953.0,16881.0,12984.0,7362.0,53548.0,1771.0,30272.0,-20328.0,9536.0,32800.0,67397.0,21229.0,-14745.0,52226.0,17716.0,16617.0,401.0,10768.0,13326.0,-1570.0,20255.0,-6075.0,26336.0,11895.0,39112.0,6109.0,18281.0,26184.0,11295.0,447.0,8605.0,1711.0
64681.0,19844.0,33469.0,66817.0,40159.0,-49449.0,56251.0,35746.0,39694.0,31432.0,56900.0,20566.0,80643.0,40602.0,60606.0,15856.0,10177.0,7567.0,44532.0,8489.0,25798.0,-18064.0,13616.0,22105.0,63624.0,35687.0,-16951.0,54648.0,14706.0,10476.0,4163.0,17014.0,15949.0,-6626.0,20436.0,-3956.0,24567.0,12629.0,19413.0,12316.0,28847.0,23768.0,10318.0,-723.0,16528.0,569.0
