11296,6270,9083,6336,4215,7085
78886.6999999999,53036.00000000001,131353.6,81457.39999999998,163842.9,54576.7
79081.0,58429.0,142402.0,82283.0,209224.0,76776.0
77377.0,52533.0,108152.0,35742.0,81332.0,33124.0
77566.0,51119.0,140904.0,72385.0,215836.0,77881.0
79338.0,52462.0,133114.0,74166.0,171674.0,60030.0
76429.0,52439.0,128864.0,76134.0,212586.0,68996.0
79196.0,54256.0,125521.0,78990.0,212062.0,58851.0
75324.0,52659.0,132491.0,69275.0,207078.0,64452.0
78833.0,53763.0,130867.0,56503.0,162658.0,60225.0
78479.0,56004.0,137619.0,65852.0,186735.0,75912.0
79289.0,53618.0,138098.0,77901.0,199738.0,73571.0
77554.0,56508.0,125154.0,85299.0,203119.0,62478.0
79924.0,54772.0,123142.0,74538.0,209481.0,41731.0
77927.0,49907.0,126742.0,72992.0,201844.0,72329.0
78304.0,53091.0,120944.0,54041.0,184774.0,60910.0
77372.0,53489.0,125465.0,59544.0,191744.0,77126.0
78796.0,51583.0,135503.0,61476.0,169705.0,64125.0
78277.0,48621.0,111276.0,53093.0,162813.0,77786.0
78348.0,53726.0,133140.0,69400.0,244598.0,76393.0
76811.0,52964.0,137097.0,60296.0,181385.0,69113.0
79981.0,55068.0,142018.0,52786.0,119693.0,54973.0
77622.0,55084.0,138172.0,67708.0,194105.0,46635.0
79468.0,56369.0,134666.0,72956.0,198808.0,53601.0
77658.0,52218.0,127185.0,74612.0,114157.0,41150.0
17887.0,18365.0,57193.0,16343.0,109099.0,43229.0
16729.0,17986.0,54999.0,9011.0,77385.0,18295.0
15315.0,17878.0,54748.0,15484.0,97636.0,39921.0
15041.0,18317.0,57069.0,27914.0,106799.0,41739.0
15255.0,16998.0,74649.0,32689.0,112726.0,46303.0
18890.0,11444.0,44458.0,15415.0,87495.0,37058.0
14767.0,15066.0,53866.0,17387.0,91746.0,32392.0
16408.0,12577.0,69484.0,11303.0,82606.0,42674.0
16784.0,18862.0,63775.0,13390.0,77886.0,22276.0
18311.0,12564.0,52820.0,16000.0,114236.0,56321.0
16223.0,12143.0,67397.0,19661.0,66006.0,36811.0
16441.0,17408.0,60109.0,21977.0,136579.0,70421.0
15538.0,15265.0,55130.0,20283.0,122594.0,45946.0
18051.0,21939.0,62865.0,23144.0,130919.0,61501.0
16019.0,13131.0,60858.0,25192.0,113735.0,36353.0
16027.0,16851.0,51915.0,9229.0,96716.0,43545.0
17603.0,12453.0,52628.0,5101.0,76206.0,43368.0
15946.0,15400.0,60963.0,38211.0,142822.0,59797.0
19474.0,15126.0,73913.0,38795.0,156724.0,50200.0
17273.0,11682.0,45092.0,10232.0,145732.0,61401.0
13813.0,17948.0,78530.0,19321.0,92121.0,20267.0
19444.0,-297.0,50688.0,16779.0,74796.0,23612.0
23030.0,11511.0,80586.0,23365.0,100591.0,32614.0
16349.0,351.0,50801.0,11011.0,57747.0,20871.0
18097.0,20647.0,56527.0,26151.0,77236.0,16338.0
18890.0,38597.0,51381.0,29053.0,71822.0,24685.0
12191.0,2525.0,60470.0,9727.0,65617.0,25040.0
13859.0,5569.0,74540.0,9163.0,83118.0,40487.0
17439.0,8944.0,41584.0,15675.0,86455.0,28084.0
3683.0,10707.0,33679.0,28683.0,70920.0,22541.0
22559.0,5626.0,35569.0,8115.0,85491.0,37983.0
19537.0,18023.0,75853.0,31841.0,111369.0,34311.0
34493.0,21164.0,62888.0,38382.0,97407.0,27393.0
25579.0,-4194.0,47025.0,20767.0,87234.0,23411.0
42593.0,11281.0,44604.0,31891.0,79510.0,33036.0
23119.0,7006.0,40291.0,23952.0,102982.0,34749.0
56058.0,27482.0,55081.0,61433.0,108519.0,43414.0
33921.0,13167.0,45435.0,16696.0,85483.0,23119.0
39252.0,29666.0,77126.0,54599.0,120424.0,39403.0
30597.0,-8756.0,62484.0,64118.0,150196.0,35325.0
17556.0,15872.0,32278.0,26302.0,93321.0,47273.0
29493.0,15437.0,79455.0,36964.0,122497.0,34731.0
18966.0,36025.0,57650.0,14117.0,71865.0,23194.0
32520.0,20420.0,59794.0,22178.0,44051.0,17822.0
23706.0,18136.0,44274.0,39901.0,109787.0,42264.0
31417.0,10815.0,39916.0,13431.0,80398.0,29076.0
14669.0,17256.0,45810.0,13041.0,76289.0,17806.0
32437.0,20688.0,53205.0,7296.0,86482.0,22537.0
