122,1954,975,909,508,900,637,500,535
-6.324799999999999,-24.82330000000002,14.764799999999997,-4.301000000000008,-27.194799999999987,12.110199999999995,-7.337700000000002,-3.827200000000001,7.696199999999999
-6.2642000000000015,-24.637099999999982,15.648000000000001,-4.100599999999986,-28.548900000000014,10.290199999999995,-4.426500000000001,-4.370300000000001,3.5012000000000003
-7.560799999999999,-25.759700000000002,16.007700000000003,-3.827999999999997,-29.713300000000007,7.465300000000001,-13.787800000000004,-6.722400000000001,3.807
-7.065900000000001,-24.349499999999985,14.902400000000004,-3.3516000000000044,-26.957200000000018,10.685300000000002,-15.402699999999992,-2.930100000000001,3.1359
-7.012900000000001,-24.617000000000004,15.434000000000003,-2.2634000000000007,-28.624600000000004,11.9589,-9.193500000000002,-5.2446,1.5369999999999997
-6.792799999999994,-25.21600000000001,15.350800000000003,-2.2969000000000017,-24.793900000000008,13.351300000000009,-6.3646,-3.3904000000000005,3.3529999999999998
-7.162499999999997,-23.244999999999994,15.4584,-4.273599999999998,-28.619000000000007,10.622300000000001,-9.178999999999997,-7.661300000000001,-0.4196
-7.455699999999997,-24.008100000000017,15.952100000000014,-2.198900000000002,-26.4318,8.887,-19.075200000000002,-4.6549,1.6932
-6.0425,-24.084200000000024,15.651900000000001,-2.4862000000000073,-32.40170000000001,11.7562,-7.6126999999999985,-6.9198,0.17830000000000001
-5.929900000000002,-24.09999999999999,15.199800000000003,-3.0971,-28.798599999999997,7.8599999999999985,-7.121800000000002,4.958600000000001,0.8251999999999999
-6.618800000000001,-25.797099999999993,15.632899999999994,-2.4300000000000006,-31.47100000000003,14.174900000000003,-12.847599999999998,-10.534999999999997,3.0283
-6.356900000000003,-22.76409999999998,15.380600000000005,-2.2362000000000073,-26.579,11.854,-13.606300000000001,-12.2942,2.8139000000000003
-7.228499999999997,-24.12879999999998,15.592700000000011,-3.4801000000000046,-27.612700000000046,12.315899999999996,-9.15,-4.165,0.5382000000000002
-6.314500000000002,-25.82490000000001,15.371599999999997,-3.6482999999999937,-30.121799999999997,9.835799999999997,-10.754100000000001,-2.0183999999999997,6.7104
-6.709999999999996,-25.24889999999998,15.914400000000004,-2.7432000000000025,-27.48670000000001,14.445199999999996,-9.158899999999997,-9.642799999999998,4.3077000000000005
-6.0677,-23.98789999999999,15.158999999999999,-2.2113000000000116,-23.039399999999997,9.853200000000001,-10.955499999999997,-6.6339999999999995,4.778099999999999
-7.278399999999996,-24.312,14.751200000000008,-1.5860000000000014,-24.668,11.936999999999996,-1.5075000000000003,-3.5286999999999997,5.792299999999999
-5.9004999999999965,-24.28919999999999,16.1088,-2.550200000000009,-26.755699999999997,12.814800000000004,-5.5729,-5.337,5.0162
-7.185499999999999,-25.22850000000001,15.881999999999994,-3.0431999999999952,-27.37019999999998,12.333800000000002,-5.142000000000001,-5.415200000000001,5.0361
-8.572799999999997,-24.356199999999987,14.615300000000001,-2.4735999999999776,-23.621899999999997,19.0734,0.08950000000000069,-6.134500000000001,4.5202
-6.419599999999999,-24.187900000000013,16.30090000000001,-6.465000000000002,-27.8353,14.2015,-9.289200000000001,-6.1339999999999995,7.9862
-6.424899999999999,-24.257499999999997,14.690300000000008,-4.816899999999988,-29.171399999999995,14.415500000000002,-10.043199999999999,-3.9941000000000013,1.1811000000000005
-6.836,-23.2111,16.278900000000004,-1.0296000000000023,-28.469299999999986,13.1359,-9.5941,-1.1998000000000002,4.63
30.855600000000006,-18.061199999999996,-13.018599999999996,-18.463699999999978,-9.752300000000005,19.628500000000003,15.021899999999999,-3.749400000000001,3.8654999999999995
29.63750000000001,-17.531399999999998,-12.434700000000007,-22.398300000000013,-12.323599999999995,22.8789,17.308499999999995,-2.8764000000000003,8.8146
30.733300000000007,-17.848100000000006,-12.726499999999996,-17.827199999999994,-12.831099999999998,20.5818,22.2436,-4.8623,3.7330000000000005
29.520499999999988,-17.675100000000004,-11.13490000000001,-21.699700000000007,-13.762800000000004,18.930800000000005,18.403400000000005,-3.7033,9.671199999999999
30.802400000000002,-17.586500000000015,-12.104800000000001,-19.96849999999999,-14.543500000000007,22.908200000000004,18.103200000000005,-5.290699999999999,12.6093
30.137599999999978,-17.874499999999983,-11.565400000000013,-20.58750000000003,-11.682099999999988,20.731499999999993,15.933499999999997,-0.7663,9.8711
31.359899999999993,-17.335700000000003,-13.115100000000007,-19.31909999999999,-11.710400000000002,19.325000000000003,9.6579,-3.1893000000000002,10.2949
31.256200000000007,-18.081600000000005,-12.4515,-19.89239999999998,-11.829199999999998,20.262400000000003,16.784200000000002,-3.5437000000000007,8.428099999999999
-7.578200000000001,-3.429400000000001,23.499900000000018,20.666800000000006,-2.330000000000002,28.51170000000001,2.9679,-3.4802,6.5886
