7199,11014,11957,3512,1430,11615,7045,8178,12214,1544,8841,12463,560,3507,3278,3277,1370,2432,3508
7142.300022999999,8941.800033000003,14859.599942,46811.79972299999,52244.800173999996,30678.600376999995,192.6999829999996,43760.70044000001,27491.899616000006,35124.900749,1134.700001,845.2000340000001,27059.500149,1641.599976,-517.300049,2204.100098,13923.499756,7543.8999029999995,2515.699951
11215.199959000003,15345.600306999999,16399.500056999997,34220.29992600001,33671.29973,18001.300087,1416.8000810000003,22404.900394000004,14825.200013000001,16597.600024,1172.9999820000003,1340.70001,14296.299889,842.2999880000001,1235.0999749999999,3567.0,6795.900024999999,3758.299926,856.7000119999999
11510.300038000003,11462.000054999997,11912.599976,27831.39964000001,25110.400328000014,16317.600002,535.6000909999999,20000.399929999992,16668.900008999997,11425.900050000004,799.5999840000001,476.00003800000013,13710.799804000002,286.5,-924.399994,191.100006,8775.300049,4413.400147,363.600006
16689.199997000007,14165.500035000005,18746.300212999995,46358.800533999995,56975.600144,28124.900129999984,1362.2999280000001,69407.49997799998,75275.79925499999,35899.799474,363.600007,437.40000899999995,46217.498655999996,761.200012,-4394.0001219999995,1397.5,29439.0,11571.699707,1344.900024
10275.300121000004,10958.099966,11106.299857000002,57724.599423000036,67511.49955999997,36806.59979599999,627.0000059999993,85075.19893900001,72700.70135799999,65455.70097199999,17084.899809000002,2237.4000020000003,35697.999710000004,3027.800049,1648.100098,5926.399902,25665.699708,11713.600097,6639.200195
19557.699774000004,16942.700022999994,18613.799988999996,66424.299879,46098.099784000005,26946.39982399999,387.0999370000005,34794.700498,34758.59988600001,24109.699974,460.19998799999996,1041.900005,31138.699440999993,760.5,-2428.099853,1620.099976,21880.700684,12656.399903000001,1018.700012
15555.900051000002,16485.69995999999,18014.199673000003,47144.90005299999,54252.10026499999,24666.800193000006,723.6999020000001,51099.39945500002,55214.000075,29723.200147999993,134.20000199999998,430.59999700000003,37886.700255,48.599998,-4216.700096,37.799999,18542.399903,9497.599853,184.899994
10570.500114000002,11995.499940999998,13040.20022,38001.399984000025,42864.09993900001,22969.99982,463.5999839999998,29196.99987100001,26897.900213999998,24500.199567000007,907.099986,896.999994,24828.799957,1534.400024,-549.8999020000001,1656.5,12499.499511999999,6787.8000489999995,1764.699951
19893.599760000005,17020.900159,18550.000114999995,45615.199686,49389.60041400003,28867.400128999998,674.8999879999997,46664.398985,37227.10036300001,33600.999802,503.700002,890.4999789999999,33379.300292,662.0,-3743.799896,399.0,20000.500001,9610.600097,845.099976
19839.099700999996,16790.500162000008,18380.000044000004,66377.900255,96372.00045200001,36776.70031800001,2256.3999340000014,78945.79897800002,66601.400473,46838.499875,4694.499936,1442.8000000000002,33051.100221,2098.0,-566.9001469999998,3763.100098,16752.100342,9708.899902000001,6425.600098
14675.800140000003,10321.199945999997,16364.299967000004,47319.800125,50331.89902399999,33783.60067000001,225.20004699999996,64449.00116800001,54336.79951100001,46300.900515,1361.3000459999998,2048.799938,40801.900421,2822.699951,-622.5998530000002,3262.199951,18681.199707,9513.200195000001,7470.799805
16720.699910000003,12794.400176,18841.800003999997,56244.600572,75554.99994600003,37291.59952499998,1785.099798999999,85705.60018999997,59689.20072500001,50191.799338000004,6379.500119,2566.700027,41344.699412999995,3079.199951,2188.700196,6237.200195,18957.200196,11025.40039,7549.0
19724.29993799999,13529.499924999998,12151.399903999998,50653.69930800001,66858.399932,36573.69996900001,1620.5998800000007,66433.60090999996,75272.09917400003,63926.89985299999,79.00002500000005,566.499996,46953.40094,-24.4,-3657.0000500000006,-63.900002,28425.999512000002,15872.700195999998,-36.5
4601.399919999997,5800.3000120000015,11558.899989000003,30035.099972000004,41085.29999800001,24700.49972600001,315.5000429999997,56493.399896,46159.09920999999,29693.699779999995,1172.2,340.59998299999995,30668.799133,547.700012,-2789.299927,511.89999400000005,13514.699951,7186.400147,835.900024
14839.699765,14278.400082999995,12959.899925000002,51440.699858000015,40268.49975199999,23076.200081000006,953.0000009999987,32101.199445,32353.50025499999,18523.399996999997,1031.599982,930.9999819999999,27228.800391,1222.0,-3321.9001460000004,2000.0,16883.699707,6482.399902,1781.9000239999998
2727.800051,5915.399898999997,10890.200144999997,24170.700082,22897.500172000015,13068.999874,7833.499967999998,18710.300070999998,21767.499656,17142.200151,2772.5999690000003,1601.500016,16258.800179,133.5,-1270.1999739999999,29.6,8828.5,4806.600098,203.0
11731.600124000002,13899.000019000006,14667.699958000003,33906.89986,40729.99979699998,18832.400107000005,184.1998960000003,24739.30005499999,20051.500272000005,12250.700144,1264.0999709999999,1144.299998,16884.699757,205.199997,-1186.900024,194.300003,8942.400147,4176.899902,275.899994
