16006,1708,7486,15812,7770,25,1028,16000,13167,8225,12578,4774,16054,14661,12000
-12.368499999999989,-16.282,-3.371999999999997,-7.360999999999997,-13.499000000000004,-6.436999999999998,-19.880999999999997,-6.400999999999999,-4.361000000000001,-4.348999999999999,-3.6050000000000013,-6.788,-3.568,-7.579,-4.683
-13.050267000000007,-16.275000000000013,-4.7575670000000025,-6.509000000000001,-17.731267,-8.66436699999999,-26.598000999999996,-16.664267000000006,-10.116000000000001,-3.1254,-5.940999999999999,-6.457000000000001,-3.417,-3.8626329999999998,-2.073
-13.588899999999997,-16.145999999999997,-2.7340330000000006,-7.064,-14.42280000000001,-10.356466999999991,-30.316900000000004,-17.387665999999996,-4.618999999999999,-3.5729999999999995,-2.925000000000001,-5.612,-2.205,-4.2724,-1.091
-13.779000000000003,-16.738199999999996,-3.691000000000003,-7.120932999999997,-15.864500000000014,-7.060098999999996,-19.877999999999997,-13.911000000000001,-2.3229999999999995,1.7829999999999997,1.9659999999999997,-0.14599999999999969,0.618,0.19899999999999984,0.5670000000000001
-13.612000000000018,-15.935000000000006,-1.9079999999999946,-5.848000000000002,-13.479000000000003,-9.230999999999995,-22.261000000000003,-13.109,-3.069000000000001,1.0359999999999998,-0.6339999999999995,-3.569,-1.385,-3.617,-1.5030000000000001
-14.159999999999993,-16.048000000000002,-2.5940999999999965,-7.310999999999999,-11.729999999999999,-5.003999999999991,-22.585232999999995,-12.254000000000001,-1.0030000000000003,1.2850000000000001,-2.152,-5.554,-2.403,-5.803,-2.748
-12.402999999999999,-16.501999999999992,-3.789467000000005,-5.875000000000001,-12.270999999999999,-7.226366999999988,-19.210867000000007,-9.913067,-4.840999999999998,-1.329,-4.109999999999999,-5.557,-3.594,-5.5169999999999995,-3.5239999999999996
-13.000833000000018,-16.147999999999993,-3.624833999999992,-6.160000000000004,-13.622200000000003,-10.99099999999999,-24.457,-18.457,-1.540999999999999,-0.6649999999999996,-3.274000000000001,-6.601000000000001,-3.3560000000000003,-6.724,-3.3339999999999996
4.459,2.5847670000000003,18.639532999999997,7.281999999999997,6.928667000000006,13.114999999999998,-4.275999999999999,-0.5718669999999995,3.599,4.09,0.5640000000000001,2.46,2.66,6.171,2.9
3.7331670000000012,0.6069999999999973,18.339999,7.1789999999999985,11.892000000000003,11.807999999999993,-4.821999999999999,-2.826000000000001,-3.118333000000001,-0.8759999999999991,-3.7650000000000015,-6.821,-3.642,-7.144,-4.3469999999999995
3.5580000000000034,1.515000000000002,19.009733,5.542999999999998,7.939000000000003,9.838,-6.7399999999999975,-1.4720000000000004,1.3440000000000003,-0.8139999999999992,-2.6169999999999995,-6.722999999999999,-3.951,-8.623999999999999,-4.78
4.954000000000001,2.602999999999999,19.108767000000004,5.987999999999998,7.921000000000002,12.392566999999998,1.124000000000001,6.088000000000002,5.118,2.142,-0.4410000000000003,-0.575,0.16399999999999998,-1.995,0.33899999999999997
4.106766999999998,2.179234,18.07299899999999,6.997567000000004,5.068666000000006,10.019833000000006,-7.2050000000000045,3.9052000000000002,10.097967,6.7059999999999995,3.8251669999999995,3.848767,4.1160000000000005,8.416,4.224
3.652,2.0648670000000022,19.240533000000003,6.063999999999997,5.222400000000009,11.697,-5.538700000000001,3.110500000000002,2.1279999999999997,5.2170000000000005,7.212,6.392,3.138,4.672000000000001,2.398
4.2780000000000005,1.9989999999999992,18.055999999999997,6.556,7.614000000000001,10.222,-7.303000000000001,0.4410000000000016,0.035999999999999366,-1.5889999999999993,-2.165000000000001,-5.556,-3.995,-8.019,-4.2010000000000005
5.020999999999999,3.2070000000000007,17.543000000000006,6.295000000000001,7.805999999999997,12.999999999999998,-2.6639999999999997,5.453000000000001,9.373,1.9210000000000003,5.945,-5.011,-3.516,-4.328,-2.522
4.2403330000000015,0.294234000000001,20.727900000000005,7.0749999999999975,6.790034000000002,16.230566999999997,-1.1490000000000005,9.7311,6.724,4.043,2.8890000000000007,1.1790000000000003,1.9909999999999999,5.147,3.214
3.82,3.644,18.536,8.459067000000001,7.935,8.28,-2.3389999999999995,4.577000000000001,7.592,0.9510000000000001,2.393,-2.0829999999999997,-0.307,-0.9809999999999999,-0.9540000000000001
2.484,1.258000000000002,19.22,6.848,7.264000000000003,10.180067,-4.881999999999998,-4.385,1.7399999999999998,0.4009999999999998,0.3219999999999996,2.8040000000000007,2.301,3.367,2.296
3.9699999999999993,2.404433999999999,18.99099999999999,6.025999999999998,8.195566999999997,12.543767000000004,0.32000000000000073,7.645000000000001,9.706,6.625999999999998,9.161000000000001,7.406,3.405,7.902,2.98
3.9640000000000017,2.056000000000002,18.161,5.754999999999999,7.845466999999989,12.278566999999995,-3.207999999999999,-4.068,8.610999999999999,7.179000000000002,8.399000000000001,6.212000000000001,3.997,8.186,3.773
4.7429999999999986,2.0599999999999996,19.173999999999992,7.620999999999995,8.61699999999999,12.917999999999996,0.37400000000000067,6.568000000000001,10.73,6.35,6.491000000000001,2.638,2.678,6.045,1.973
3.8560000000000016,0.8200329999999987,17.994065999999986,5.299000000000001,5.723000000000001,12.403833,-1.8796669999999986,0.03843299999999872,0.23700000000000018,-0.35399999999999965,3.740000000000002,0.9639999999999997,1.9040000000000001,3.935,1.493
5.123365,1.684634000000001,18.881533999999995,6.451365999999997,7.367101000000001,13.196366000000001,1.518865999999997,10.048366999999999,7.8265,5.7010000000000005,0.6159999999999992,4.103000000000001,3.4419999999999997,7.938,3.8489999999999998
4.888999999999999,2.535999999999999,20.241999999999994,6.989866999999999,11.097000000000001,15.589433000000003,0.3869999999999997,3.842999999999998,9.824000000000002,7.036,5.859999999999999,4.68,3.577,8.386000000000001,3.949
4.005,1.5758669999999995,19.203500000000002,7.144,7.479466999999998,12.814300000000001,-5.493,2.3400000000000007,8.388,4.033999999999999,-0.9450000000000007,-4.629,-3.157,-6.736000000000001,-2.925
3.8230000000000044,2.4212339999999988,18.20900000000001,5.866999999999998,4.517000000000003,7.5136340000000015,-7.815000000000001,-3.6380000000000017,1.6150000000000002,2.294,-1.1680000000000001,-4.064,-0.897,-1.965,-0.777
3.632000000000001,2.4429999999999987,19.0941,7.089999999999999,6.807,10.645999999999999,-7.161999999999999,1.400999999999999,3.5189999999999997,5.318,4.638,3.1990000000000007,2.8560000000000003,5.49,3.47
3.9469999999999996,1.4329999999999976,16.418433000000004,6.264999999999999,6.5815329999999985,10.159999999999998,-2.0288670000000004,6.262,5.229000000000001,4.451999999999999,4.0040000000000004,0.9990000000000001,0.917,1.811,1.254
