16006,12380,14635,11205,3569,2701,6476,2656,12795,15812,1379,8097,743,7451,3992,2635,1031,13415,18091,7355,9499,3305,15472,4561,12584,4458,17665,3571,13168,13254,7770,9882,15810,6779,5440,4919,12102,12578,8225,16000,9933,15264,18197,1026,13250,15769,2600,6761,11288,18337,1509,1422,3110,11595,10019,14264,17618,14328,10333,9139,16314,813,14291,18115,15912,8099,10241,17140
-3.622999999999999,-5.911,0.6029999999999998,-10.245,11.104999999999999,5.619,2.332,0.7740000000000005,6.682,-3.2700000000000005,-6.9559999999999995,-4.558999999999999,-9.120000000000001,3.7429999999999994,7.907,4.367999999999999,-3.7009999999999996,-10.713,-1.8030000000000008,7.176,-2.3360000000000007,-6.247999999999998,-1.2860000000000003,-1.0910000000000004,-8.039,-4.686,-5.889000000000001,3.6279999999999997,-1.1969999999999998,-12.889,-1.951000000000001,-6.043999999999999,-5.212999999999999,-14.593,-6.376,13.543000000000001,0.1730000000000007,-5.8870000000000005,-10.831000000000001,-1.461,3.8089999999999993,-8.507,3.829,-7.199000000000002,-9.129999999999999,0.9000000000000001,5.632000000000001,4.005000000000001,-8.1832,-1.6529999999999998,-7.912999999999999,1.1689999999999998,1.891,7.352,2.6559999999999993,-9.693,-4.1129999999999995,-9.604999999999999,0.9569999999999999,-0.08599999999999952,1.2770000000000001,-5.615,2.035,-2.9170000000000003,0.165,-1.093,-1.429,2.122
-8.373000000000001,-4.575000000000001,1.4570000000000003,-7.372999999999999,9.258,6.925599999999999,1.9652669999999994,0.215,2.304,-2.1929999999999996,-7.234,-6.9719999999999995,-7.574732999999999,6.01,4.628,4.834,-3.1933,-15.938,-1.4736329999999995,6.5633669999999995,-1.6870000000000003,-4.9692,-8.665000000000001,-1.3639999999999999,-7.607,-8.875333,-5.158999999999999,0.768,-4.625,-16.22,-4.817833,-6.535967,-7.665000000000002,-12.133999999999997,-1.5379999999999987,8.7547,-1.6822999999999997,-5.502500000000001,-6.307333,-3.7939999999999996,5.4700000000000015,-6.426,5.997,-10.715333,-7.4485,0.223,10.64,5.3968,-11.627033,-3.7570000000000006,-6.077000000000001,-0.22833399999999998,1.0830000000000002,4.853,3.3980000000000006,-8.905999999999999,-1.819,-5.931000000000001,2.531,-0.39266700000000004,2.313,-5.483,2.052,-8.427999999999999,1.643,-1.651,-0.575,-0.32299999999999995
-8.647,-9.637633,-0.7369999999999999,-12.749999999999998,9.252,9.210999999999999,2.4160000000000004,1.7859999999999998,3.9850000000000003,-3.732000000000001,-7.293,-5.399,-8.201,3.6470000000000007,6.6499999999999995,6.949999999999999,-6.373999999999999,-18.022,-8.6018,7.779999999999999,-2.6129999999999995,-4.37,-5.084999999999999,-0.04200000000000015,-5.539,-9.817,-2.2314999999999996,3.724,-1.2791000000000001,-17.054,-3.999999999999999,-5.386967,-6.690000000000001,-11.794999999999998,-2.6300000000000012,9.42,-1.9019999999999997,-4.6579999999999995,-5.068,-2.0085999999999995,3.378000000000001,-4.078999999999999,4.91,-7.1770000000000005,-10.046,2.001,11.740399999999998,4.29,-4.609,-7.773000000000001,-6.357000000000001,0.29800000000000015,1.9610000000000003,8.212,1.8800000000000003,-5.477,-1.838999999999999,-11.797999999999998,3.879,-0.08200000000000007,2.836,-2.700533,1.9469999999999998,-4.133,-0.377,-1.223,-0.013999999999999999,0.175
-5.554000000000001,-3.834,0.9059999999999999,-10.523,6.034,4.781,1.4649999999999999,1.5469999999999997,1.8889999999999998,-1.1589999999999998,-7.696,-3.345999999999999,-8.696,4.066999999999999,5.756,4.303,-0.01900000000000024,-6.337000000000001,5.023999999999999,5.052,-0.18100000000000022,-3.897,-2.987,-0.2710000000000002,0.31000000000000005,-5.574,-3.9470000000000005,-1.3739999999999999,-1.7762000000000004,-11.958000000000002,-3.444,-4.765,-5.809000000000001,-12.231999999999998,0.46499999999999986,-0.16799999999999987,-0.9700000000000001,-2.4289999999999994,-1.1300000000000003,1.2502330000000001,0.30100000000000016,0.21100000000000002,0.3229999999999998,-6.309,-9.0621,-0.8110000000000005,6.369999999999999,-1.686,-6.344,2.103999999999999,-1.9689999999999999,0.238,2.5740000000000003,4.175,1.5939999999999999,-4.819000000000001,-1.2840000000000003,-6.219999999999999,1.3900000000000001,1.0026670000000002,2.255,-2.7889999999999997,1.4069999999999998,-2.0580000000000003,1.64,-0.15900000000000003,0.45,-2.679
-6.6450000000000005,-5.836,1.467,-10.120999999999999,6.510999999999999,6.062000000000001,1.2860000000000005,2.6260000000000003,3.06,-6.509999999999999,-6.567,-1.8439999999999999,-10.615,5.586,4.504,4.342,-2.543,-11.388000000000002,0.4039999999999999,6.5920000000000005,-1.622933,-6.106,-1.149,-1.2930000000000001,-5.01,-6.547,-2.483999999999999,-0.018000000000000016,-0.9969999999999997,-13.624,-6.089,-2.795,-3.5509999999999997,-12.759,-0.9480000000000006,5.073,-2.3200000000000003,-5.229000000000001,-4.482333000000001,-0.8019999999999997,2.238,-1.9309999999999996,3.6189999999999998,-7.089999999999998,-4.978000000000001,0.08300000000000007,8.344999999999999,3.2230000000000008,-8.658,3.1539999999999995,-2.3840000000000003,0.354,1.514,6.226,0.43700000000000006,-6.3260000000000005,-2.458,-3.4910000000000005,0.2540000000000001,1.1169999999999995,1.116,-2.1189999999999998,1.6569999999999998,-0.9319999999999999,-0.228,-1.283,0.19699999999999998,-1.935
-6.846000000000001,-3.859,1.1669999999999998,-8.725999999999999,6.566,6.541,1.692,0.018000000000000127,4.396000000000001,-4.1610000000000005,-4.822,-1.751,-8.73,5.169999999999999,5.015,4.775,-4.947000000000001,-12.023,-2.342,4.928000000000001,-1.0870000000000002,-5.101999999999999,-0.2639999999999998,-2.327,-3.981,-4.597,-2.7459999999999996,-0.8520000000000005,-2.365,-12.55,-5.7909999999999995,-2.5920000000000005,-4.104,-12.748000000000001,-0.7559999999999991,9.314,-5.601,-5.178,-6.030000000000001,-0.03099999999999986,4.520000000000002,-1.9549999999999994,6.54,-8.285,-7.758167,0.7729999999999998,6.599,3.157,-10.777000000000001,-2.882,-3.189,0.01200000000000008,1.8119999999999998,4.678000000000001,1.4380000000000004,-6.791232999999999,-1.9799999999999998,-5.125000000000001,1.8650000000000002,-0.19099999999999973,1.062,-2.9770000000000003,1.765767,-0.615,1.324,-2.048,-0.315,-0.275
-5.602,-6.428999999999999,2.204,-9.311,7.356,6.406,2.0859999999999994,0.9590000000000003,6.232,-5.992999999999999,-4.96,-4.757,-7.755000000000001,7.150999999999998,9.609,5.303999999999999,-4.703,-8.42,-2.369,6.231,-2.4119999999999995,-6.139,-0.5969999999999996,-0.1969999999999998,-6.929,-4.014,-2.623,3.9859999999999984,-1.3990000000000007,-13.549999999999999,-4.502,-5.095,-8.184,-8.849933000000002,-2.419,10.133,-2.668,-7.836000000000001,-9.002,-1.118000000000001,2.5220000000000007,-4.917000000000002,2.9810000000000003,-6.651,-9.229999999999999,1.4810000000000005,7.366000000000001,5.4159999999999995,-7.832999999999999,-3.0789669999999996,-1.093,0.759,2.754,4.956800000000001,1.963,-6.374,-2.8190000000000004,-2.931,0.02300000000000002,-2.6180000000000003,2.253,-5.443999999999999,0.244,-0.7040000000000001,-0.408,-1.087,-0.425,-2.165
-7.699,-5.864,-0.8890000000000002,-8.315000000000001,7.841,6.279999999999998,1.9039999999999995,2.4600000000000004,4.277,-4.341,-6.513,-2.9980000000000007,-10.600999999999999,9.34,6.8919999999999995,5.423000000000001,-5.8309999999999995,-11.899000000000001,-2.5139999999999985,6.525999999999999,-5.712000000000001,-7.4319999999999995,-1.5370000000000001,-2.1159999999999997,-7.259,-6.024000000000001,-3.8790000000000004,-0.21399999999999997,-3.542000000000001,-13.931000000000001,-7.877,-5.819999999999999,-5.254,-13.434,-3.2940000000000005,8.07,-4.15,-4.207367000000001,-8.291999999999998,-3.484,4.823000000000001,-4.773999999999999,4.468,-8.238999999999999,-7.2131669999999986,-0.36100000000000043,9.436000000000002,4.072,-9.243000000000002,-2.3580000000000005,-3.9820000000000007,0.013999999999999957,1.322,6.4072,2.417,-7.763,-2.368,-7.210999999999999,0.11599999999999999,1.005,3.806,-6.266,1.765767,-2.1020000000000003,1.315,-0.983,0.16399999999999998,-1.321
-0.08999999999999986,3.537,7.724,-2.248,-0.026999999999998803,-5.497,2.882,-1.49,-3.1150000000000007,1.5999999999999999,-1.9320000000000002,3.573,-3.646,-2.8770000000000002,-2.0629999999999997,1.4190000000000003,5.809,-0.7110000000000003,4.808000000000001,-0.7679999999999998,4.767,1.145,5.7139999999999995,4.628,6.147,2.475,-0.14499999999999993,-6.317000000000002,2.814,-2.0679999999999996,2.045000000000001,1.3859999999999997,7.657,-1.7449999999999992,5.689,-3.9729999999999994,5.178999999999999,2.0789999999999993,6.470000000000001,8.568,-6.0840000000000005,2.3910000000000005,-1.9530000000000003,3.069,-0.9540000000000011,-3.5269999999999992,-1.537,-2.3639999999999994,1.9309999999999998,0.1869999999999996,4.55,0.5369999999999999,0.439,-0.607,-5.336,-0.027000000000000024,0.7010000000000001,1.713,-0.553,4.740000000000001,1.5530000000000002,2.9159999999999995,2.989,0.18400000000000005,-0.152,-0.2889999999999999,1.001,-3.017
