0,6185,4365,8850,299,942,1002,344,8814,7581,10532
-61.0,543.0,1932.0,1986.0,3598.0,1590.0,2584.0,894.0,-1046.0,4107.0,4670.0
-69.0,763.0,2543.0,1703.0,3323.0,2298.0,2893.0,558.0,-1023.0,2882.0,2432.0
-40.0,309.0,2279.0,1566.0,2222.0,1217.0,2261.0,1017.0,-1137.0,4751.0,6367.0
-56.0,481.0,2077.0,647.0,3082.0,1039.0,1101.0,406.0,-594.0,2256.0,3334.0
-11.0,435.0,1689.0,983.0,2427.0,1606.0,1860.0,493.0,-962.0,2625.0,2968.0
-53.0,731.0,2060.0,533.0,3266.0,1112.0,2306.0,998.0,-1774.0,5647.0,4772.0
-29.0,161.0,1769.0,543.0,2875.0,1051.0,1453.0,644.0,-865.0,3659.0,4002.0
-61.0,464.0,1937.0,1033.0,3181.0,2281.0,2449.0,669.0,-900.0,2586.0,2224.0
-28.0,477.0,1746.0,1163.0,3015.0,1987.0,3203.0,1692.0,-782.0,3312.0,3094.0
-5.0,695.0,2708.0,1462.0,3109.0,1702.0,2146.0,499.0,-895.0,3109.0,4870.0
-14.0,389.0,1363.0,589.0,2077.0,1767.0,2396.0,24.0,-1052.0,3028.0,3108.0
-8.0,462.0,2164.0,2363.0,3892.0,1592.0,2535.0,774.0,-1056.0,2958.0,3842.0
-90.0,685.0,2215.0,1134.0,3521.0,1999.0,2777.0,341.0,-1131.0,3229.0,3162.0
33.0,370.0,1381.0,1479.0,1774.0,1093.0,1402.0,431.0,-583.0,1701.0,3277.0
9.0,352.0,2142.0,1702.0,3336.0,1963.0,3369.0,234.0,-998.0,3283.0,3934.0
-22.0,431.0,2583.0,1319.0,2669.0,1235.0,2540.0,661.0,-1036.0,4442.0,4396.0
-13.0,833.0,2233.0,1694.0,2207.0,2292.0,2436.0,820.0,-887.0,4088.0,4879.0
-34.0,453.0,1992.0,-468.0,1974.0,288.0,557.0,-225.0,12.0,32.0,563.0
-46.0,372.0,1965.0,724.0,1611.0,1656.0,2007.0,514.0,-740.0,2534.0,3204.0
-37.0,632.0,1930.0,954.0,3446.0,1472.0,2335.0,250.0,-777.0,2576.0,3410.0
-90.0,406.0,2593.0,1297.0,2872.0,2615.0,3511.0,617.0,-1393.0,4617.0,3659.0
3.0,369.0,2029.0,676.0,2303.0,1357.0,1485.0,526.0,-666.0,3277.0,3758.0
-91.0,665.0,2067.0,1068.0,4111.0,1859.0,2802.0,695.0,-1652.0,5983.0,5599.0
-64.0,564.0,2306.0,1273.0,4005.0,2862.0,2789.0,1007.0,-743.0,2609.0,3678.0
-57.0,727.0,1418.0,973.0,2741.0,1574.0,2092.0,700.0,-673.0,2800.0,2746.0
-39.0,464.0,2347.0,1506.0,3011.0,1964.0,2103.0,817.0,-877.0,3186.0,3995.0
-99.0,604.0,2436.0,1601.0,2820.0,2340.0,3498.0,605.0,-1129.0,3171.0,3280.0
-70.0,372.0,2116.0,1241.0,2808.0,1838.0,2945.0,675.0,-775.0,2155.0,2234.0
-48.0,493.0,1753.0,405.0,2863.0,1880.0,2599.0,214.0,-1067.0,3138.0,3041.0
-26.0,523.0,1798.0,248.0,2644.0,851.0,2106.0,385.0,-1013.0,2514.0,2644.0
-9.0,367.0,1606.0,106.0,2388.0,113.0,1359.0,540.0,-5.0,142.0,2349.0
-55.0,253.0,1275.0,294.0,2920.0,1663.0,1930.0,522.0,-772.0,1968.0,1920.0
-40.0,483.0,1827.0,898.0,3976.0,1845.0,3516.0,820.0,-977.0,2675.0,2656.0
88.0,413.0,1059.0,-738.0,1268.0,351.0,692.0,126.0,-658.0,1167.0,828.0
-108.0,603.0,2123.0,1345.0,3390.0,1695.0,1839.0,697.0,-996.0,2912.0,3215.0
-46.0,588.0,1711.0,897.0,4260.0,1963.0,2438.0,537.0,-1077.0,3295.0,3672.0
3.0,585.0,2371.0,1656.0,3365.0,2141.0,2023.0,987.0,-769.0,3704.0,4884.0
-127.0,469.0,1962.0,657.0,2776.0,1195.0,1719.0,682.0,-881.0,2592.0,3108.0
-66.0,488.0,1884.0,169.0,2771.0,1029.0,2604.0,505.0,-1165.0,2639.0,2042.0
-39.0,49.0,1446.0,346.0,2421.0,1125.0,1361.0,507.0,-981.0,3461.0,4693.0
-59.0,910.0,2851.0,574.0,3756.0,2853.0,4418.0,742.0,-1172.0,3232.0,3132.0
-66.0,685.0,2037.0,-952.0,1459.0,326.0,1304.0,-201.0,286.0,-656.0,894.0
3.0,201.0,1304.0,-262.0,2776.0,2109.0,1956.0,862.0,-1264.0,4336.0,4490.0
-11.0,397.0,2364.0,1417.0,3054.0,2749.0,4135.0,805.0,-1188.0,3738.0,3506.0
3.0,264.0,1321.0,389.0,1877.0,1559.0,2247.0,92.0,-770.0,1691.0,1642.0
-41.0,367.0,1704.0,751.0,2484.0,1536.0,1730.0,361.0,-745.0,2916.0,3222.0
-25.0,740.0,2011.0,1199.0,2940.0,2039.0,2419.0,559.0,-1018.0,3097.0,2947.0
-9.0,447.0,1861.0,552.0,3428.0,1762.0,1492.0,578.0,-257.0,1710.0,1996.0
-2.0,465.0,2106.0,-112.0,2334.0,1096.0,2504.0,126.0,-961.0,2754.0,3483.0
-56.0,483.0,2584.0,1430.0,3408.0,2268.0,2988.0,1084.0,-526.0,1840.0,2683.0
-47.0,611.0,1516.0,1110.0,3212.0,1547.0,1878.0,635.0,-614.0,2297.0,2195.0
-5.0,383.0,2281.0,1331.0,3777.0,1844.0,2313.0,255.0,-818.0,2305.0,2445.0
113.899998,-520.3999899999997,-22.199910999998906,-731.2999490000002,1458.400044000001,1535.8999529999999,1571.2000539999992,287.09994500000005,-621.2000269999999,2606.7000120000002,3654.499878
132.0,-951.0,-687.0,-1304.0,1263.0,1048.0,1540.0,155.0,-685.0,2037.0,2083.0
142.0,-698.0,-312.0,-1092.0,931.0,650.0,1069.0,-67.0,-79.0,898.0,1775.0
126.0,-712.0,-575.0,-677.0,1326.0,823.0,615.0,353.0,-850.0,3318.0,5631.0
129.0,-793.0,-247.0,-521.0,2622.0,995.0,1400.0,433.0,-567.0,2152.0,3387.0
128.0,-828.0,-314.0,-1323.0,1670.0,734.0,829.0,-103.0,-1003.0,2486.0,2702.0
126.0,-729.0,-289.0,-1070.0,1396.0,164.0,592.0,36.0,398.0,-508.0,1250.0
131.0,-648.0,40.0,-1332.0,1394.0,727.0,1723.0,42.0,-805.0,2747.0,2515.0
157.0,-647.0,-859.0,-1776.0,467.0,125.0,10.0,-621.0,784.0,-730.0,-158.0
144.0,-680.0,6.0,-1801.0,357.0,287.0,-186.0,-421.0,685.0,-565.0,74.0
162.0,-441.0,-265.0,-944.0,1908.0,252.0,1264.0,87.0,-684.0,2139.0,2833.0
138.0,-683.0,-910.0,-2131.0,537.0,791.0,1352.0,-197.0,-449.0,1352.0,3003.0
168.0,-1091.0,-422.0,-1569.0,594.0,522.0,962.0,135.0,-618.0,2009.0,2319.0
223.0,-776.0,-830.0,-1823.0,759.0,270.0,490.0,-572.0,747.0,-718.0,-81.0
183.0,-631.0,-474.0,-2440.0,571.0,235.0,960.0,-267.0,-156.0,636.0,1922.0
131.0,-772.0,-489.0,-1099.0,1454.0,216.0,577.0,-104.0,671.0,-590.0,1840.0
146.0,-662.0,-611.0,-1434.0,850.0,328.0,-34.0,-505.0,784.0,-883.0,-142.0
159.0,-694.0,-26.0,-1423.0,848.0,737.0,707.0,-76.0,-71.0,718.0,3481.0
184.0,-662.0,-823.0,-1312.0,1075.0,381.0,578.0,-308.0,437.0,-477.0,2151.0
130.0,-792.0,-487.0,-1260.0,930.0,1600.0,1646.0,427.0,-1143.0,4074.0,4050.0
164.0,-835.0,-1131.0,-3259.0,-937.0,194.0,942.0,89.0,-733.0,1582.0,1566.0
158.0,-795.0,-712.0,-1644.0,499.0,153.0,9.0,-566.0,767.0,-910.0,-120.0
189.0,-743.0,-173.0,-1463.0,963.0,910.0,1170.0,348.0,-565.0,2634.0,3374.0
146.0,-666.0,128.0,-857.0,631.0,609.0,1250.0,-259.0,-718.0,1428.0,1842.0
183.0,-610.0,-171.0,-1149.0,1190.0,491.0,1284.0,70.0,-640.0,1899.0,2218.0
162.0,-605.0,36.0,-565.0,1527.0,869.0,1498.0,-67.0,-750.0,2426.0,3010.0
179.0,-946.0,-1546.0,-2653.0,1466.0,543.0,2006.0,-17.0,-774.0,2007.0,2643.0
104.0,-566.0,-149.0,-773.0,1409.0,1306.0,1815.0,701.0,-791.0,3245.0,4674.0
147.0,-639.0,-273.0,-1776.0,291.0,92.0,259.0,-546.0,344.0,-469.0,-143.0
141.0,-671.0,-448.0,-1104.0,1370.0,488.0,1161.0,294.0,-701.0,2168.0,2467.0
130.0,-655.0,212.0,-1168.0,598.0,515.0,587.0,-34.0,-703.0,1505.0,1431.0
62.0,-207.0,833.0,684.0,2285.0,1644.0,1831.0,622.0,-736.0,2151.0,2517.0
144.0,-734.0,-564.0,-1059.0,1900.0,1222.0,1770.0,960.0,-795.0,2702.0,3222.0
155.0,-755.0,-460.0,-1303.0,811.0,517.0,275.0,198.0,-787.0,1516.0,1237.0
136.0,-513.0,286.0,-96.0,1302.0,745.0,1611.0,267.0,-711.0,2464.0,3193.0
151.0,-459.0,-418.0,-1255.0,1106.0,945.0,870.0,501.0,-725.0,1816.0,2354.0
146.0,-628.0,-894.0,-2331.0,-291.0,415.0,380.0,191.0,-319.0,848.0,703.0
115.0,-508.0,-64.0,-1051.0,2070.0,949.0,2469.0,256.0,-946.0,3363.0,4900.0
144.0,-966.0,-322.0,-2147.0,822.0,718.0,588.0,-106.0,-439.0,1031.0,641.0
164.0,-836.0,-382.0,-1599.0,452.0,292.0,568.0,-258.0,-651.0,1161.0,872.0
188.0,-670.0,-932.0,-2279.0,379.0,1120.0,941.0,565.0,-587.0,2373.0,2573.0
155.0,-710.0,-638.0,-1663.0,365.0,396.0,-624.0,-771.0,652.0,-1084.0,-144.0
162.0,-665.0,-584.0,-1029.0,1285.0,1141.0,1782.0,569.0,-740.0,2981.0,3666.0
156.0,-529.0,-409.0,-863.0,1020.0,975.0,1462.0,311.0,-691.0,2449.0,3007.0
163.0,-439.0,449.0,-662.0,1399.0,1108.0,1501.0,289.0,-577.0,2459.0,2389.0
139.0,-517.0,-270.0,-1230.0,1845.0,1554.0,2068.0,520.0,-734.0,2530.0,2642.0
121.0,-623.0,252.0,-539.0,2019.0,1304.0,1932.0,640.0,-755.0,2540.0,2834.0
161.0,-657.0,211.0,-1282.0,1383.0,615.0,1022.0,231.0,-597.0,1751.0,1723.0
188.0,-893.0,-629.0,-1273.0,1306.0,920.0,1611.0,261.0,-696.0,1961.0,2188.0
149.0,-344.0,396.0,-473.0,1123.0,845.0,1630.0,327.0,-879.0,2277.0,2334.0
