0,9850,4365,3649,3794,11942,205,1203,288,2279,3916,12448,9267,996,11544,5697,4737,7157,721,8018,11524,11551,7550,11854,12288,6054,6484,10810,11263,8438,11638,6464,11799,7846
-548.0,-216.0,962.0,-9.0,142.0,-844.0,-4383.0,457.0,2073.0,27.0,-891.0,2532.0,-2646.0,2458.0,1627.0,-87.0,-3.0,1712.0,1155.0,208.0,968.0,3315.0,-1287.0,36.0,2561.0,-744.0,240.0,-2082.0,-80.0,45.0,-40.0,-176.0,1209.0,213.0
-594.0,-428.0,1516.0,-147.0,-20.0,-985.0,-3910.0,221.0,2148.0,103.0,-1109.0,2541.0,-2027.0,2291.0,1839.0,-121.0,2.0,1907.0,1303.0,214.0,1299.0,2851.0,-1385.0,-138.0,2974.0,-486.0,413.0,-2207.0,-190.0,-86.0,-103.0,-363.0,942.0,291.0
-317.0,-129.0,281.0,-29.0,159.0,-540.0,-3688.0,93.0,1535.0,171.0,-796.0,1130.0,-2107.0,1943.0,1521.0,-26.0,-20.0,1919.0,1071.0,266.0,309.0,3219.0,-1591.0,-239.0,1446.0,-359.0,294.0,-2007.0,-28.0,76.0,-76.0,-240.0,286.0,47.0
-429.0,4.0,269.0,-144.0,235.0,261.0,-1676.0,-31.0,2525.0,216.0,-447.0,996.0,-823.0,2110.0,1304.0,21.0,16.0,894.0,514.0,313.0,353.0,2175.0,-743.0,-205.0,898.0,-456.0,207.0,-1089.0,-118.0,113.0,-44.0,24.0,393.0,118.0
-435.0,-155.0,614.0,-33.0,68.0,-852.0,-1710.0,-33.0,1534.0,204.0,-459.0,1979.0,-1412.0,2118.0,1435.0,-44.0,25.0,1334.0,837.0,284.0,571.0,2592.0,-1295.0,-194.0,1945.0,-469.0,209.0,-1731.0,-239.0,-32.0,-96.0,-285.0,533.0,166.0
-384.0,-196.0,712.0,-172.0,130.0,-348.0,-4111.0,452.0,1974.0,180.0,-902.0,1958.0,-2418.0,3276.0,2107.0,-135.0,54.0,2646.0,871.0,219.0,625.0,3975.0,-1609.0,-208.0,3134.0,-544.0,386.0,-2506.0,-20.0,-52.0,-123.0,-124.0,379.0,32.0
-327.0,82.0,486.0,-16.0,155.0,172.0,-2271.0,-50.0,2201.0,145.0,-228.0,1640.0,-1043.0,1852.0,1323.0,-26.0,93.0,765.0,258.0,343.0,518.0,2216.0,-762.0,-177.0,1935.0,-450.0,230.0,-1185.0,-52.0,316.0,-33.0,14.0,437.0,257.0
-593.0,-281.0,800.0,-135.0,156.0,-809.0,-3380.0,112.0,1824.0,129.0,-689.0,1966.0,-1972.0,2228.0,1320.0,-150.0,-33.0,1860.0,984.0,255.0,1147.0,2954.0,-1381.0,-168.0,3200.0,-634.0,687.0,-2182.0,-118.0,-45.0,-134.0,-490.0,615.0,155.0
-645.0,-467.0,-137.0,-156.0,155.0,-413.0,-1626.0,-1399.0,1678.0,210.0,-438.0,303.0,-4370.0,2159.0,-154.0,-57.0,-45.0,1742.0,1845.0,210.0,50.0,2874.0,-215.0,-200.0,-164.0,-1404.0,520.0,-657.0,-129.0,-46.0,-24.0,76.0,558.0,8.0
-701.0,-259.0,9.0,-452.0,71.0,-284.0,-2894.0,-324.0,1260.0,213.0,-592.0,896.0,-3036.0,1741.0,244.0,-42.0,66.0,1525.0,1308.0,289.0,306.0,2730.0,-403.0,-124.0,825.0,-200.0,283.0,-845.0,-163.0,362.0,-46.0,48.0,442.0,72.0
-398.0,-32.0,284.0,-94.0,150.0,447.0,-2873.0,-405.0,929.0,222.0,-478.0,2006.0,-1598.0,1837.0,1783.0,16.0,103.0,1351.0,821.0,296.0,645.0,2904.0,-1317.0,-201.0,2363.0,-269.0,109.0,-1531.0,-437.0,9.0,-87.0,-118.0,432.0,155.0
-377.0,-47.0,18.0,-61.0,103.0,-129.0,-3203.0,43.0,1890.0,301.0,-449.0,624.0,-3446.0,2166.0,329.0,-74.0,97.0,1909.0,1466.0,341.0,312.0,2695.0,-274.0,-177.0,1378.0,-478.0,398.0,-925.0,8.0,213.0,-13.0,-14.0,250.0,-3.0
-577.0,-319.0,658.0,-265.0,164.0,-452.0,-4597.0,338.0,2313.0,217.0,-670.0,2753.0,-2463.0,2212.0,1594.0,-77.0,0.0,1807.0,1016.0,208.0,612.0,3509.0,-1647.0,-163.0,2811.0,-669.0,244.0,-2021.0,-249.0,51.0,-103.0,-68.0,516.0,174.0
-293.0,229.0,-281.0,11.0,257.0,204.0,-1655.0,-83.0,1579.0,472.0,-85.0,337.0,-828.0,1322.0,217.0,-99.0,142.0,248.0,254.0,378.0,255.0,1637.0,-276.0,-397.0,860.0,-365.0,195.0,-890.0,172.0,609.0,-29.0,241.0,157.0,-37.0
-623.0,-34.0,418.0,-329.0,247.0,-59.0,-2879.0,-41.0,1606.0,196.0,-358.0,1398.0,-2064.0,2467.0,633.0,-93.0,66.0,1749.0,809.0,266.0,906.0,3613.0,-1123.0,-273.0,2191.0,-271.0,209.0,-1640.0,16.0,8.0,-34.0,-12.0,297.0,97.0
-434.0,-49.0,300.0,-105.0,210.0,-251.0,-3976.0,141.0,1972.0,241.0,-513.0,1908.0,-2351.0,2244.0,1131.0,-34.0,120.0,1670.0,743.0,258.0,389.0,3440.0,-1317.0,-184.0,2625.0,-480.0,215.0,-2020.0,24.0,33.0,-116.0,15.0,291.0,110.0
-589.0,-191.0,522.0,-329.0,133.0,-1001.0,-4081.0,177.0,1812.0,149.0,-465.0,2156.0,-2682.0,2388.0,989.0,-77.0,16.0,1322.0,730.0,143.0,520.0,2969.0,-763.0,-181.0,2826.0,-582.0,243.0,-2082.0,-55.0,67.0,-39.0,-27.0,521.0,278.0
-131.0,237.0,-398.0,381.0,165.0,288.0,-403.0,-363.0,876.0,626.0,-60.0,73.0,134.0,643.0,116.0,-20.0,129.0,-318.0,186.0,249.0,137.0,165.0,-22.0,-606.0,607.0,253.0,57.0,-152.0,82.0,534.0,-48.0,409.0,224.0,39.0
-326.0,56.0,326.0,4.0,203.0,-135.0,-2293.0,-17.0,1539.0,216.0,-433.0,1685.0,-809.0,1617.0,1140.0,-45.0,117.0,973.0,517.0,368.0,871.0,1980.0,-975.0,-202.0,2681.0,-238.0,215.0,-1127.0,-257.0,165.0,-10.0,-114.0,443.0,215.0
-418.0,80.0,569.0,-264.0,158.0,-46.0,-2007.0,-237.0,2696.0,199.0,-289.0,1559.0,-692.0,1741.0,1063.0,-56.0,79.0,1215.0,594.0,187.0,617.0,2316.0,-940.0,-207.0,2006.0,-389.0,223.0,-1210.0,-193.0,10.0,-1.0,40.0,279.0,173.0
-521.0,-326.0,319.0,-378.0,133.0,-737.0,-5318.0,511.0,1975.0,136.0,-809.0,2894.0,-4199.0,2470.0,1683.0,-81.0,33.0,2273.0,1276.0,233.0,426.0,3634.0,-1893.0,-168.0,3083.0,-302.0,235.0,-2264.0,-142.0,82.0,-58.0,-460.0,587.0,157.0
-250.0,-34.0,273.0,-246.0,153.0,-73.0,-2834.0,0.0,1849.0,237.0,-253.0,1971.0,-1153.0,1481.0,1302.0,20.0,72.0,831.0,529.0,298.0,353.0,2052.0,-950.0,-188.0,2210.0,-469.0,92.0,-1393.0,-174.0,287.0,-32.0,-58.0,390.0,187.0
-343.0,-260.0,339.0,-440.0,99.0,-812.0,-5568.0,685.0,2783.0,125.0,-937.0,2388.0,-4788.0,2798.0,1926.0,-101.0,10.0,2144.0,1720.0,235.0,822.0,4356.0,-1450.0,-207.0,2580.0,-504.0,356.0,-2286.0,13.0,190.0,-84.0,-818.0,431.0,31.0
-527.0,-123.0,733.0,-333.0,218.0,-356.0,-3832.0,355.0,1843.0,216.0,-342.0,1932.0,-2343.0,2232.0,1444.0,-52.0,99.0,1474.0,1595.0,273.0,1354.0,2697.0,-1147.0,-197.0,3326.0,-585.0,117.0,-1619.0,-182.0,254.0,-52.0,-30.0,461.0,243.0
-640.0,-64.0,301.0,-237.0,103.0,-619.0,-3273.0,41.0,1662.0,155.0,-562.0,2106.0,-1843.0,1540.0,1417.0,-43.0,79.0,1500.0,1029.0,272.0,491.0,2405.0,-947.0,-164.0,2101.0,-467.0,277.0,-1811.0,-185.0,-19.0,-38.0,-253.0,657.0,269.0
-435.0,-104.0,649.0,-573.0,162.0,-777.0,-3617.0,512.0,2559.0,121.0,-514.0,2740.0,-2580.0,1959.0,1427.0,-89.0,47.0,1433.0,1308.0,238.0,509.0,2999.0,-1166.0,-98.0,2476.0,-1068.0,198.0,-1850.0,-226.0,101.0,-35.0,-183.0,475.0,266.0
-626.0,-337.0,921.0,-292.0,120.0,-1049.0,-4084.0,276.0,2020.0,186.0,-673.0,2576.0,-2759.0,2504.0,1711.0,-92.0,72.0,1670.0,1181.0,228.0,840.0,2994.0,-1510.0,-173.0,2893.0,-395.0,70.0,-2314.0,-198.0,-12.0,-49.0,-263.0,756.0,237.0
-546.0,-195.0,1144.0,-378.0,145.0,-115.0,-3537.0,185.0,1526.0,125.0,-572.0,2549.0,-2194.0,2080.0,1309.0,-145.0,-70.0,1566.0,1141.0,250.0,764.0,3031.0,-1191.0,-165.0,1883.0,-660.0,236.0,-1781.0,-178.0,-2.0,-98.0,-137.0,721.0,404.0
-377.0,-196.0,196.0,-108.0,158.0,95.0,-3345.0,-78.0,1289.0,223.0,-633.0,2200.0,-2060.0,2108.0,1594.0,-20.0,95.0,1519.0,1081.0,227.0,512.0,2713.0,-1131.0,-141.0,2278.0,-613.0,71.0,-1853.0,-405.0,37.0,-72.0,-29.0,550.0,181.0
-381.0,-68.0,42.0,118.0,171.0,301.0,-2889.0,-212.0,1143.0,308.0,-578.0,1738.0,-1418.0,1899.0,1438.0,53.0,71.0,1147.0,856.0,260.0,288.0,2465.0,-1231.0,-201.0,1716.0,-206.0,106.0,-1304.0,-396.0,92.0,-53.0,66.0,368.0,128.0
-373.0,5.0,-123.0,322.0,174.0,517.0,-116.0,-703.0,963.0,525.0,-508.0,170.0,576.0,934.0,45.0,219.0,148.0,264.0,486.0,346.0,346.0,856.0,58.0,-245.0,-192.0,-324.0,70.0,-215.0,-26.0,179.0,62.0,306.0,230.0,-32.0
-427.0,-75.0,509.0,-45.0,154.0,176.0,-2178.0,-22.0,1140.0,215.0,-581.0,1905.0,-1173.0,1899.0,1323.0,-55.0,82.0,1133.0,832.0,321.0,767.0,2417.0,-960.0,-178.0,1858.0,-487.0,167.0,-1538.0,-291.0,42.0,-71.0,-138.0,621.0,275.0
-376.0,-179.0,457.0,-164.0,73.0,-263.0,-3709.0,317.0,3094.0,179.0,-555.0,2829.0,-2116.0,2064.0,1815.0,-41.0,65.0,1491.0,1120.0,281.0,785.0,2811.0,-1310.0,-171.0,3288.0,-478.0,39.0,-1942.0,-193.0,184.0,-67.0,-58.0,601.0,211.0
-135.0,280.0,-373.0,1007.0,263.0,610.0,-1298.0,-669.0,-249.0,651.0,-43.0,924.0,1352.0,1087.0,900.0,194.0,143.0,-381.0,-766.0,397.0,43.0,1529.0,-863.0,-493.0,1148.0,167.0,-266.0,-380.0,-808.0,400.0,12.0,158.0,302.0,99.0
-473.0,-201.0,685.0,-237.0,35.0,-553.0,-3834.0,29.0,2031.0,153.0,-704.0,2303.0,-2049.0,2213.0,1427.0,-71.0,14.0,1560.0,956.0,177.0,676.0,3075.0,-1335.0,-120.0,2360.0,-582.0,141.0,-2038.0,-210.0,-52.0,-74.0,-238.0,482.0,363.0
