1422,266,492,896,1842,200,512,71,186,316,61,917,25,1185,101,499,104,283,22,1636,49,209,156,166,652,21
477.40001700000005,912.8999909999998,848.4999999999999,500.399997,-282.40000200000003,491.50000899999986,1980.4999899999998,3684.899993,7044.300011000001,3404.599999,1652.70001,62.800003000000004,2473.1000049999993,4837.399993999999,2935.7000069999995,1747.9000029999995,4726.2,841.399997,10212.400002,500.80000299999955,5876.0,3119.0,11532.300003,-14074.0,507.0,8860.0
-377.839983,646.9800010000001,815.400004,-609.4000110000005,91.97000000000003,-562.1500090000001,484.4100049999999,1262.5000110000003,4424.099998999999,88.34000499999995,-42.00001000000006,863.1999950000001,318.2199990000001,1398.7000050000001,493.50000200000005,2190.499996000001,5685.8000059999995,400.9000050000001,11671.099998999998,925.2099949999996,18868.599998,-60.0,8356.5,-3523.0,505.400002,2861.0
774.7000039999995,724.4999950000001,341.99999599999995,220.80001,193.70000499999998,-413.00000200000005,2391.2999950000003,7998.099999999999,7803.900002,3711.7000109999994,2851.7000049999997,68.20000099999997,3302.200001999999,4366.8,1963.800003,3990.30001,5810.799993999999,403.80000399999983,3770.300003,3679.499996,8367.5,1546.0,5776.0,-6671.0,896.0,8390.0
774.7000039999995,724.4999950000001,341.99999599999995,220.80001,193.70000499999998,-413.00000200000005,2391.2999950000003,7998.099999999999,7803.900002,3711.7000109999994,2851.7000049999997,68.20000099999997,3302.200001999999,4366.8,1963.800003,3990.30001,5810.799993999999,403.80000399999983,3770.300003,3679.499996,8367.5,1546.0,5776.0,-6671.0,896.0,8390.0
-215.56999999999982,-454.00000700000015,-2.2999940000000194,-861.9399850000001,-280.300001,-1536.7000029999995,5824.040002000001,13936.299995,13905.399996,6967.400008,1051.399998,-929.3000000000001,5897.400002,11764.700001000001,2989.199997,10019.499992000001,8985.599998,516.900002,10540.300003,5697.900001,8637.0,6617.6,18731.0,-18830.0,1738.0,12220.0
-351.90000199999986,105.30000100000007,-41.59999899999997,-52.000014999999806,-225.0,-1375.8000000000002,7597.599998,14313.699996,21548.800003999997,11847.899997,6619.199998,-601.0,11882.0,12568.0,5565.700001,10313.599998,10950.700005,604.0999979999997,14644.599998,13441.0,21802.900002,6437.0,18129.0,-14859.0,2853.0,16180.0
846.4999859999996,928.0000080000002,610.400002,1039.7999889999999,201.90000200000003,334.69999599999994,1972.399998,5610.699988999999,7383.599998,4400.600012000001,2504.040002999999,-107.1,4525.5,4951.8999969999995,2075.199998,2631.3999990000007,6217.599998,499.999992,3745.0,2419.400002,7098.0,2302.0,9703.0,-10233.0,2021.0,9830.0
56.10001199999988,270.59999400000004,1328.9999959999998,2100.200002,-83.20000000000005,-785.9999990000001,2671.5000139999993,6505.000004,8810.600007000005,3957.8999919999997,738.4999949999994,-9.600000000000001,5007.399998,8789.799991,1480.6000020000001,3982.2999990000008,5030.5,-579.1000030000001,8118.099998,3289.3000040000006,11263.0,1849.0,8396.0,-10012.0,1314.0,10970.0
-105.34998899999987,174.43999799999995,748.900007,240.37999199999996,-252.5,-918.6300069999996,1661.8000009999998,4263.000008,7449.300013000001,6429.900003,2350.6999939999996,-117.40000299999997,5309.7000100000005,8461.80001,1906.599995999999,2993.999993,3381.099988,90.49999700000004,7589.800011000001,4011.5999950000005,5220.999999,3060.0,9498.799998999999,-9796.0,721.0,7860.0
89.27000800000003,-74.19998799999998,183.61999800000004,-513.7999830000001,-72.44000500000001,-556.8999890000002,3326.999999,5284.599999,6788.900006000001,3658.9000100000017,2582.699988,-320.89999300000005,5108.599999,3856.700005,1257.5000090000003,4196.499996999999,5208.800002,223.79999500000002,5026.599999,2650.5,5628.899998,2473.0,7078.0,-11564.0,748.0,6413.0
-127.09996600000008,-539.5999890000002,191.70000399999995,-362.20000000000005,-195.79999799999996,-511.40001099999984,4215.899995999999,5244.8000010000005,11751.029994,3571.599994,2465.6999969999997,-450.20000100000004,6353.600007000001,6288.199995999999,3655.5999910000005,10705.300003000002,7531.699995999999,543.199999,6689.0,4662.900002,7694.0,5108.0,9929.0,-17336.0,1113.0,12870.0
393.0000010000001,-165.39999100000006,469.200004,465.83001699999977,3.8999990000000366,-805.6799989999997,1970.9000000000003,11897.859998999998,8151.500009,9248.399993999998,2902.8700010000007,35.70000999999998,5418.879981999998,10446.219997999999,2372.5000059999998,3992.3000020000004,2785.699998,223.30001099999987,2949.200001,5623.199999,10162.8,3067.400002,5486.599998,-8725.0,834.0,18060.0
-323.0999800000002,-598.90001,195.899991,797.6000060000001,-200.29999600000002,-1456.7000039999998,3960.500008999999,8760.499993,13232.100002000001,7064.900001,4588.5,-833.35,10443.800003,8169.299996000001,2587.4999930000004,6984.600001,9495.199996,2289.0,12235.5,5622.400001,19379.0,5412.0,10082.0,-12809.0,1193.0,15670.0
-403.09998800000005,-58.30000500000003,-71.89999500000002,-340.1000020000001,-281.90000599999996,-300.3999899999998,2849.799995,6768.999987999999,9653.499996,5891.099996999999,2925.699992000001,-291.000004,5604.099996,4915.100007000001,2878.6999969999997,5781.800004000001,4186.000004,1257.2999969999998,6872.0,4229.0,6476.0,2922.0,7223.800003,-10790.0,1362.0,7860.0
