1315,11296,325,985,1235,12341,12429,269,7377,11072,3965
24462.10000000003,26670.09999999999,74025.89999999988,106010.69999999994,109436.20000000004,62925.39999999999,109756.29999999999,47060.399999999994,15671.0,42428.8,10812.9
28412.0,25326.0,80186.0,104250.0,125248.0,70823.0,110438.0,40384.0,17445.0,62473.0,10941.0
30618.0,25959.0,98612.0,131969.0,110365.0,88768.0,103348.0,68983.0,9313.0,57689.0,5421.0
25600.0,26626.0,81907.0,116845.0,125982.0,99795.0,80843.0,33597.0,18800.0,46162.0,9305.0
29864.0,27193.0,98125.0,128489.0,168361.0,82922.0,151642.0,55456.0,19536.0,55318.0,11714.0
24752.0,26088.0,93584.0,119531.0,125249.0,70072.0,98238.0,47834.0,21106.0,61137.0,8989.0
30481.0,28891.0,92877.0,126809.0,131039.0,77609.0,110378.0,58616.0,19284.0,55557.0,11721.0
27417.0,26358.0,94550.0,114671.0,136332.0,90060.0,106673.0,54923.0,15397.0,62539.0,8350.0
24232.0,26196.0,96091.0,120423.0,130496.0,81883.0,92339.0,45436.0,18636.0,47590.0,4335.0
24509.0,26879.0,86579.0,118853.0,129210.0,85921.0,92235.0,31848.0,18140.0,63767.0,7989.0
29346.0,27118.0,84619.0,118050.0,120469.0,74600.0,83176.0,46329.0,15810.0,60647.0,11750.0
26733.0,27246.0,85242.0,121881.0,140851.0,85546.0,100621.0,27488.0,21134.0,62261.0,10223.0
26467.0,26380.0,88323.0,123374.0,145608.0,81448.0,165721.0,63433.0,21232.0,86187.0,13552.0
26027.0,26923.0,85953.0,124119.0,115690.0,77809.0,85610.0,41565.0,16885.0,33660.0,6262.0
24987.0,25393.0,91517.0,125483.0,147128.0,83264.0,114301.0,56336.0,9922.0,56938.0,8171.0
26048.0,26358.0,98291.0,118428.0,119441.0,91005.0,76265.0,17522.0,7222.0,52879.0,4001.0
27780.0,26804.0,94300.0,124414.0,123633.0,78970.0,122544.0,38647.0,20811.0,67988.0,12958.0
22230.0,26051.0,78304.0,124888.0,123429.0,80680.0,80525.0,40240.0,14209.0,54368.0,7441.0
26110.0,26606.0,80711.0,114683.0,145290.0,91823.0,104145.0,41949.0,16690.0,64667.0,15004.0
28032.0,26015.0,98941.0,127671.0,132194.0,95372.0,115552.0,46892.0,17736.0,76003.0,13327.0
25567.0,27002.0,93406.0,123770.0,140669.0,77065.0,105580.0,52707.0,9138.0,41356.0,10447.0
24897.0,26526.0,86581.0,127248.0,146944.0,85094.0,109760.0,56175.0,16318.0,60889.0,9891.0
25483.0,26418.0,88718.0,115579.0,144396.0,86199.0,130817.0,56278.0,12855.0,59401.0,8946.0
26879.0,23738.0,97765.0,115545.0,101789.0,60939.0,71063.0,45933.0,18127.0,43828.0,9725.0
24400.0,-8284.0,87529.0,122046.0,135131.0,83409.0,103140.0,37107.0,6789.0,55802.0,4249.0
27309.0,-9882.0,94269.0,135875.0,164217.0,98695.0,122832.0,74182.0,6240.0,52560.0,5246.0
24838.0,-7540.0,95187.0,125211.0,151686.0,73681.0,126707.0,39227.0,5657.0,45945.0,7634.0
28986.0,-7336.0,103022.0,130034.0,117975.0,96683.0,134989.0,60470.0,11857.0,74653.0,6279.0
22038.0,-2646.0,90582.0,120959.0,133945.0,85181.0,89850.0,1114.0,10273.0,45388.0,3440.0
24704.0,-10327.0,85625.0,122089.0,141171.0,80370.0,117483.0,48621.0,6887.0,38509.0,3380.0
