1118,3633,9667,8584,7753,9831,6047,8936,9111,6336,6412,1175,2758,2857,6719,12011,11642,8624,5829,6668,8732,5527,2848,2517,8696,5133,9074,3308,8267,12001,2787,32,7584,1434,7331
47212.600000000006,48995.899999999965,59741.70000000003,32885.700000000004,-566.7000000000002,-37532.10000000002,66480.70000000001,83865.90000000005,123106.10000000006,28939.29999999999,-20286.599999999995,12675.900000000003,-35940.7,-33894.000000000015,95030.70000000001,-17569.7,-8061.799999999998,-20083.200000000015,81967.6,925.5999999999999,1974.200000000006,88413.9,26570.400000000005,-20981.399999999998,40915.500000000015,-20586.600000000002,17175.2,18930.799999999985,17137.399999999998,60078.0,11386.8,-12041.5,22784.1,8803.0,-439.1
48763.0,64027.0,90053.0,28534.0,-1993.0,-29861.0,90059.0,83702.0,123797.0,42644.0,-27739.0,20028.0,-42239.0,-35563.0,112241.0,-14882.0,-8066.0,-19753.0,103007.0,639.0,1917.0,73400.0,19078.0,-16926.0,64863.0,-18560.0,19194.0,51264.0,35501.0,58995.0,10450.0,-16241.0,28848.0,6642.0,-253.0
18721.0,24289.0,43195.0,14816.0,-386.0,-22499.0,22148.0,41355.0,35097.0,10806.0,-23030.0,3571.0,-26747.0,-28394.0,45337.0,-8884.0,-7.0,-13013.0,38562.0,720.0,15741.0,40871.0,34931.0,20503.0,14494.0,-25598.0,44506.0,-20687.0,-36161.0,81818.0,52011.0,8057.0,14315.0,708.0,-1374.0
49603.0,66232.0,74780.0,37741.0,711.0,-36784.0,62571.0,83937.0,119392.0,24194.0,-16140.0,23984.0,-42040.0,-41080.0,107660.0,-14354.0,2177.0,-11390.0,101345.0,1051.0,6897.0,73414.0,33302.0,-22136.0,54892.0,-2504.0,29877.0,71359.0,11947.0,69415.0,18957.0,-10859.0,23411.0,1161.0,-986.0
46005.0,56817.0,85972.0,25717.0,-1425.0,-25452.0,36119.0,72894.0,89458.0,42047.0,-14733.0,8418.0,-38807.0,-24088.0,80149.0,-9228.0,-883.0,-13755.0,68284.0,4945.0,17079.0,80747.0,34347.0,9843.0,76506.0,-31078.0,24123.0,31468.0,9003.0,76775.0,36581.0,-2668.0,14329.0,1251.0,677.0
41030.0,61395.0,89945.0,33820.0,-383.0,-36224.0,91415.0,84407.0,91522.0,43753.0,-30362.0,21628.0,-41040.0,-41152.0,89100.0,-16503.0,-1652.0,-20327.0,67715.0,398.0,5979.0,74978.0,18902.0,-22246.0,36708.0,-1233.0,18011.0,34904.0,8314.0,68736.0,14499.0,-1625.0,23268.0,4370.0,-963.0
49642.0,62594.0,90111.0,41822.0,-1701.0,-34413.0,89719.0,81413.0,123469.0,44000.0,-29715.0,7747.0,-42647.0,-41249.0,111827.0,-19603.0,4168.0,-20581.0,102593.0,634.0,1959.0,80870.0,21479.0,-22474.0,54069.0,-9557.0,18332.0,35733.0,16813.0,66957.0,28328.0,-5436.0,21075.0,4036.0,12.0
41140.0,57905.0,68481.0,31054.0,196.0,-24740.0,70805.0,84176.0,102095.0,31385.0,-28404.0,10823.0,-25700.0,-36041.0,98869.0,-15228.0,7020.0,-12499.0,92221.0,1709.0,5951.0,83871.0,18525.0,-6710.0,46641.0,-18227.0,37389.0,41244.0,17262.0,72272.0,24634.0,-10570.0,20622.0,917.0,-490.0
45387.0,60614.0,89329.0,26787.0,-861.0,-37295.0,53707.0,84403.0,89352.0,17628.0,-29806.0,8206.0,-42845.0,-35781.0,113992.0,-18966.0,-3716.0,-20315.0,87236.0,2357.0,10556.0,93807.0,22235.0,-18390.0,35523.0,-14364.0,20893.0,41121.0,36352.0,77399.0,36510.0,8266.0,13726.0,2763.0,-2171.0
