12417,9004,11602,6868,8584,5626,1035,1235
124249.70000000004,90153.30000000009,111817.69999999998,-92871.79999999999,-42107.80000000001,19723.500000000007,-31047.1,23187.899999999998
125940.0,88071.0,100868.0,-103700.0,-58243.0,76495.0,-63462.0,20196.0
125094.0,86089.0,67519.0,-130910.0,-76979.0,-54303.0,-1517.0,40052.0
124062.0,90381.0,116575.0,-108878.0,-47101.0,28986.0,-39602.0,24358.0
124316.0,92838.0,114420.0,-128340.0,-94883.0,-16453.0,-28587.0,30463.0
121650.0,94077.0,106221.0,-110017.0,-55714.0,30409.0,-53144.0,25652.0
125238.0,88939.0,101368.0,-102582.0,-51345.0,30068.0,-33278.0,27236.0
125381.0,94611.0,86171.0,-131845.0,-81391.0,11119.0,-52747.0,24028.0
122744.0,95141.0,107552.0,-119158.0,-76379.0,10742.0,-27045.0,34109.0
122661.0,91838.0,99915.0,-111809.0,-65304.0,36367.0,-70210.0,26245.0
123605.0,88563.0,103685.0,-102627.0,-42446.0,49590.0,-34898.0,22062.0
122594.0,85455.0,92268.0,-118534.0,-48804.0,-6640.0,-32697.0,24558.0
122296.0,95622.0,95204.0,-119713.0,-90315.0,-60892.0,-9714.0,38234.0
126114.0,90004.0,102958.0,-101985.0,-42315.0,70608.0,-56004.0,19315.0
123880.0,90312.0,98977.0,-109900.0,-74141.0,13634.0,-43432.0,29581.0
123612.0,94931.0,100130.0,-96336.0,-57022.0,64068.0,-59187.0,25568.0
124124.0,92346.0,107177.0,-95343.0,-68184.0,-18979.0,-67247.0,24314.0
123909.0,87173.0,87286.0,-115101.0,-61601.0,25399.0,-45525.0,36758.0
124794.0,91351.0,107958.0,-90307.0,-58883.0,25443.0,-52396.0,25655.0
126936.0,89478.0,102209.0,-123719.0,-89396.0,-35819.0,-38798.0,24369.0
122863.0,91272.0,94426.0,-95300.0,-59195.0,-41163.0,-17334.0,24619.0
123916.0,86504.0,102346.0,-120412.0,-74203.0,-7963.0,-34983.0,33352.0
125068.0,98626.0,106522.0,-111540.0,-84166.0,-5915.0,-30329.0,37138.0
126097.0,90367.0,94091.0,-130839.0,-57354.0,-22354.0,-38108.0,24723.0
54528.0,18645.0,33301.0,-195540.0,-69494.0,-60683.0,-46148.0,31024.0
50001.0,16203.0,25113.0,-210006.0,-93107.0,-89721.0,-21525.0,39199.0
53873.0,17368.0,-5783.0,-210604.0,-50995.0,-62818.0,-43839.0,28136.0
54728.0,18394.0,38455.0,-203225.0,-73734.0,-85706.0,-16897.0,45893.0
52666.0,17096.0,13826.0,-209484.0,-56075.0,-63497.0,-29506.0,31600.0
54999.0,13925.0,27043.0,-207129.0,-77509.0,-72295.0,-22597.0,36252.0
50043.0,15693.0,8442.0,-221996.0,-67642.0,-94231.0,5306.0,36800.0
55954.0,21908.0,26577.0,-201764.0,-73791.0,-105670.0,-24278.0,41654.0
55042.0,17912.0,34115.0,-201874.0,-91687.0,-89942.0,9686.0,58392.0
52919.0,16620.0,29878.0,-218465.0,-87072.0,-60968.0,-8403.0,41496.0
52118.0,17385.0,18214.0,-220176.0,-76399.0,-89088.0,-24151.0,38742.0
52764.0,18480.0,19016.0,-203173.0,-78145.0,-49594.0,-43438.0,35100.0
55041.0,16548.0,17444.0,-218413.0,-87076.0,-73877.0,-27952.0,36070.0
53811.0,19105.0,28480.0,-195682.0,-64351.0,-54679.0,-32140.0,34371.0
52274.0,12702.0,12898.0,-212948.0,-69579.0,-87595.0,-33586.0,40814.0
51446.0,14981.0,19595.0,-242031.0,-69644.0,-101207.0,-31662.0,39017.0
51082.0,19629.0,15477.0,-226297.0,-112350.0,-141772.0,-1007.0,46223.0
52603.0,16989.0,35964.0,-211518.0,-59074.0,-23894.0,-37187.0,40900.0
53630.0,14678.0,12360.0,-199643.0,-71894.0,-92786.0,-33614.0,50539.0
50707.0,14881.0,26928.0,-214988.0,-49479.0,-2744.0,-56105.0,31720.0
-16228.0,-65014.0,-70495.0,-249448.0,-175269.0,-129319.0,4317.0,31185.0
-17775.0,-73164.0,-71895.0,-263866.0,-139373.0,-237172.0,58471.0,55608.0
-14933.0,-60085.0,-50223.0,-224096.0,-142932.0,-128679.0,21478.0,47406.0
