1422,266,492,896,1842,200,512,71,186,316,61,917,25,1185,101,499,104,283,22,1636,49,209,156
698.300008,1059.2999879999998,867.6000029999999,537.299999,-282.40000200000003,784.7000099999999,1912.8999919999999,3794.199988,6622.000004,3334.8999980000003,1685.800008,2.300003000000004,2398.6000049999993,5047.299993999999,3009.1,1996.5000039999995,5937.199997,358.0999979999999,8235.400002,420.49999999999955,6536.0,-70.0,8124.0
-45.229989000000096,731.6799980000001,932.7000029999999,-595.2000100000005,91.97000000000003,-202.45000800000003,271.6100059999999,1415.7000020000003,3245.700003999999,493.24000599999994,100.99998999999995,851.1999950000001,-5.280000999999899,1805.0000040000002,927.900004,2541.800000000001,6076.300002999999,-326.400002,10671.900001999998,1013.3999969999995,19855.199997,-722.0,3686.0
989.9999989999997,863.3999970000002,402.99999899999995,248.00001599999996,193.70000499999998,-298.6000020000001,2394.2999950000003,7749.500002,7456.100011000001,3936.300006,3035.700001,57.400000999999975,3195.9999969999994,4532.099999,2000.8000040000002,4062.7000080000007,6750.599998,211.40000199999986,1521.5,1638.0,7173.5,-70.0,3690.0
989.9999989999997,863.3999970000002,402.99999899999995,248.00001599999996,193.70000499999998,-298.6000020000001,2394.2999950000003,7749.500002,7456.100011000001,3936.300006,3035.700001,57.400000999999975,3195.9999969999994,4532.099999,2000.8000040000002,4062.7000080000007,6750.599998,211.40000199999986,1521.5,1638.0,7173.5,-70.0,3690.0
-379.3699989999999,-285.8000060000001,-26.199994000000018,-750.239989,-280.300001,-1366.5000019999995,5730.040002000001,14134.299995,13028.799994,7307.400003999999,1114.899998,-950.7,5804.900002,11967.0,2609.0,10980.099994,8900.200001,-217.0,4408.400001,3203.4000020000003,7972.0,426.0,9060.0
-397.5999949999999,619.3000010000001,13.400001000000017,108.09998800000017,-225.0,-1306.899998,7464.599998,14234.699996,21603.700005,12091.899997,6658.099998,-736.0,11232.0,13901.0,5621.0,11478.0,11828.700005,384.0999979999999,8396.599998,10379.0,21355.900002,2960.0,17970.0
870.7999939999996,1089.2000040000003,673.5,1057.4999899999998,201.90000200000003,374.69999599999994,1811.2000010000002,5463.099989999999,6740.699995999999,4625.9000080000005,2552.9400009999995,-132.6,4413.5,5208.099998,2278.400002,3258.3,7076.0,410.59999800000014,1842.0,978.0,6032.0,357.0,3457.0
246.80000899999987,345.899998,1410.4999959999998,2071.700006,-83.20000000000005,-162.29999800000007,2536.6000119999994,6410.900006000001,8058.000004000002,4484.899992999999,989.6999919999995,-37.0,4888.399998,9291.199997,1589.0,4003.7999990000008,5618.099998,-557.7000010000002,5620.099998,870.0,9871.0,-1150.0,4326.0
21.250005000000115,284.43999999999994,765.300004,214.57999500000003,-252.5,-804.7300039999997,1654.8999989999998,4074.6999999999994,7367.300002,6506.900003,2363.2999969999996,-133.80000299999998,5285.500014000001,8683.200006000001,1977.7000049999992,3357.799995,4105.299995,15.600000000000023,4357.500012000001,3452.0,7108.099998,1407.0,7681.0
194.07000300000004,9.600015000000027,158.72000000000003,-412.1999870000001,-72.44000500000001,-431.09998500000023,3311.999999,5100.500005000001,6491.300003,3733.000008000002,2612.499987,-343.59999400000004,4983.599999,4078.400006,1229.700001,4417.899996999999,5817.700001,342.0,2199.599999,2027.0,4260.200001,-273.0,5456.0
-248.39997100000008,-411.4999910000001,180.00000299999996,-272.2999980000001,-195.79999799999996,-196.1000069999999,4129.599996999999,5469.8,11446.129992,3704.099999,2508.6999969999997,-495.299999,6308.100007000001,6484.599998,3600.0,10721.500004000001,8457.400002,-224.5999999999999,5502.0,4584.0,7920.0,1940.0,5814.0
