8536,5300,3507,3505,3508,3278,3277
8645.89998899999,15176.900195000017,31128.999410000015,11944.200142000005,2654.800001,-10.3,29.6
8622.599952999999,15186.600057000007,31076.599816,8694.199954000003,2831.600018,266.200001,194.300003
8590.700015999999,15235.39991300001,29462.499854000012,7899.100010999997,1884.500045,152.800002,155.100006
8712.199997000005,15201.59999800002,28937.499832000005,8310.099979,6119.099863000001,2093.400025,1114.300049
8629.600042999997,15194.000035000008,29902.200020000033,8892.100042999999,7063.499817,4169.0001219999995,4768.299805
8678.699945999997,15269.899962999998,30946.899964,7635.700030000002,2748.599974,247.099995,311.200012
8662.500058999998,15285.400138000003,29537.400068999967,9029.899927000002,4156.200058,287.899994,287.5
8692.300014000011,15190.199947000008,29889.600024000036,8034.1999639999985,4623.60009,1976.1999429999998,1792.0
8601.700029000005,15174.399943999988,29196.20007500001,12180.100086999999,7495.899780999999,3401.500122,3932.5
8625.700005,15195.499913999995,29289.399752999994,6183.000036000001,31.100029000000063,91.49999199999999,133.100006
8657.899979999997,15259.699898000004,30014.499946000004,7106.300043000002,1613.899991,136.200004,121.099998
8618.199899000001,15248.400079,29139.700047000006,7907.499962,3810.300018,2829.999939,4530.799805
8636.700005999995,15181.000098000017,29651.19996399999,7771.100079000001,986.1999850000002,881.099983,851.0
8536.399913000005,15214.199921999996,29789.99992599997,9836.599974999997,1008.699784,-832.7999880000007,7988.5
8647.699971000005,15182.299869000015,29572.59997300004,5884.299996000001,362.199983,-16.899993999999992,104.5
25250.09978900001,33716.50005200002,69619.79999100008,12582.899973000005,5236.900117000001,4054.9002220000007,4784.399902
28071.80000799999,41434.29992300004,72185.39985200002,33229.09951700001,16244.000122000003,12682.599609,15568.799805
27055.399899000033,39267.700116000015,74722.79999000009,26334.89973500001,15482.400146000002,10883.900146,12612.5
29642.00004000001,39184.49999699998,85623.19992100011,27238.400283000003,14757.200317,10144.100097,11051.099609
25762.799972999976,40341.09979899997,75727.90013200007,23420.300292000004,13337.599915000003,9853.79956,11266.5
25594.300056000022,34450.200184000016,71756.90032600006,23823.899659999992,14610.500488999998,7784.899901999998,7372.799805
26760.19994299998,40847.000074000076,81015.79989200004,27699.300461000003,22434.999754999997,11353.799561,8203.099609
22359.399990000005,33237.999914999964,74328.70067199999,27410.400076,21443.999907999998,10029.300293999997,10083.700195
26740.80021700003,35319.79998999999,69298.1993910001,25960.60008400001,17177.499816000007,13446.200195000001,11056.799805
25193.800120000014,39603.39975400002,80243.39948100004,36190.59976999999,15708.299986999997,10546.698974999998,17082.699219
24693.400033999987,40525.299671999965,69621.69988200007,17458.800266,11160.999618999998,3541.1999509999996,3471.399902
22665.700129000015,38966.50014699998,62827.099833,15064.800016000003,7968.6001590000005,3276.4000250000004,3609.399902
28221.39993999999,44995.29948400007,82884.30002000002,27403.50025199999,8387.799971999999,2389.3001249999998,3070.300049
24948.49999299999,36509.19977599998,77063.499517,27490.799774000006,14750.500488999998,6376.600342000001,7673.399901999999
28269.000185000004,38905.40047800004,112641.20061400004,63846.101940999986,65606.299316,27290.000976,35011.800781
27629.600006999994,38676.699877,71804.89995499994,23408.599844000004,10479.900208000001,6188.000244,7895.100098000001
23999.20006500001,30467.50002200002,52301.19979499998,14406.300204000001,6779.399992999999,1998.399994,2251.0
23188.90012,34976.599908999975,64048.40005800004,18928.399983,9881.000153,3470.699951,3996.1999509999996
26819.700013,35958.499905000004,79683.49958700001,24437.899845999997,8170.400054,1663.8999330000001,2142.800049
29576.49993599998,39705.699590000004,81712.10004000002,42202.19983699999,10570.900094,2558.700073,2857.899902
25306.999844,35479.30010600001,70177.89977300001,36356.800594,14661.500061,6389.099976,6376.0
27759.89986099999,40548.599934000056,74173.00030600003,26552.499856000013,16730.599974,13748.399903000001,12795.099609
25594.20010300001,37051.200003999984,83330.49936300002,23589.499850999993,7766.600128,4013.700012,5086.399902
23880.700168000007,40289.300237000025,72743.10003699991,32928.19983999999,14700.399918,6627.099731999999,3655.3000490000004
26179.800053000017,38573.300003,72611.29996900007,18379.999942000006,8995.099975000001,3339.19983,4250.100098
28634.899908999985,41011.79995600002,85395.10008100001,27320.499491000006,22650.099915,10925.800293,13812.5
25213.100039999976,36348.700177000035,74885.60013599998,36978.300229000015,17033.699708,3805.9996949999995,6174.799805
