5913,5638,5649,5455,4083,3254,2777,3159,3000,5781,1241,1115,4289,4753,2952
75983.0,85475.0,10163.0,28539.0,66607.0,-169.0,50800.0,130387.0,53125.0,44194.0,17943.0,-22377.0,9883.0,4557.0,36401.0
73553.0,83852.0,13043.0,18248.0,68144.0,6419.0,57845.0,77002.0,54437.0,34905.0,8781.0,-50486.0,8778.0,3669.0,40083.0
74749.0,73044.0,9902.0,20421.0,68270.0,3199.0,54674.0,107957.0,46980.0,90072.0,40899.0,-21413.0,13290.0,5170.0,52675.0
58524.0,37242.0,11489.0,24690.0,62057.0,-175.0,64623.0,50512.0,45041.0,38253.0,7466.0,-69016.0,2038.0,4189.0,37512.0
61805.0,46688.0,12905.0,43855.0,58998.0,57881.0,87027.0,105527.0,86070.0,54059.0,65350.0,-44538.0,10153.0,5955.0,56568.0
44373.0,56599.0,12188.0,66968.0,53685.0,-210.0,102055.0,75003.0,77215.0,48466.0,37028.0,-38495.0,1719.0,3231.0,51946.0
75859.0,85681.0,9873.0,18219.0,67813.0,-686.0,55933.0,104807.0,28471.0,120016.0,171137.0,-14362.0,40507.0,26883.0,54912.0
75387.0,51071.0,10386.0,18706.0,58699.0,11121.0,52577.0,128389.0,35615.0,103560.0,183878.0,-22827.0,110380.0,43584.0,53811.0
49468.0,50452.0,10619.0,39056.0,53782.0,38901.0,78110.0,130022.0,65924.0,118127.0,134257.0,-11381.0,3283.0,6208.0,58113.0
68110.0,42718.0,11386.0,22477.0,52575.0,6208.0,81051.0,106301.0,34865.0,56810.0,159793.0,-26380.0,113692.0,3921.0,64861.0
75241.0,78685.0,10142.0,22694.0,68001.0,1058.0,52031.0,130205.0,30477.0,21821.0,190845.0,-18024.0,4933.0,7156.0,35835.0
59594.0,84679.0,11662.0,18324.0,62387.0,14271.0,77574.0,110973.0,46122.0,20816.0,19480.0,-64148.0,8765.0,2885.0,53170.0
75732.0,84692.0,10321.0,18238.0,68284.0,-668.0,52792.0,98645.0,29720.0,88040.0,100544.0,-10288.0,11250.0,7161.0,52249.0
26581.0,44277.0,12226.0,74198.0,64537.0,60989.0,99556.0,11222.0,83903.0,33068.0,41731.0,-13495.0,34545.0,4331.0,58051.0
63726.0,44493.0,11154.0,22361.0,61718.0,7675.0,103396.0,128249.0,52389.0,34865.0,-2928.0,-60766.0,4338.0,5672.0,41856.0
36554.0,54401.0,17194.0,61398.0,49676.0,48247.0,109870.0,24012.0,51054.0,36465.0,33771.0,-36741.0,22974.0,4091.0,40880.0
74194.0,85548.0,10344.0,18468.0,68243.0,4425.0,69439.0,119316.0,32142.0,43937.0,28855.0,-608.0,6357.0,3249.0,43600.0
75141.0,83060.0,10656.0,19726.0,61419.0,498.0,63193.0,79863.0,35670.0,38664.0,7010.0,-31836.0,2355.0,3767.0,34068.0
40399.0,53138.0,10316.0,28914.0,44545.0,10732.0,51886.0,41440.0,33429.0,30120.0,8927.0,-24168.0,4940.0,2603.0,22940.0
46029.0,57775.0,10415.0,22915.0,35747.0,-739.0,51154.0,79332.0,36086.0,21756.0,20743.0,-19004.0,17765.0,3470.0,28477.0
75507.0,64311.0,10021.0,19315.0,58192.0,5424.0,57916.0,98922.0,29284.0,33325.0,41021.0,-7732.0,22713.0,3204.0,42900.0
15338.0,8584.0,19809.0,66924.0,31466.0,43465.0,121233.0,11303.0,57962.0,3265.0,-14413.0,-25181.0,1513.0,2340.0,62562.0
74812.0,70555.0,10388.0,19466.0,49226.0,-799.0,51393.0,73080.0,28556.0,24802.0,6826.0,-14965.0,3045.0,5508.0,22577.0
72071.0,44554.0,12344.0,19137.0,40624.0,23067.0,73692.0,44204.0,58295.0,20303.0,5317.0,-25611.0,1887.0,2887.0,36196.0
45420.0,56582.0,10008.0,23764.0,40295.0,11172.0,90154.0,24293.0,31358.0,11915.0,16046.0,-29959.0,12945.0,2137.0,47707.0
7852.0,12283.0,27585.0,111818.0,18183.0,72537.0,152448.0,8164.0,138657.0,10002.0,24181.0,-20256.0,3745.0,4596.0,50781.0
7504.0,5368.0,43031.0,179644.0,-172.0,107628.0,204404.0,11127.0,108407.0,16698.0,-16258.0,-39463.0,4480.0,6711.0,58844.0
8426.0,5542.0,37341.0,169339.0,1208.0,107194.0,154408.0,17325.0,121008.0,21972.0,-4464.0,-22854.0,4060.0,4013.0,39860.0
17333.0,9043.0,38231.0,189779.0,11298.0,80413.0,182765.0,-3198.0,106669.0,12445.0,23931.0,-53953.0,20411.0,4454.0,66316.0
9187.0,5732.0,36680.0,148289.0,4650.0,185427.0,233301.0,2789.0,159282.0,2857.0,11984.0,-101441.0,2720.0,3519.0,78389.0
7808.0,4712.0,38711.0,224418.0,4180.0,185657.0,268812.0,-1346.0,164850.0,5203.0,25368.0,-52958.0,3685.0,2774.0,95410.0
13899.0,6208.0,45585.0,76071.0,2187.0,79162.0,193790.0,3339.0,61572.0,21195.0,24053.0,-81888.0,3936.0,3687.0,71013.0
7548.0,16681.0,45660.0,224064.0,37.0,159703.0,264437.0,-969.0,147172.0,9322.0,-3586.0,-70540.0,3362.0,3910.0,75783.0
8142.0,5441.0,45709.0,123720.0,2338.0,102445.0,222672.0,-4807.0,103045.0,6450.0,8000.0,-97881.0,4144.0,3865.0,98713.0
9927.0,6166.0,45660.0,76854.0,3268.0,87270.0,232733.0,2747.0,93857.0,11465.0,37362.0,-41506.0,4062.0,5680.0,73635.0
8426.0,4614.0,33789.0,84538.0,149.0,118855.0,181135.0,-4078.0,130890.0,1654.0,356.0,-50304.0,3455.0,5237.0,49016.0
13338.0,5465.0,40270.0,121798.0,2686.0,103343.0,231970.0,-3931.0,122847.0,-1812.0,-17504.0,-91057.0,3052.0,5679.0,52402.0
