6780,2729,4788,4664,215,6158,6546,2970,4942,6515
1275.0,-1341.0,3058.0,6296.0,-11758.0,104845.0,-2276.0,1782.0,-2914.0,341.0
668.0,-640.0,8236.0,4926.0,-18038.0,75334.0,-2354.0,1817.0,-4176.0,1439.0
-470.0,30.0,4013.0,7360.0,-13837.0,92400.0,-18816.0,3056.0,-3436.0,13197.0
454.0,-452.0,-959.0,2492.0,-12690.0,76824.0,-35079.0,2996.0,-3866.0,539.0
641.0,-715.0,3701.0,-4193.0,-15893.0,64749.0,-29046.0,1132.0,-4465.0,334.0
-376.0,-80.0,6789.0,11276.0,-10772.0,104445.0,83.0,4542.0,-4110.0,4306.0
506.0,-266.0,-371.0,3381.0,-11654.0,91288.0,-30513.0,4768.0,-4349.0,431.0
985.0,-89.0,4449.0,1580.0,-14590.0,86070.0,-25313.0,4570.0,-4262.0,1463.0
-26.0,-422.0,1066.0,-1719.0,-12629.0,81801.0,-328.0,1577.0,-7860.0,15253.0
522.0,20.0,8993.0,-1668.0,-16937.0,84388.0,-11165.0,3777.0,-5057.0,3607.0
1085.0,2.0,9811.0,11132.0,-14540.0,99008.0,-2244.0,3098.0,-5977.0,8086.0
150.0,-354.0,2859.0,2743.0,-20135.0,73123.0,-28792.0,2049.0,-570.0,215.0
141.0,-1072.0,10901.0,2108.0,-12725.0,87165.0,-13865.0,1575.0,-4357.0,159.0
792.0,-234.0,2241.0,5111.0,-17216.0,82393.0,-2341.0,2568.0,-4518.0,592.0
5.0,-1007.0,5533.0,-1020.0,-11997.0,85403.0,-25890.0,992.0,-5662.0,1180.0
19.0,-345.0,3687.0,5886.0,-18691.0,84649.0,-23398.0,3858.0,-4369.0,511.0
-442.0,-2036.0,-6103.0,-7138.0,-21305.0,74232.0,-33183.0,846.0,-7683.0,1804.0
348.0,-1279.0,1135.0,2734.0,-24371.0,74832.0,-28554.0,3740.0,-2010.0,353.0
395.0,-440.0,10530.0,-4632.0,-12134.0,83963.0,-18811.0,3686.0,-3676.0,260.0
407.0,-1204.0,9701.0,10648.0,-10210.0,105836.0,-10139.0,1148.0,-7572.0,436.0
1098.0,-277.0,9371.0,12469.0,-3138.0,110341.0,-20936.0,1481.0,-3357.0,233.0
-491.0,-879.0,8047.0,4324.0,-18832.0,91981.0,-20218.0,2833.0,-2156.0,159.0
608.0,-169.0,10513.0,7930.0,-15931.0,108622.0,-2700.0,4370.0,-2883.0,1521.0
-770.0,-668.0,351.0,-741.0,-11856.0,83079.0,-27232.0,2149.0,-5678.0,688.0
622.0,-23.0,8782.0,81.0,-25839.0,72388.0,-15608.0,3116.0,-1475.0,447.0
413.0,-67.0,1065.0,6.0,-13386.0,95892.0,-8423.0,2252.0,-3690.0,223.0
-584.0,-1280.0,-259.0,9893.0,-22056.0,82392.0,-38158.0,2917.0,-1752.0,1250.0
1043.0,-551.0,4749.0,7398.0,-13134.0,112062.0,-5918.0,2091.0,-3818.0,591.0
-254.0,-779.0,2514.0,-8524.0,-20774.0,71321.0,-29058.0,3507.0,-1451.0,409.0
-170.0,-1707.0,10403.0,8695.0,-3092.0,106340.0,3629.0,2435.0,-3212.0,743.0
747.0,-1463.0,5486.0,-252.0,-21015.0,84937.0,-13034.0,2457.0,-2817.0,363.0
475.0,-1323.0,5864.0,-1418.0,-12434.0,79506.0,-18950.0,2984.0,-4280.0,478.0
-348.0,-1821.0,221.0,8949.0,-24255.0,94425.0,-30811.0,4737.0,-3976.0,311.0
640.0,-501.0,4196.0,1577.0,-5305.0,81220.0,-39048.0,1413.0,-4168.0,244.0
-418.0,-231.0,10553.0,12010.0,-3816.0,94539.0,-27031.0,1889.0,-2814.0,675.0
414.0,-60.0,5151.0,3003.0,-4247.0,95444.0,-7253.0,921.0,-2089.0,398.0
344.0,-1477.0,-2738.0,-6715.0,-24598.0,88962.0,-33213.0,399.0,-824.0,196.0
765.0,-308.0,10136.0,12130.0,-4319.0,84483.0,-14715.0,783.0,-1017.0,333.0
521.0,-196.0,-3683.0,3517.0,-23277.0,100246.0,-46421.0,2044.0,-4622.0,244.0
1320.0,-1553.0,-4037.0,3105.0,-12229.0,97677.0,-46285.0,2026.0,-2466.0,587.0
677.0,-37.0,1426.0,10681.0,-11096.0,66961.0,-46541.0,927.0,-3134.0,236.0
205.0,-507.0,5314.0,12452.0,-2686.0,91783.0,-21723.0,2938.0,-2293.0,239.0
1441.0,47.0,10467.0,11549.0,-3002.0,102153.0,-4288.0,2541.0,-2071.0,626.0
1427.0,4.0,11023.0,12548.0,-2673.0,109432.0,-5216.0,2337.0,-4888.0,585.0
-793.0,-2328.0,-6250.0,-8825.0,-27687.0,46704.0,-46729.0,1438.0,-3833.0,322.0
112.0,-1438.0,7318.0,1552.0,-14426.0,93507.0,-19235.0,335.0,-1658.0,581.0
-126.0,-681.0,9284.0,11562.0,-13175.0,72448.0,-11313.0,2232.0,-3589.0,486.0
-768.0,-2331.0,-6208.0,-8835.0,-27721.0,46656.0,-27968.0,1351.0,-3773.0,671.0
-140.0,-1678.0,-4171.0,496.0,-11196.0,63896.0,-23324.0,1831.0,-3231.0,949.0
-433.0,-884.0,-416.0,10432.0,-10714.0,64203.0,-12125.0,3894.0,-5610.0,377.0
1444.0,47.0,10966.0,12526.0,-2686.0,112020.0,3642.0,5059.0,-2637.0,454.0
1322.0,-153.0,8286.0,6489.0,-6927.0,90057.0,103.0,4933.0,-4354.0,912.0
295.0,-3.0,5728.0,-3123.0,-22141.0,91778.0,-28103.0,953.0,-2744.0,385.0
668.0,-184.0,7504.0,615.0,-12945.0,112092.0,-19424.0,1263.0,-3682.0,229.0
538.0,-634.0,5157.0,8156.0,-27523.0,62337.0,-24964.0,1557.0,-4109.0,846.0
1054.0,-850.0,2886.0,7925.0,-26140.0,54918.0,-33314.0,1278.0,-3694.0,268.0
629.0,-1190.0,2819.0,8924.0,-15309.0,100911.0,-21170.0,5148.0,-4256.0,315.0
-67.0,-61.0,3604.0,9395.0,-11013.0,92794.0,-15457.0,4599.0,-2560.0,656.0
947.0,-568.0,5410.0,-6217.0,-9711.0,71723.0,-9797.0,2584.0,-1638.0,339.0
-648.0,-80.0,5027.0,10625.0,-9119.0,102023.0,-21515.0,2557.0,-5772.0,1434.0
-87.0,-1703.0,2845.0,5793.0,-13192.0,105199.0,-28879.0,3094.0,-2963.0,426.0
1430.0,-1648.0,968.0,-669.0,-22537.0,71156.0,-38012.0,1211.0,-3281.0,398.0
807.0,-131.0,3993.0,-6932.0,-27200.0,87552.0,-39432.0,-1907.0,-5334.0,224.0
596.0,-506.0,-2117.0,1238.0,-15909.0,105153.0,-15280.0,1330.0,-3472.0,202.0
-364.0,-1119.0,-3552.0,4883.0,-21811.0,46805.0,-5691.0,-133.0,-2878.0,899.0
1176.0,-903.0,8588.0,731.0,-24022.0,112025.0,-24604.0,-240.0,-2729.0,256.0
1083.0,-186.0,10716.0,10964.0,-24470.0,57833.0,-37063.0,1134.0,-4665.0,570.0
1128.0,-1027.0,-1645.0,3428.0,-26147.0,55982.0,-24788.0,1775.0,-3058.0,161.0
127.0,-6.0,408.0,8198.0,-2766.0,88710.0,-20375.0,2421.0,-3968.0,82.0
621.0,-1052.0,803.0,1175.0,-20961.0,52672.0,-16831.0,2585.0,-3500.0,796.0
718.0,-1170.0,-1856.0,7918.0,-22363.0,110031.0,-37764.0,4087.0,-6194.0,1125.0
675.0,-1660.0,-630.0,3455.0,-6031.0,58054.0,-6709.0,3891.0,-3550.0,370.0
