1822,2228,6746,698,4313,5916,4620,6907,5492,6164,744,1099,5896,5871,6119,4444,6963,6945,5878,4004,3272,5880,5947
816.0,2908.0,4609.0,27666.0,4796.0,3878.0,54773.0,2541.0,18595.0,12959.0,8857.0,10827.0,8663.0,6684.0,-3606.0,17872.0,11869.0,14.0,15355.0,8251.0,33252.0,9704.0,-14469.0
9821.0,578.0,8262.0,20232.0,15010.0,15685.0,12818.0,4997.0,20460.0,13618.0,9072.0,2922.0,30641.0,14825.0,3867.0,39992.0,29389.0,4833.0,27285.0,1590.0,39597.0,11276.0,-17101.0
677.0,1928.0,8111.0,31185.0,3047.0,5391.0,32713.0,5123.0,23847.0,11206.0,14725.0,6563.0,11042.0,5471.0,-8754.0,28994.0,443.0,-484.0,26895.0,-4281.0,45778.0,12884.0,-26979.0
660.0,2144.0,4576.0,24132.0,3153.0,4263.0,39566.0,4829.0,8035.0,18424.0,6240.0,9044.0,11542.0,7499.0,4130.0,9030.0,15802.0,1884.0,2557.0,4172.0,42185.0,10167.0,-22956.0
9301.0,3436.0,10409.0,19266.0,5939.0,5457.0,29821.0,3128.0,12374.0,17190.0,-5506.0,6925.0,27488.0,7925.0,9991.0,13073.0,11333.0,-4263.0,9453.0,4.0,37578.0,13905.0,-9310.0
1908.0,645.0,8813.0,23393.0,5220.0,2472.0,23798.0,3357.0,13417.0,11072.0,16227.0,4070.0,9490.0,4153.0,-9596.0,49068.0,9496.0,3620.0,16567.0,2312.0,47003.0,9181.0,-21084.0
613.0,2996.0,6817.0,14548.0,3550.0,2962.0,32448.0,4488.0,8901.0,17593.0,6608.0,1755.0,8825.0,8336.0,-1017.0,7757.0,10586.0,3141.0,766.0,2339.0,23332.0,9329.0,-23574.0
869.0,494.0,7484.0,14055.0,3219.0,8185.0,32749.0,3889.0,18400.0,10819.0,-5501.0,1038.0,6641.0,8686.0,5678.0,9521.0,10124.0,561.0,11836.0,10461.0,28664.0,6533.0,-26614.0
657.0,1069.0,4588.0,31496.0,7738.0,7458.0,54791.0,7495.0,22861.0,24043.0,17986.0,10287.0,25830.0,10733.0,1441.0,36750.0,5115.0,1594.0,20151.0,-1045.0,50109.0,19081.0,-24708.0
2576.0,2207.0,7978.0,22670.0,7647.0,2607.0,20410.0,5356.0,24631.0,17254.0,-4845.0,4001.0,17933.0,7644.0,9881.0,38636.0,399.0,1602.0,21286.0,1200.0,45976.0,10833.0,-12236.0
1750.0,607.0,4351.0,21644.0,6370.0,3445.0,30379.0,2596.0,14222.0,10166.0,8396.0,8348.0,5868.0,4591.0,5680.0,34043.0,9525.0,-1984.0,13872.0,-1776.0,25997.0,11771.0,-17404.0
9237.0,7596.0,10919.0,7716.0,7445.0,17901.0,12267.0,2533.0,11209.0,35789.0,-15481.0,1423.0,15062.0,5268.0,-3693.0,13425.0,10442.0,2890.0,6598.0,12004.0,23602.0,5923.0,-14988.0
796.0,488.0,4483.0,28482.0,3104.0,1744.0,49008.0,2718.0,24477.0,10372.0,17342.0,11310.0,11482.0,2991.0,-4024.0,34447.0,3833.0,-1209.0,28801.0,6431.0,37092.0,12861.0,-9787.0
4675.0,1326.0,7874.0,12171.0,5008.0,12828.0,17903.0,4688.0,12763.0,22131.0,1893.0,6215.0,10136.0,3398.0,4886.0,31061.0,12160.0,247.0,17535.0,6008.0,38918.0,11321.0,-14597.0
2080.0,453.0,5088.0,30614.0,3138.0,1713.0,54641.0,2639.0,14103.0,10119.0,12961.0,11174.0,6265.0,3713.0,7482.0,13939.0,10094.0,-1764.0,20905.0,-628.0,45488.0,15080.0,-10532.0
5127.0,898.0,4793.0,28449.0,3307.0,3041.0,41715.0,2977.0,22200.0,10355.0,17499.0,7581.0,5777.0,3585.0,-5927.0,23581.0,2062.0,-3063.0,14155.0,5127.0,29910.0,10696.0,-10004.0
2683.0,8090.0,9568.0,10274.0,14395.0,18136.0,11018.0,8629.0,13639.0,9081.0,-12931.0,9664.0,18908.0,18882.0,798.0,18990.0,24668.0,2389.0,27607.0,2105.0,41607.0,15151.0,-19235.0
1166.0,498.0,4346.0,9378.0,3335.0,12132.0,29214.0,3202.0,-111.0,16988.0,1007.0,6393.0,27851.0,10045.0,20199.0,1625.0,21516.0,5249.0,3401.0,12209.0,18577.0,8430.0,-2065.0
966.0,1083.0,5628.0,17482.0,3481.0,3282.0,30152.0,3961.0,24613.0,13576.0,-2764.0,9466.0,9149.0,4961.0,-5827.0,20478.0,-6.0,1304.0,15508.0,12844.0,19515.0,7168.0,-8844.0
826.0,620.0,5122.0,31377.0,3100.0,9122.0,52963.0,3013.0,22781.0,10429.0,14034.0,10826.0,6756.0,7501.0,-9536.0,49470.0,364.0,-3795.0,25674.0,3209.0,51448.0,28030.0,-3192.0
2700.0,1113.0,5234.0,23517.0,3070.0,2025.0,30739.0,4612.0,22324.0,10003.0,10780.0,4230.0,8385.0,5829.0,-7197.0,27954.0,3374.0,-4415.0,15708.0,821.0,20290.0,15231.0,-6657.0
783.0,1201.0,5135.0,17738.0,11436.0,8191.0,28677.0,2778.0,8108.0,10206.0,14329.0,4414.0,10267.0,7031.0,5950.0,11975.0,7301.0,-101.0,6845.0,10213.0,31003.0,6563.0,-12587.0
811.0,784.0,5184.0,16573.0,4023.0,1707.0,23757.0,2980.0,10305.0,10186.0,17893.0,3417.0,5650.0,3020.0,-9507.0,43562.0,1973.0,2025.0,22352.0,-1991.0,40366.0,9420.0,-14858.0
853.0,1213.0,4312.0,22970.0,3168.0,1960.0,48510.0,2626.0,8430.0,16711.0,17940.0,9178.0,7024.0,7324.0,-609.0,14189.0,10826.0,-3044.0,8027.0,-2952.0,32284.0,11140.0,-16712.0
11165.0,5175.0,8569.0,17169.0,9988.0,14471.0,23159.0,5634.0,22735.0,27621.0,-11388.0,2262.0,11060.0,7767.0,-8624.0,27205.0,7897.0,3624.0,25550.0,16710.0,39073.0,5922.0,-16528.0
630.0,1891.0,4511.0,31150.0,3267.0,7907.0,54865.0,2913.0,21440.0,9778.0,6299.0,3945.0,9186.0,6117.0,8099.0,16076.0,3257.0,7919.0,13516.0,9152.0,35345.0,6692.0,-7983.0
2002.0,1395.0,5431.0,18265.0,3049.0,7616.0,33765.0,2785.0,6214.0,10983.0,260.0,4373.0,6881.0,4072.0,-7584.0,10893.0,10465.0,-233.0,1826.0,14809.0,13454.0,6849.0,-19879.0
2426.0,1452.0,5574.0,30830.0,3679.0,4011.0,39397.0,4098.0,14138.0,11351.0,13539.0,5956.0,7006.0,6101.0,-7295.0,22757.0,8142.0,-1859.0,25623.0,12920.0,28343.0,5741.0,-18407.0
3865.0,3206.0,4623.0,17472.0,4222.0,1833.0,15456.0,7883.0,9070.0,14945.0,-17593.0,1733.0,12137.0,6935.0,7609.0,10887.0,12633.0,776.0,642.0,7911.0,23061.0,4873.0,-15818.0
2254.0,5758.0,9153.0,16200.0,10574.0,15319.0,24419.0,14879.0,18589.0,24859.0,-994.0,6974.0,15740.0,12980.0,5573.0,23288.0,43.0,2865.0,11680.0,20233.0,30722.0,9450.0,-9727.0
3729.0,2560.0,9728.0,14105.0,6166.0,7881.0,4272.0,4385.0,5125.0,12118.0,-15496.0,3251.0,60708.0,10442.0,-2420.0,13419.0,19387.0,-134.0,15255.0,6838.0,22868.0,8052.0,-7017.0
691.0,485.0,4409.0,30825.0,3991.0,2115.0,53547.0,7329.0,23264.0,10453.0,10169.0,11313.0,6493.0,2996.0,-9483.0,49735.0,4966.0,-3549.0,29158.0,5938.0,36743.0,17816.0,-11445.0
3648.0,806.0,4464.0,30982.0,3163.0,2488.0,49268.0,2840.0,6376.0,16310.0,5727.0,5970.0,6161.0,3483.0,7799.0,14696.0,10699.0,2592.0,1697.0,11782.0,28619.0,8800.0,-26714.0
999.0,455.0,5172.0,15501.0,4208.0,1705.0,46457.0,3173.0,8153.0,12283.0,16754.0,5334.0,9163.0,5462.0,-1079.0,8657.0,3477.0,2757.0,9155.0,4629.0,35239.0,9410.0,-6623.0
10969.0,2674.0,13662.0,20647.0,14208.0,20343.0,33336.0,7879.0,23176.0,36503.0,-1213.0,3342.0,28696.0,7278.0,-2428.0,12880.0,11082.0,2961.0,14259.0,22855.0,19060.0,6039.0,-13692.0
625.0,469.0,4781.0,31171.0,3168.0,1771.0,45450.0,2540.0,16200.0,9147.0,6347.0,8775.0,6154.0,3311.0,-9170.0,11754.0,410.0,-4213.0,21883.0,11237.0,29969.0,6031.0,-5332.0
